,Song,Artist,Lyricist,Composer,Lyric
10,How You Like That -JP Ver.-,"
BLACKPINK",TEDDY・Danny Chung・日本語詞：Co-sho,TEDDY・R.Tee・24,"BLACKPINK in your area ほら、墜ちるのずっと 底のないこの暗闇 伸ばした両手も 虚しさに触れただけ この散々な世界を light up the sky 目に焼き付け I kiss you good bye 消し去ってあげるその笑顔 ここから ハナ トゥル セッ Ha how you like that？ You gon' like that that that that that How you like that？ How you like that that that that that Now look at you now look at me Look at you now look at me Look at you now look at me How you like that Now look at you now look at me Look at you now look at me Look at you now look at me How you like that Your girl need it all and that's a hundred You can get it back when I don't want it Karma come and get some I got too much Too much is just enough what's up I'm right back, you need no ride back Plain Jane get hijacked Don't like me？ Then tell me how you like that (like that) そう どんどんと世界を Shine like the stars 最後にいいよ I'll kiss you goodbye 消し去ってあげるその笑顔 ここから ハナ トゥル セッ Ha how you like that？ You gon' like that that that that that How you like that？ How you like that that that that that Now look at you now look at me Look at you now look at me Look at you now look at me How you like that Now look at you now look at me Look at you now look at me Look at you now look at me How you like that こんな羽失った私を あんな闇に落ちた私を 終わらせば良かったの そっと Look up in the sky it's a bird it's a plane Yeah Bring out your boss bish Yeah How you like that You gon' like that How you like that"
11,FOREVER YOUNG,"
BLACKPINK",TEDDY・Emyli・ラップ詞：ZERO(YVES&ADAMS),TEDDY・FUTURE BOUNCE,行かないで Just stay 時間(とき)をストップしたまま 私は Eh キミとなら I could die in this moment Forever young x 4 出逢った日みたいに キミの目に映りたいよ 無音に打ち上がる花火のような キスをしたいな 月明かりの下 Milky way まで踊るよ Let's go 今 Let go 後悔がないように 時間(とき)に引き離されないように 永久(とわ)に続く Moment この心に火を灯して 後悔なく燃えるように 今ここで君と一緒なら I could die in this moment Forever young x 4 Errday 毎晩 君への歌を歌う Know we got that bomb bomb Come again come again Forever young boy so we ride or die 駆け抜けて行く 終わらない未来 紅い Sunset 隣に君がいて Pinked out or murdered out like it ain't no thing ぴったりでしょ？ 主人公は You & me Say life's a bish？ But mine's a movie My diamond のよう We'll shine together Whenever wherever forever ever ever シビれるように 危険に 世界の果てまで行くよ Let's go 今 Let go 後悔がないように 時間(とき)に引き離されないように 永久(とわ)に続く Moment この心に火を灯して 後悔なく燃えるように キミが居れば怖くないよ I could die in this moment Forever young 月が昇れば 踊る Body 全速力で We like to party 星が浮かべば 踊る Body 止まらないよ 'Cause we like to party Girls wanna have some fun We go dumb dumb dumb Girls wanna have some fun What you want want want Girls wanna have some fun We go dumb dumb dumb Girls wanna have some fun We ain't done done done Whatta bum bum whatta bum bum Whatta bum bum whatta bum bum
12,BOOMBAYAH,"
BLACKPINK",TEDDY・Rebecca Johnson・SUNNY BOY,TEDDY・Rebecca Johnson,BLACKPINK in your area ×2 Been a bad girl I know I am And I'm so hot I need a fan I don't want a boy I need a man Click clack！ Badda bing badda booom！ All eyes on me when I step in the room You don't know Better ask somebody Watch your man hit the deck like pang pang pang Rang pang para para pang pang pang Raise your glass to the roof like chan chan chan Hands up！Lit with a bottle full of henny Watch your mouth When you speak my name Jennie 光が踊るように With me Black to the pink いつでも特別 Oh yes 見入られても I wanna dance Like タラダラダンタン タラダラダンタン トゥドゥルプバウ 今夜 アガリまくろう Wow Don't stop この恋の予感 ヤバい惚れそう あなたと踊りたいの BOOMBAYAH YAH YAH YAH BOOMBAYAH YAH YAH YAH BOOMBAYAH BOOM BOOM BA BOOM BOOM BA オッパ YAH YAH YAH YAH YAH YAH YAH YAH YAH YAH YAH YAH YAH YAH YAH YAH YAH YAH YAH YAH オッパ YAH YAH YAH YAH YAH YAH YAH YAH YAH YAH YAH YAH YAH YAH YAH YAH YAH BOOM BOOM BA BOOMBAYAH BLACKPINK in your area I'm a take what's mine so get out my way Ain't got time I go hard and slay Middle finger up F you pay me 90's baby I pump up the jam Whip it up whip it up baby that LAMBO Dropping the top I be too hard to handle Savage I'm killing them Stacking my millions Stopping my paper？ Go brrrr RAMBO あたしの腰に手を当てて Front to my back 抜群のスタイル Oh yes 視線で I know u wanna touch Like touch touch touch touch トゥドゥルプバウ 今夜 アガりまくろう Wow Don't stop この恋の予感 ヤバい落ちそう あなたと踊りたいの BOOMBAYAH YAH YAH YAH BOOMBAYAH YAH YAH YAH BOOMBAYAH BOOM BOOM BA BOOM BOOM BA オッパ YAH YAH YAH YAH YAH YAH YAH YAH YAH YAH YAH YAH YAH YAH YAH YAH YAH YAH YAH YAH オッパ YAH YAH YAH YAH YAH YAH YAH YAH YAH YAH YAH YAH YAH YAH YAH YAH YAH BOOM BOOM BA BOOMBAYAH 今夜 身を委ねて踊ろう あの空越え どこまで行こう ゴールなんて無視 トバすだけよ Let's go Let's go ×2
13,Pretty Savage -JP Ver.-,"
BLACKPINK",TEDDY・LOREN・Vince・Danny Chung・日本語詞：FanFan,TEDDY・R.Tee・24・Bekuh BOOM,似てるようで 元が全然違う Ah シャイだけど 敵はやっつけちゃう Born skinny bish 太ったって痩せてる 計算は苦手 勘は冴えてる 人気語ると アゴ痛くなる F boys not my boys サクサク カット 名前 ミスっちゃダメ DDU-DU DDU-DU 食らう Drip drip ice it out bust it down top to the bottom ブラックとピンクに All up in it make it lit like Yeah we some bishes you can't manage 難しいこと Challenge We some pretty pretty savage We some pretty pretty savage You better run run run You better run run run All my diamonds they yellow or bright white Got'em blind can't find me I'm outta sight If you mad stay mad we not alike S A V A G E keep it pretty pretty savage 似てる服でも Style は違う ジャーンと出たら レッドカーペットを Layout BLACK とか PINK とか 変化(へんげ) させちゃう 嫉妬させるのは maybe I'm the problem ブラックとピンクに All up in it make it rain like Yeah we some bishes you can't manage 難しいこと Challenge We some pretty pretty savage We some pretty pretty savage You better run run run You better run run run All my diamonds they yellow or bright white Got'em blind can't find me I'm outta sight If you mad stay mad we not alike S A V A G E keep it pretty pretty savage Pretty girl 笑ってるからって 弱くはない And I wish you would 雨風降るほど 高く飛べる I got nothin' left to say to you 見せてあげるね Attitude 言わなくてもいいかな？ (You know) Savage 見るほど かわいらしい Savage so pretty pretty pretty pretty Savage 見るほど かわいらしい Savage so pretty pretty pretty pretty
14,PLAYING WITH FIRE,"
BLACKPINK",TEDDY・Emyli,TEDDY・R.Tee,ママにいつも言われてたの 「男には気をつけて 恋は火遊びみたいで怪我するからね」 ママはいつも正しかった 君と逢う度 熱くなるんだ 怖さより 惹かれる君に焦がれて Eh 震える恋心は On and on and on 君に捧げたい 私の全てを Look at me look at me now 君のせいだよ 火傷しちゃう 消せない この恋は プルジャンナン My love is on fire Now burn baby burn プルジャンナン My love is on fire So don't play with me boy プルジャンナン Oh no 今更引き返せないの もはや単なる遊びじゃないの Got me fired up we burnin' I don't need no water can't stop its urgent I ain't never had nobody do it better but oh no Your bad meaning bad but boy I'm loco Showin' out lets smoke them out Match scratch light up Kiss him will I diss him I don't know but I miss him Flame in my vein this love is like crack Can you feel my heart go black 震える恋心は On and on and on 眩しい炎の渦に 堕ちたいの Look at me look at me now 君のせいだよ 火傷しちゃう 消せない この恋は プルジャンナン My love is on fire Now burn baby burn プルジャンナン My love is on fire So don't play with me boy プルジャンナン もう抑えられない 猛スピードで広がる火 ねぇ 止めないでよ 灰になるまで焼き尽くして... Whooo
15,Bet You Wanna (Feat. Cardi B),"
BLACKPINK",Tommy Brown・Steven Franks・Ryan Tedder・Melanie Joy Fontana・Becalis Almanzar・Torae Carr・Jonathan Descartes,Tommy Brown・Mr. Franks,"BLACKPINK Cardi Tell me where you wanna go I'll meet you with my bags at the door (Ah I'm gon' make you go blind Every time I walk my hips they don't lie) Take me to your paradise 'Cause I don't wanna wait anymore (Ah I'll say it one more time Every time I walk my hips they don't lie) You wanna touch wanna touch Of course you wanna You wanna run with my love I know you wanna From the club to the tub You said you wanna Give me an all night hug I bet you wanna I bet you wanna I bet you wanna I bet you I bet you I bet you wanna, I bet you wanna, I bet you wanna Something bout me's takin you higher And you ain't ever gonna come down (You ain't ever, you ain't ever) I'm lighting your fire And it ain't ever gonna go out (It ain't ever, it ain't ever) Take the car keys Drive me crazy Cardi a good catch But you gotta chase me Grab my waist line but don't ever waste me Turn on please me but don't ever play me One of a kind You can't replace me Time to shine I bust down the AP The stakes is higher Let's do what we both desire On god like I'm in the choir I bet you if you make me sweat I'll still be on fire You wanna touch wanna touch Of course you wanna You wanna run with my love I know you wanna From the club to the tub You said you wanna Give me an all night hug I bet you wanna I bet you wanna I bet you wanna I bet you I bet you I bet you wanna, I bet you wanna, I bet you wanna Something bout me's takin you higher And you ain't ever gonna come down (You ain't ever, you ain't ever) I'm lighting your fire And it ain't never gonna go out (It ain't ever, it ain't ever) If you want me Better bet higher Wanna look down Up in the sky ahh (Higher higher higher higher high Boy better take it up so damn high) Lookin so thick Make you desire I'm a whole bit Keep you up higher (Higher higher higher higher high) Something bout me's taking you higher And you ain't ever gonna come down (You ain't ever, you ain't ever) I'm lighting your fire And it ain't ever gonna go out (It ain't ever, it ain't ever) Something bout me's taking you higher And you ain't ever gonna come down (You ain't ever, you ain't ever) Bet you wanna love this ahhh"
16,WHISTLE,"
BLACKPINK",TEDDY・Rebecca Johnson・SUNNY BOY,TEDDY・FUTURE BOUNCE・Rebecca Johnson,"Hey boy Make' em whistle like a missile bomb bomb Every time I show up blow up (Uh) ×2 ステキ あなたは 忘れるわけない 瞳に心がドキドキするわ Boom boom 24 365 あなたが恋しいわ 昼も夜にもずっと求めてる Ooh ooh All the boys stand in line Just to check out Forget about a back I'mma blow they breath out Got my mind on my money And my money on my mind Dough It ain't really work If you pro See me skrrt skrrt with it Watch him go go get it So hot so hot When the sauce get to drippin' Now lick Got you begging give me some more Baby put them lips together Make that whistle blow 行かないで そのまま あなたも同じ気持ちなら Whoa 想いこがれて Fire 心が高鳴ってるわ だんだん聞こえてくるわ フィパラム Uh フィパラムパラムパラム (Can you hear that) フィパラパラパラパム ×2 (Hold up) しゃべらないで Just whistle to my heart 音符が聞こえる ドキドキするわ Boom boom 考えすぎず 感じて Shhh！ Everyday all day そばにいてずっと Zoom zoom Uh, everyday I'm stylin' Killin' everything in my way I'm wildin' Aimin' for your heart Emergency you dialin' Smooth criminal I'm bad Untouchable I be feelin' myself When you lookin' my way Watch your queen checkmate for the win Pull up on deck BLACKPINK write the check Boy let me hear you whistle again 行かないで そのまま あなたも同じ気持ちなら Whoa 想いこがれて Fire 心が高鳴ってるわ だんだん聞こえてくるわ フィパラム Uh フィパラムパラムパラム (Can you hear that) フィパラパラパラパム ×2 (This beat got me feelin' like) 出会いが過ぎ去る風ではないように 言葉はいらない 今はそばにいたいだけよ Ohh Make' em whistle like a missile bomb bomb Every time I show up blow up (Uh)×2"
17,Hope Not -JP Ver.-,"
BLACKPINK",Teddy・Masta Wu・Japanese Lyrics：FanFan,Teddy・Won Jin Seo・Lydia Paek,そよ風が吹く窓辺から 空眺めて君を想う 今更だね バカみたい 時が巡っても変わらない 後悔しても無駄なの？ 君が恋しくて (I was wrong) 何もなかったように 笑顔になるから For you 切ないけど 君のこと傷つけてばかりだったから But you 求めた恋 ステキな人と出会っても 私を覚えてて 静かな月夜に眠れない 朝になっても 君は来ない となりに空いたスペースが 広すぎて 埋められないよ 後悔しても無駄なの？ 君が恋しくて (I was wrong) 何もなかったように 笑顔になるから For you 泣けちゃうけど 君のこと傷つけてばかりだったから But you 求めた恋 ステキな人と出会っても 私を覚えてて ここでまだ 君を想ってる For you 切ないけど 君のこと傷つけてばかりだったから But you 求めた恋 ステキな人と出会っても 私を覚えてて
18,You Never Know -JP Ver.-,"
BLACKPINK",LOREN・Bekuh BOOM・日本語詞：SAYUMI OTOMO,24・Bekuh BOOM,笑顔作り今日はね 夜が暗いな It keeps bringing me down down down 粗く放った言葉 そのうち届くかな I've heard enough I've heard enough Of the things that I'm not 時流れても 変わらない私 夢に見てた道を歩くの あのままの そのままの ねぇ 毎日踊った あの場所に居るんだ、今も But you'll never know unless you walk in my shoes You'll never know もつれていく 'Cause everybody sees what they wanna see It's easier to judge me than to believe 奥の方にある想い たまに苦しめてくるなぁ そう、もっと Imma shine baby You know they ain't got a shot on me Sunday night I've been swallowed by my bed I've been all over my head Wonderin' if I gotta trying pretend 自分も知らない けど誰かに 期待している自分が怖いの 光が強いほど 伸びていくこの影 眩しすぎたなら 私、見れるかな 時流れても 変わらない私 夢に見てた道を歩くの あのままの そのままの ねぇ 毎日踊った あの場所に居るんだ、今も But you'll never know unless you walk in my shoes You'll never know もつれていく 'Cause everybody sees what they wanna see It's easier to judge me than to believe 奥の方にある想い たまに苦しめてくるなぁ そう、もっと Imma shine baby You know they ain't got a shot on me 沈んだらダメだよ わかってる うつむいても飛べないよ ほら、雲の向こう 明るいね 描いて破って それだって全てを 空っぽにして笑えるよに 自分と向き合って 覚えてる So I'll be okay いっぱい花が咲くよう You know I'll always be waiting But you'll never know unless you walk in my shoes You'll never know もつれていく 'Cause everybody sees what they wanna see It's easier to judge me than to believe 奥の方にある想い たまに苦しめてくるなぁ そう、もっと Imma shine baby You know they ain't got a shot on me
19,Lovesick Girls -JP Ver.-,"
BLACKPINK",TEDDY・LOREN・Jisoo・Jennie・Danny Chung・日本語詞：Co-sho,TEDDY・24・Jennie・Brian Lee・Leah Haywood・R.Tee・David Guetta,"永遠ずっと 出口閉ざしたままの Love What can we say 痛みに比例する Love 何を信じようが 愛の傷にどんな 意味もないと 離れてほら嫌気さすでしょ 決着どきよ 限界ねちょうど 痛みに期待寄せるの たかが一瞬だけど永久(とわ) 何を探し彷徨うのか But I don't care I'll do it over and over 私たち永遠に一緒ね We are the lovesick girls ねぇ 勝手に終わらせないよずっと We are the lovesick girls 痛み欲して分かる意味はきっと But we were born to be alone Yeah we were born to be alone Yeah we were born to be alone But why we still looking for love No love letters, no x and o's No love never, my exes know No diamond rings, that set in stone To the left, better left alone Didn't wanna be a princess, I'm priceless A prince not even on my list Love is a drug that I quit No doctor could help when I'm lovesick たかが一瞬だけど永久(とわ) 何を探し彷徨うのか 不安な目 入ったのが君じゃ 痛くても永遠に一緒ね We are the lovesick girls ねぇ 勝手に終わらせないよずっと We are the lovesick girls 痛み欲して分かる意味はきっと But we were born to be alone Yeah we were born to be alone Yeah we were born to be alone But why we still looking for love 愛は slippin' and fallin' 愛は killin' your darlin' 傷が癒えた後は全部忘れるほどに 聞こえない what you say 痛みだけ幸せ 悲しい目をする 君の方がかわいそうね We are the lovesick girls ねぇ 勝手に終わらせないよずっと We are the lovesick girls 痛み欲して分かる意味はきっと Lovesick girls どうせ離れても Lovesick girls 涙が枯れても Lovesick girls 痛みが増しても Lovesick girls But we're still looking for love"
20,Love To Hate Me,"
BLACKPINK",Tushar Apte・Rob Grimaldi・Chloe George・Steph Jones・Danny Chung,Tushar Apte・Rob Grimaldi・24,"Love How you love to hate me Kinda sad that you always been like that See me making waves and you don't like that Driving through your puddles goin' splish splash (splish splash splish splash) Stressing over nothing baby relax While you gettin' angry Imma kick back Only thing I think about is big stacks (racks racks) Negative days negative nights Baby you're wasting all your time I can't relate I keep it light No no no drama in my life Wake up yeah Makeup maybe I need you nah I been good lately Blowin' up Workin' busy You ain't worth my love If you only love to hate me Love l- l- love l- l- love How you love to hate me Love l- l- love l- l- love You ain't worth my love if you only love to hate me Imma let you fade into the background Baby all my shows are gettin' too loud Keep on turin' it up when you want me down Negative days negative nights Baby you're wasting all your time I can't relate I keep it light No no no drama in my life Wake up yeah Makeup maybe I need you nah I been good lately Blowin' up Workin' busy You ain't worth my love If you only love to hate me Love l- l- love l- l- love How you love to hate me Love l- l- love l- l- love You ain't worth my love if you only love to hate me Love to hate me, you hate to love me I'm takin back what you've taken from me You're mistaken honey, this something that Remind me why I be alone, on my own If I needed you I'd have you, that I know…. Hold up I could do bad by myself, don't need help One of a kind, the hand that I was dealt, like oh well Felt …. Cupid was stupid, I should have knew it Cause I been through it, you wouldn't do it if it ain't foolish, stupid You ain't worth my love If you only love to hate me Love l- l- love l- l- love How you love to hate me Love l- l- love l- l- love You ain't worth my love if you only love to hate me Love l- l- love l- l- love How you love to hate me Love l- l- love l- l- love You ain't worth my love if you only love to hate me"
21,REALLY,"
BLACKPINK",TEDDY・Danny Chung・YVES&ADAMS,TEDDY・CHOICE37,"If you really really love me 伝えてよ 私を独り占めしたいと Really really とっくに禁断症状かも Really If you really really want me 誓ってよ よそ見しないと あなたはきっと Really really 他のヤツとは違うと Really 奪ってみせて 夜空の星だって 時間(とき)を止めてもっとそばにいてね 「まるで君はダイヤモンドみたいだよね」 とかたまには嘘でも言って欲しいかもね 釣り合わないわ そんなコは キープしてるなら断捨離してみようか どうせ私に辿り着くから Better act like you know what Better act like you know what Eyes have been callin me baby Body been tellin me take me Boys have been sayin to date me Your lips should be sayin the same thing For real what's the deal got a feelin you feelin me Aye but I don't play with them fakes Keep it real with me If you really really love me 伝えてよ 私を独り占めしたいと Really really とっくに禁断症状かも Really If you really really want me 誓ってよ よそ見しないと あなたはきっと Really really 他のヤツとは違うと Really 倍返ししちゃうキス、おでこ&(に)ほほ だからって強引すぎるのも No no 二人目が合えば ハハ ヒヒ ホホ さびしかった日々には卒業ね No more 酔っ払って既読スルーしないで 意地張った言葉は信じないで 簡単な話ね イメージして 1,2,3 お似合いな二人が重なってくひとつに Want a romance like the old times Want to slow dance when it's show time Just me and you, and that slow jam that we both like That playlist, my favorite, so play it, but baby F a love song I need you to say it say it If you really really love me 伝えてよ 私を独り占めしたいと Really really とっくに禁断症状かも Really If you really really want me 誓ってよ よそ見しないと あなたはきっと Really really 他のヤツとは違うと I gotta know that you're for real Really really really I gotta know that you're for real Really really really I gotta know that you're for real Really really really I gotta know that you're for real Really really really"
