,Song,Artist,Lyricist,Composer,Lyric
10,Summer☆Wave!!!,"
SUPER☆GiRLS",多田慎也,多田慎也,あれから会えなくなるなんてね なんて神様は意地悪なの？ でもね 世界のどこにいたってね 君の声 聴こえてたんだよ 優しさの意味に気づいたよ きらめいた潮風 身体中に吸い込んで 夏が今 扉を開けて また君に会える！！ キラリ☆ Summer Wave！！ Summer Wave！！ 好きだなんて 言えないほど 夏の君は 眩しすぎるポップスター Summer Girl！！ Summer Girl！！ あの頃とは まるで違う 気のせいかい？ なぜ急に そんな綺麗になった？ 胸ざわめく Summer Wave！！ 誰にも予想できないこと まるで運命のイタズラだね 独りで過ごした夜の数だけ 想いは募っていくんだよ 当たり前じゃなかったね 昨日 いつだって 僕は味方だって言ったよね？ 嗚呼なんて ロミオとジュリエット 抱きしめてあげる！！ キラリ☆ Summer Wave！！ Summer Wave！！ 時よ止まれ 魔法かけて 灼けた肌に クラクラするポップスター Summer Girl！！ Summer Girl！！ 微笑むのは 誰のためだい？ ねえ僕に 振り向いて 伸びた髪揺らして 一度きりの Summer Wave！！ この胸を吹きすぎる風のような 君と僕を繋いでくメロディー 誰もがほら 恋をして オトナになってく 「会いたかった」 キラリ☆ Summer Wave！！ Summer Wave！！ 好きだなんて 言えないほど 夏の君は 眩しすぎるポップスター Summer Girl！！ Summer Girl！！ あの頃とは まるで違う 気のせいかい？ なぜ急に そんな綺麗になった？ 胸ざわめく Summer Wave！！
11,フレーフレーLOVE,"
ときのそら",多田慎也,多田慎也,ひとりぼっちの夜 寂しかったよね？ 誰かの言葉チクチク 大丈夫 頑張った君のその強さを 私は知ってるから どんな答えが君を襲っても 私 ずっと味方だよ 君にフレーフレーフレーフレー 今 追いかけて いつだって 君のそばで見てるよ oh フレーフレーフレーフレー 胸 ときめいて 他の誰でもない 君らしさが 大好き 周りが眩しくって 悔しかったよね？ 強がってもハートシクシク もうすぐだよ 絶対神様は見てるよ 君のそんなひたむきさを チャンスは突然舞い降りるんだって 今日がその日かもしれない 君にフレーフレーフレーフレー 夢 抱きしめた そんな君を誇らしく思うよ oh フレーフレーフレーフレー 胸 きらめいて まっすぐな瞳と 君らしさが 大好き そう君だけの物語よ 運命の風が今 そのページをめくってく 君にフレーフレーフレーフレー 今 追いかけて いつだって 君のそばで見てるよ oh フレーフレーフレーフレー 胸 ときめいて 他の誰でもない 君らしさが 大好き
12,ときめきHighレンジ!!!,"
SUPER☆GiRLS",多田慎也,多田慎也,ときめいて きらめいて… Hello！！ Hello！！ まだ知らない私 (ワクワク) 制服のリボンを揺らして チャイムをくぐれ Hello！！ Hello！！ ドキドキが止まらない (ソワソワ) 君とすれ違う為の準備 可愛くなあれ その笑顔 その角度 私しか知らない 高鳴るハートで yeah yeah yeah (oh oh) キラリ キラリ キラリ ときめきは Highレンジ！！！ どんなに高い壁だって 乗り越えるよEmotion (oh oh oh) 走れ 走れ 走れ きらめくよ Highレンジ！！！ (oh oh) ひらり青春の風切って (はやく！！) 形あるものはやがて 姿変えるけれど 情熱の音色だけは Highレンジ！！！ ときめいて きらめいて… Hello！！ Hello！！ まだ知らない気持ち (ワクワク) やあ ごきげんよう はじめまして この指止まれ 振り向いて 近づいて 友達じゃもうやだよ ジリジリハートで yeah yeah yeah (oh oh) キラリ キラリ キラリ 気づかれちゃうHighレンジ！！！ 少しくらい大胆に 進め恋のパレード (oh oh oh) 届け 届け 届け 「大好き」はHighレンジ！！！ (oh oh) 輝きたい 私色で (強く！！) 心に魔法をかけて 真昼のシンデレラ 過ぎ去った風の音も Highレンジ！！！ 早く気付いて いや気付かないで 揺れ動く気持ち いつでも 君のことしか見えない キラリキラリキラリ ときめきはHighレンジ！！！ どんなに高い壁だって 乗り越えるよEmotion (oh oh oh) 走れ 走れ 走れ きらめくよHighレンジ！！！ (oh oh) ひらり青春の風切って (はやく！！) 形あるものはやがて 姿変えるけれど 情熱の音色だけは Highレンジ！！！ ときめいて きらめいて…
13,自分革命,"
Fullfull Pocket",多田慎也,多田慎也,Don't Stop！！ 駆け出した 静かな革命前夜 Tic Tac 情熱が 今にもハレツしそうだよ 光 心に差し込んで ひとりきりの昨日 包み込んだ 出会えた 仲間に 笑顔に 強くなれたこと 忘れないよ いつだって 好きなものを ただ素直に 好きだって言える それは自分革命 是が非でも 君が好きだ そんな私ごと好きだ 変わること恐れないで (振り向かないで) 私らしく ただまっすぐ 走り出せたら それは自分革命 大切な人の景色 変えちゃうくらい キラキラキラ もっと 変わりたいね Don't stop！！ 行進だ 集まれ革命戦士 Tic Tac 高鳴った ハートを強く抱きしめて ひとりひとり増えてった 夢を分かち合う 大事な同志 心が叫ぶよ どうしても そこに行きたい！と あきらめないよ 絶対！ 高い壁も 苦難でさえも 乗り越えていく それは自分革命 見慣れてた街の景色 変わり始めた キラキラキラ 愛を灯したいね 鳴らせカスタネット 好きなものを ただ素直に 好きだって言える それは自分革命 是が非でも 君が好きだ そんな私ごと好きだ 変わること恐れないで (振り向かないで) 私らしく ただまっすぐ 走り出せたら それは自分革命 大切な人の景色 変えちゃうくらい キラキラキラ もっと 変わりたいね
14,キラメキサマー,"
Fullfull Pocket",多田慎也,多田慎也,YA-YA Summer Summer Summer de I LOVE YOU！！！ ねえさっきからどっち向いてんの 可愛い子でも？(君だよっ！！！) ワンピが君の好きな色なのちゃんと気づいてる！？(OK！！) ちょっと鈍いとこも全部 愛してあげる よそ見してる暇などないよ 恋は常に進行形 Hey！！ You！！ もっとキラメキたいSummer！！ もっとトキメキたいSummer！！ この夏も キミのこと「好きだよ」 Hey！！ You！！ ずっと見つめてたいから ちゃんと微笑んでいてね 太陽にキスをして 恋しよう knock knock してね My heart ねえ君の理想に近づくよ どんな子がタイプ？(君だよっ！！！) 前髪を切りすぎたことだけは内緒です。。。(OK！！) ちょっと弱いとこも全部 包んであげる 見た目だって そう心だって 乙女計画進行中 Hey！！ You！！ もっとキラメキたいSummer！！ もっとトキメキたいSummer！！ 溢れ出す このキモチ「好きだよ」 Hey！！ You！！ ドキドキしていたいから グッと近づいてみるね 一生に二度とない 恋しよう knock knock してね My heart 夕暮れを待たずに この想い伝えよう 夏は一度きり Hey！！ You！！ もっとキラメキたいSummer！！ もっとトキメキたいSummer！！ この夏も キミのこと「好きだよ」 Hey！！ You！！ ずっと見つめてたいから ちゃんと微笑んでいてね 太陽にキスをして 恋しよう knock knock してね My heart YA-YA Summer Summer Summer de I LOVE YOU！！！
15,音nanoco,"
Fullfull Pocket",多田慎也,多田慎也,大キライだった声で 思い切って歌ってみた時 ah 君が微笑ってくれたんだった Don't stop Don't stop 人生は今日も難解だ Can't stop Can't stop 取り替えて(無理) Don't stop Don't stop 音楽は鳴る ラッタッタ 味方 夕焼け空に また明日 どんなときも歌いながら どんなときも歌いながら らりるりら らりるりら (さあ 行きましょう！！ ) ふわり ふわり 飛び立って 君に会いに ああ 行きたいな 鍵はかかっていますか？ ドアを コン コン コン コン まさか まさか 約束を忘れたわけではあるまいな？ ２拍目裏の待ち合わせ 音に紛れて 音と遊んで 音に隠れて 素直じゃないけど許して(ポンポン) 音nanocoだもん 自信なんてなかったけれど 君が手を叩いてくれた時 ah 夢に名前をつけたんだった Don't stop Don't stop どうしたらいいか考えた Can't stop Can't stop ひとりでは(無理) Don't stop Don't stop 音楽は鳴る ラッタッタ 味方 大きな声で また明日 どんなときも歌いながら どんなときも歌いながら らりるりら らりるりら (さあ 行きましょう！！) ゆらり ゆらり風乗って 雲のように ああ 生きたいな 胸に誰かがいますか？ ドアをコン コン コン コン 是非に是非に この先も 盛り上がっていこうではないか ２拍目裏の待ち合わせ 音に紛れて 音と遊んで 音に隠れて 素直じゃないけど許して(ポンポン) 音nanocoだもん ah ah ah もういいかい？ ah ah ah もういいよ 大切なことは みんなみんなかくれんぼ ふわり ふわり 飛び立って 君に会いに ああ 行きたいな 鍵はかかっていますか？ ドアを コン コン コン コン まさか まさか 約束を忘れたわけではあるまいな？(oh oh) ２拍目裏の待ち合わせ 音に紛れて 音と遊んで 音に隠れて 素直じゃないけど許して(ポンポン) 音nanocoだもん
16,ナツカレ★バケーション,"
SUPER☆GiRLS",Litz,多田慎也,GO FIGHT！ x 6 ワンツー せーの ススメ ススメ 恋ヨ ススメ ススメ ススメ 恋ヨ ススメ 白い砂浜 ビキニで誘惑 恋する彼は波乗りサーフライダー 水着の写真 送ってなんて「誰にでもこう言うコト言う人なの？」 既読スルーされてショッキング↓ ふたりの夏の恋は 永久保存の燃えるような恋しようよ！ 夏だ！ GO GO GO サマー ナツカレにダイビング 愛 I ウォンチュー 私コイシテル キュートな笑顔が(chu chu chu)キュンとなったよ こんなにハートが 夏い夏いナツカレ★バケーション GO GO GO ウェーブ ナツカレはサンライズ 愛 I ウォンチュー 私コイシテル 名前呼ぶ声で(chu chu chu)キュンとなったよ ワタシいつだって本気デス サマーサマーLOVE サマーサマーGO GO FIGHT！ 裸足のビーチ 光るパラソル ヒソヒソ恋バナ妄想継続中 サングラス越しの瞳 焼けた背中の彼に 友達諸君 今 背中を押してプリーズ 夏だ！ GO GO GO サマー ナツカレにダイビング 愛 I ウォンチュー 私コイシテル 腕組んでいいですか(chu chu chu) 次のデートは… こんなにハートが 夏い夏いナツカレ★バケーション GO GO GO ウェーブ ナツカレはサンライズ 愛 I ウォンチュー 私コイシテル 名前呼ぶ声で(chu chu chu)キュンとなったよ ワタシいつだって本気デス サマーサマーLOVE サマーサマーGO GO FIGHT！ GO FIGHT！ x 4 偶然見つけたあの日から私はあなたが 「好きです。」 ススメ GO GO GO ガール まっすぐ恋セヨ 片想い 夏の花火へと 打ち上がれ高く(泣くな) 綺麗な景色ね こんなに笑って泣いた夏は二度と来ないんじゃない？！ GO GO GO ウェーブ ナツカレはサンライズ 愛 I ウォンチュー 私コイシテル 名前呼ぶ声で(chu chu chu)キュンとなったよ ワタシいつだって本気デス サマーサマーLOVE サマーサマーGO GO FIGHT！ ススメ ススメ 恋ヨ ススメ ススメ ススメ ナツカレ★ナツカレ
17,"Memories, Stories","
佐々木彩夏(ももいろクローバーZ)",多田慎也,多田慎也,君に届け 昨日がどんなに輝いていたか ちょっとだけまだ 寂しくもなるよ 本当はね 未来の森 迷うウサギ 白く白くあろうとして 自分だけの物語を描こう ありがとうずっと忘れないよ 私らしさを 教えてくれた さよならも出会った証だよね 思い出たちを 抱きしめながら 君はどうして いつでも優しく微笑ってくれたの 強さの意味 今ならわかるよ 本当だね 独りきりが 怖いウサギ 高い空を飛ぼうとして 自分という旅は今日も続く ありがとう今もあたたかいよ 笑顔だらけの 何気ない日も まっすぐで綺麗な あの瞳で どんな明日を 見つめてますか 手を伸ばしても 今は届かないけれど 同じ空の下 見守ってくれますか 「まだ好きだよ」なんて言わないから 心にそっとしまっておくね ありがとうずっと忘れないよ 私らしさを 教えてくれた さよならも出会った証だよね 思い出たちを 抱きしめながら
18,恋のウォータースライダー,"
愛乙女☆DOLL",多田慎也,多田慎也,恋のウォータースライダー 水しぶきあげながら 見つめ合えばハートsplash Ring Ring Dong ハレツしそうな 想い全部あげるから どこか遠くに連れ去ってねdarling 恋の予感は突然に ほら南風に乗ってやって来た oh baby I love you 笑顔を思い出すたびに 嬉しくて 楽しくて 苦しくて チクタク チクタク 好きって時限爆弾 溢れそう 溢れそう だけど 一歩ずつそう 近づいていく この夏を 逃す手はない！ 恋のウォータースライダー 水しぶきあげながら 見つめ合えばハートsplash Ring Ring Dong ハレツしそうな 想い全部あげるから どこか遠くに連れ去ってねdarling 誰にも秘密にしたいような 世界中に叫びたくなるような oh baby I love you 名前口にするだけで 愛しくて 切なくて 愛しくて チクタク チクタク 夏はそう短いから 戻れない 戻れない 瞬間を 駆け抜けてこう 勇気出して このチャンスを 逃す手はない！ 恋のウォータースライダー 空に虹かけながら ドキドキさせて プロローグ Ring Ring Dong キュンとしちゃうよ 寂しそうな顔するから 友達じゃ嫌だよ 抱きしめてdarling I love you！ Ring Ring Ring Dong love you Ring Ring Ring Dong どこか遠くで鐘がなる I love you！ Ring Ring Ring Dong love you Ring Ring Ring Dong 見つめてほしいの ずっと 探してたよいつも この想いの正体を 知れば知るほど切ないよ 明日を変えるような 強い風をそう合図に 行こう 恋のウォータースライダー 水しぶきあげながら 見つめ合えばハートsplash Ring Ring Dong ハレツしそうな 想い全部あげるから どこか遠くに連れ去ってねdarling
19,コトバカゼ,"
ときのそら",多田慎也,多田慎也,(コトバカゼ ふわり ah ah 恋心きらり ah ah) 胸の奥がくすぐったい ほんとズルい人だなあ、、 無邪気すぎるその笑顔 友達だったのに 金曜日の街ざわめく 心も浮き足立って 今日ならば言えそうな気がした 気がする コトバカゼ ふわり 頬をかすめ 恋はこんなふうに始まる どこか懐かしい でも知らない かすかな匂い 冷たくしないでよ ね あなたの秘密も知りたい 誰よりそばで 微笑うよ ふわり 時に消えた物語 あたしだけに話してね 繋がりにくい電話だけ ちょっと気になってる 誕生日ももうすぐだって さりげなく伝えられた 好きだよと書いてみたディスプレイ そのまま コトバカゼ ふわり 想い届け 愛はきっとこんなふうに知る あの日少しだけ 縮まった距離 信じていいの？ 答えをきかしてよ ね あなたとの明日は来るの？ 誰よりそばで 涙は きらり どんな昨日をあなたは生きてきたの？ ねえ コトバカゼ ふわり 涙きらり コトバカゼ ふわり 涙ひかり コトバカゼ ふわり 頬をかすめ 恋はこんなふうに始まる どこか懐かしい でも知らない かすかな匂い 冷たくしないでよ ね あなたの秘密も知りたい 誰よりそばで 微笑うよ ふわり
