,Song,Artist,Lyricist,Composer,Lyric
10,桜,"
BUNNY THE PARTY",川本真琴,川本真琴,くしゃくしゃになってた 捨てるつもりの卒業証書を ねぇ かえっこしよ はしゃぐ下級生たちに 押されてほどけてしまう指先 かたっぽの靴が コツンってぶつかる距離が好き ねぇ キスしよっか 春の風うらんだりしない桜が 髪に ほら こぼれた 今誰か使ってるの 窓際ならんだ席 こっから見えるかな 「絶交だ」って彫った横に 「こんどこそ絶交だ」って彫った 誰も気づかない机の上 あたしたちがそっと息している 桜になりたい いっぱい 風の中で いっぱい ひとりぼっちになる練習してるの 深呼吸の途中 できない できない できない できない 神様は創りかけて やめてしまった こんな気持ちわかんない ぜんぜん あたしとあたしの手があなたにふれた時 できない できない できない 知らない人が声かけてくるの知ってたけど あの夕焼けで 友達にまざっていた ただそれだけで あったかくなれたの だって泣いちゃうと やっぱブスな顔見られちゃうからさ 春の風うらんだりしない 一緒に改札まで歩こうよ 「どこにいこっか」「こっから一番遠いところ」授業抜け出した もっとスピードをあげて きっつく抱きしめるから 誰も選ばない風に吹かれて あたしたちがずっと追いかけてた 桜になりたい いっぱい 風の中で いっぱい ひとりぼっちになる練習してるの 深呼吸の途中 できない できない できない できない 発車のベルが鳴っても 言い出せなかった 今年で一番やさしい風が あたしの迷ってる一秒前 通りすぎる できない できない できない 「どこにいこっか」「こっから一番遠いところ」授業抜け出した 『いい思い出化』できない傷を 信じていたい 真っ白に敷き詰められていく あたしたち新しくなれるの? 桜になりたい いっぱい 風の中で いっぱい ひとりぼっちになる練習してるの 深呼吸の途中 できない できない できない できない 神様は創りかけて やめてしまった こんな気持ちわかんない ぜんぜん あたしとあたしの手があなたにふれた時 できない できない できない
11,桜,"
BUNNY THE PARTY",FUNKY MONKEY BABYS・川村結花,FUNKY MONKEY BABYS・川村結花,ありがとうの涙が今 この胸に溢れてるよ ずっと ずっと 君を守りたい 桜が降る 桜が降る 新しい僕らの上に ずっと ずっと 手をつないで 歩いて行こう いつまでも 今初めて 打ち明けるよ 僕の本当の気持ちを 大好きな君にだけ 偽りのないこの気持ちを ずっと苦しかった 誰にも見せなかった 胸の奥の方にたまった涙 君となら流せる気がした これから先 僕と君が歩いていくこの道には 嬉しい事 悲しい事 いろいろあると思う だけどもう一人じゃない 僕がずっと守るから そんな強さをくれたのは 全部君なんだ ありがとうの涙が今 この胸に溢れてるよ ずっと ずっと 君を守りたい 桜が降る 桜が降る 新しい僕らの上に ずっと ずっと 手をつないで 歩いて行こう いつまでも 二人で見る何回目の桜だろう また来年再来年も見たいよ 今までこれからも明日からも 共に築きあげていく未来を 柔らかく吹いた春の風が そっと君の髪をなびかせた その笑顔が愛おしい ずっと僕のそばにいてほしい もともと一人だけの夢だったはずが 君の夢も重なって それを叶えるために君を守りぬく事が 今の夢になって たまにはケンカをすることもあるだろう でも一つ一つ乗り越えて ただ君を幸せにする事が 今の僕の全て ありがとうの涙が今 この胸に溢れてるよ ずっと ずっと 君を守りたい 桜が降る 桜が降る 新しい僕らの上に ずっと ずっと 手をつないで 歩いて行こう いつまでも 流される日々の中 見失いそうだけど ふと君を見たら 何気ない笑顔で そんな小さな幸せ ずっと忘れないから 君と出会い 君と笑い つないだ手のひらの中で そっと そっと 温めた想いが 冬を越えて 歩き出した 僕らのこの道の上に ずっと ずっと 桜が降る ありがとうの涙が今 この胸に溢れてるよ ずっと ずっと 君を守りたい 桜が降る 桜が降る 新しい僕らの上 ずっと ずっと ずっと 手をつないで 歩いて行こう いつまでも
12,桜,"
bird",bird,Shinichi Osawa,桜の花びらが舞う 細い坂道の途中 いにしえの若い二人 激しい予感いだいて 君のはじまりはどこに 君のこれからはどこへ 何もしらないほうが いいときだってあるのさ 二人深くかさなって かなしみにたどり着いて 夢を見ることさえも 今宵は急かされている 見えないかべはいつでも 何のためにつくられる かすれた声とともに 月は空に溶けてゆく 君のはじまりはどこに 君のこれからはどこへ 何もしらないほうが いいときだってあるのさ 桜の木々がめぶいた 細い坂道の途中 いにしえの若い二人 はかない記憶 さかせて
13,桜,"
FUNKY MONKEY BABYS",FUNKY MONKEY BABYS・川村結花,FUNKY MONKEY BABYS・川村結花,ありがとうの涙が今 この胸にあふれてるよ ずっとずっと 君を守りたい 桜が降る 桜が降る あたらしい僕らの上に ずっとずっと 手をつないで歩いて行こう いつまでも、、、 今 初めて 打ち明けるよ 僕の本当の気持ちを 大好きな君にだけ 偽りの無いこの気持ちを ずっと苦しかった 誰にも見せなかった 胸の奥の方にたまった涙 君となら流せる気がした これから先 僕と君が 歩いていくこの道には 嬉しい事 悲しい事 いろいろあると思う だけどもう一人じゃない 僕がずっと守るから そんな強さをくれたのは 全部君なんだ ありがとうの涙が今 この胸にあふれてるよ ずっとずっと 君を守りたい 桜が降る 桜が降る あたらしい僕らの上に ずっとずっと 手をつないで歩いて行こう いつまでも、、、 二人で見る何回目の桜だろう? また来年再来年も見たいよ 今までこれからも明日からも 共に築きあげていく未来を 柔らかく吹いた春の風が そっと君の髪をなびかせた その笑顔が愛おしい ずっと僕のそばにいてほしい もともと一人だけの夢だったはずが 君の夢も重なって それを叶えるために君を守りぬく事が 今の夢になって たまにはケンカをすることもあるだろう でも一つ一つ乗り越えて ただ君を幸せにする事が 今の僕の全て ありがとうの涙が今 この胸にあふれてるよ ずっとずっと 君を守りたい 桜が降る 桜が降る あたらしい僕らの上に ずっとずっと 手をつないで歩いて行こう いつまでも、、、 流される日々の中 見失いそうだけど ふと君を見たら 何気ない笑顔で そんな小さな幸せ ずっと忘れないから 君と出会い 君と笑い つないだ手のひらの中で そっとそっと暖めた想いが 冬を越えて歩き出した 僕らのこの道の上に ずっとずっと 桜が降る ありがとうの涙が今 この胸にあふれてるよ ずっとずっと 君を守りたい 桜が降る 桜が降る あたらしい僕らの上 ずっとずっとずっと 手をつないで歩いて行こう いつまでも、、、
14,桜,"
布施明",小渕健太郎・黒田俊介,小渕健太郎・黒田俊介,名もない花には名前を付けましょう この世に一つしかない 冬の寒さに打ちひしがれないように 誰かの声でまた起き上がれるように 土の中で眠る命のかたまり アスファルト押しのけて 会うたびにいつも 会えない時の寂しさ 分けあう二人 太陽と月のようで 実のならない花も 蕾のまま散る花も あなたと誰かのこれからを 春の風を浴びて見てる 桜の花びら散るたびに 届かぬ思いがまた一つ 涙と笑顔に消されてく そしてまた大人になった 追いかけるだけの悲しみは 強く清らかな悲しみは いつまでも変わることの無い 無くさないで 君の中に 咲く Love… 街の中見かけた君は寂しげに 人ごみに紛れてた あの頃の 澄んだ瞳の奥の輝き 時の速さに汚されてしまわぬように 何も話さないで 言葉にならないはずさ 流した涙は雨となり 僕の心の傷いやす 人はみな 心の岸辺に 手放したくない花がある それはたくましい花じゃなく 儚く揺れる 一輪花 花びらの数と同じだけ 生きていく強さを感じる 嵐 吹く 風に打たれても やまない雨は無いはずと 桜の花びら散るたびに 届かぬ思いがまた一つ 涙と笑顔に消されてく そしてまた大人になった 追いかけるだけの悲しみは 強く清らかな悲しみは いつまでも変わることの無い 君の中に 僕の中に 咲く Love… 名もない花には名前を付けましょう この世に一つしかない 冬の寒さに打ちひしがれないように 誰かの声でまた起き上がれるように
15,桜,"
堀江由衣",有森聡美,櫻井真一,やわらかく あたたかな 場所を選んできた 人々の笑顔の裏に 涙も見つけられなかった 自分に嘘をついて やり過ごしてきた 日々を振り返られる 私になりたい 桜、散る事 見ないように生きようとした 花開く夢さえ 知らないままで… 鮮やかな日を いつの日か迎えてみたいの この生命(いのち)燃やして 私、探そう 激しくて 冷たくて ひどい向かい風も 瞳を閉じたりしないで しっかりと行き先を見よう 少しづつでいいから 強くなりたいの 涙を流す度に 優しくもなれる 桜、舞う程 幾つもの夢を咲かせよう 見上げるごと増える 薄紅色の… 鮮やかな日を いつの日も迎えていたいの この生命(いのち)燃やして 私、輝こう 桜、散る事 見ないように生きようとした 花開く夢さえ 知らないままで… 鮮やかな日を いつの日か迎えてみたいの この生命(いのち)燃やして 私、探そう 桜、舞う程 幾つもの夢を咲かせよう 見上げるごと増える 薄紅色の… 鮮やかな日を いつの日も迎えていたいの この生命(いのち)燃やして 私、輝こう
16,桜,"
野狐禅",濱埜宏哉,濱埜宏哉,駅前の 痩せた木の下で 大好きなタバコに 僕は火をつける 大きな息を 白く吐き出して 僕は嫌なこと ひとつ 忘れる 借りっぱなしの 古い約束を あわただしい日々で 擦り減らして この都会に 何があるのか そんなことさえも わからなくなる 遠く 遠く 遠く 離れていても この胸の痛み 消えないから きっと独りでも 平気だよね 君に似た声を いつか聞いたよ 喧騒の駆け抜けた ほんの静寂に 駅前の 痩せた木の下で 桃色の粒を 僕は見つけたよ 狂い咲いた 夢か 涙か 僕は君のこと ひとつ 忘れる
17,桜,"
大和里菜",FUNKY MONKEY BABYS・川村結花,FUNKY MONKEY BABYS・川村結花,ありがとうの涙が今 この胸にあふれているよ ずっとずっと 君を守りたい 桜が降る 桜が降る あたらしい僕らの上に ずっとずっと 手をつないで歩いて行こう いつまでも、、、 今 初めて 打ち明けるよ 僕の本当の気持ちを 大好きな君にだけ 偽りの無いこの気持ちを ずっと苦しかった 誰にも見せなかった 胸の奥の方にたまった涙 君となら流せる気がした これから先 僕と君が 歩いていくこの道には 嬉しい事 悲しい事 いろいろあると思う だけどもう一人じゃない 僕がすっと守るから そんな強さをくれたのは 全部君なんだ ありがとうの涙が今 この胸にあふれているよ ずっとずっと 君を守りたい 桜が降る 桜が降る あたらしい僕らの上に ずっとずっと 手をつないで歩いて行こう いつまでも、、、 二人で見る何回目の桜だろう？ また来年再来年も見たいよ 今までこれからも明日からも 共に築きあげていく未来を 柔らかく吹いた春の風が そっと君の髪をなびかせた その笑顔が愛おしい ずっと僕のそばにいてほしい もともと一人だけの夢だったはずが 君の夢も重なって それを叶えるために君を守り抜く事が 今の夢になって たまにはケンカをすることもあるだろう でも一つ一つ乗り越えて ただ君を幸せにする事が 今の僕の全て ありがとうの涙が今 この胸にあふれているよ ずっとずっと 君を守りたい 桜が降る 桜が降る あたらしい僕らの上に ずっとずっと 手をつないで歩いて行こう いつまでも、、、 流される日々の中 見失いそうだけど ふと君を見たら 何気ない笑顔で そんな小さな幸せ ずっと忘れないから 君と出会い 君と笑い つないだ手のひらの中で そっとそっと暖めた想いが 冬を越えて歩き出した 僕らのこの道の上に ずっとずっと 桜が降る ありがとうの涙が今 この胸にあふれているよ ずっとずっと 君を守りたい 桜が降る 桜が降る あたらしい僕らの上 ずっとずっとずっと 手をつないで歩いて行こう いつまでも、、、
18,桜,"
大和里菜",河口京吾,河口京吾,僕がそばにいるよ 君を笑わせるから 桜舞う季節かぞえ 君と歩いていこう 僕がそばにいるよ 君を笑わせるから 桜舞う季節かぞえ 君と歩いていこう まぶしい朝は何故か切なくて 理由をさがすように君を見つめていた 涙の夜は月の光に震えていたよ 二人で 僕がそばにいるよ 君を笑わせるから 空のない街抜け出し 虹を探しに行こう いつもそばにいるよ 君を笑わせるから やわらかな風に吹かれ 君と歩いていこう 君と歩いていこう 君がいる 君がいる いつもそばにいるよ
19,桜,"
遊佐未森",工藤順子,近藤由紀夫,桜の花びらを 両手で受けながら 二人で薄紅の 少女にかえりたい めくるめく 春はゆく 変わらないで 微笑んで 貴女だけは あの人の胸の中 いつまでも咲いていて 束ねたその髪に 春風砂の風 貴女の横顔は 優しい歌のよう 陽を浴びて 春の中 言えなかった あの想い 散って何処へ あの人に届けたい ひとひらの夢のあと 桜の樹の下に 静かにひとつずつ 眩しい想い出を 埋めてしまいたい 巡りくる 春の日に 時のかけら 散りばめた 花が咲いて あの人の肩先で ひそやかに歌うでしょう 貴女にも私にも ささやいて揺れるでしょう ときめきもせつなさも 風たちと踊るでしょう
20,桜,"
夢みるアドレセンス",NAOTO,NAOTO,ディンドン ディンディンギドン ディンドン ハチャメチャクレイジ一 ディンドン ディンディンギドン ディンドン ハチャメチャパーティー Let's ハツラツラッキーガール Let's ハツラツハッピーガール(Let's Go！) 頭から飛ばしちゃえ！ スタートダッシュでぶっちざれ 加速する夢特急 走り出したら止まらない 時は来た 立ちあがれ お腹のそこから 声上げろ (yeah) 全力で 狂い咲き そろそろサビです 準備ができたら 解き放て くるくる回って回って回る キタキタきましたド派手なShow Time 今宵は朝まで踊るよ パステル キラキラキラメキ閃き跳ねる 愉快で痛快 カラフルファンキー キセキが始まる予感 ワオ ワオ 楽しまなきゃね青春時代 恋をするのはまだ早い 全力で攻めちゃうぜ！ 一番桜を咲かせましょう ポジティブにシンキング 世界は私のためにある やめられない 止まらない 努力の先には 理想郷 (yeah) さぁ今だ 勝負時 気合いをいれましょ 準備ができたら 飛び跳ねろ サクサクサクッと軽やか跳ねる キタキタきましたド派手なShow Time 今宵は朝まで踊るよ ポジティブ キラキラキラメキ閃き跳ねる 愉快で痛快 カラフルハッピー キセキが始まる予感 ワオ ワオ 楽しまなきゃね青春時代 恋のマボロシまじヤバイ 大都会に憧れて シャレオツ服着て 闊歩するんるん 可愛いあの子でいる努力 毎日欠かさず シェイプアップ 白上げて (ほい) 赤上けて (やっ) 白上げ 赤上げ 白上けて (ハイ) 全力で旗を振れ ほんでもって世直し 出勤時間だ と と 戸締り どんなに泣いても (ポジティブ) うまくやれても (ネガティブ) 無い物ねだりね (センシティブ) 進め 前へ 夢を掴む そんな自分好きー I Love me くるくる回って回って回る くるくる回って回って回る くるくる回って回って回る くるくる回って回って回る カナリ勝気 人生は花火 色とりどりに咲き誇れ 舞い踊れ 解き放て くるくる回って回って回る キタキタきましたド派手な Show Time 今宵は朝まで踊るよ パステル キラキラキラメキ閃き跳ねる 愉快で痛快 カラフルファンキー キセキが始まる予感 ワオ ワオ 楽しまなきゃね青春時代 恋をするのはまだ早い まだ早い 恋だの愛だのまだ早い ディンドン ディンディンギドン ディンドン ハチャメチャクレイジ一 ディンドン ディンディンギドン ディンドン ハチャメチャパーティー
21,桜,"
The LOVE",平義隆,平義隆,春が色づく時 あの桜は君の街 染めてますか？ 年のはじめに君に出した 年賀はがきが返還されてた 元気でいればいいんだけど 華奢な背中が心配です どこかで誰かと幸せでいて そう願う気持ちに嘘はないけど あの並木道で泣きじゃくった君がまだ離れない 春が色づく時 あの桜は君の街 染めてますか？ もしも道に迷い 塞いでるなら そっと見上げてみて 健気な花は咲いているよ 去年二人で通った道の 淡い花びら 覚えてますか？ 散ってく夢も また新しい 蕾になると君は笑ったね 卒業したって変わらないよと ジョークで茶化したあの強がりを 式のずっと前からきっと君は見抜いていたんだろう 春の風に乗って あの桜が君の街へ届く頃 二人愛し合えた季節のこと どうか思い出して 一途な花を忘れないで 就職とか進学とか さまざまな岐路が この先も僕ら待ってるだろうけど 毎年桜はめぐる時間(とき)の中 変わらず咲き続ける 春が色づく時 あの桜は君の街 染めてますか？ もしも道に迷い 塞いでるなら そっと見上げてみて 健気な花は咲いているよ Lalala… 一途な花を忘れないで
22,桜,"
リュ・シウォン",GIFT,GIFT,昔あの春風 まるで昨日の事の様に 忘れないよ 薄紅色 出逢い桜 桜並木 変わらぬ春風(かぜ)は 流れゆく時代ですら巻き戻すの 穏やかな懐かしい春風(かぜ)に 思い出す胸に咲いた幼い恋心(こい) 零れた花びらを両手に包んでは散らす 木漏れ日の中君は輝いていたね「時間よ止まれ」 昔あの春風 まるで昨日の事の様に 忘れないよ 薄紅色 出逢い桜 季節は巡り愛の カタチも変わってゆくけれど あの日感じた眩しい「愛」をもう一度 穏やかな季節も終わり 明日信じて散りゆく桜見れるでしょう 出逢いは偶然で覚束ない表情(かお)の僕 偶然を運命と変えてく強さを桜に誓う 昔あの春風 まるで昨日の事の様に 忘れないよ 薄紅色 出逢い桜 季節は巡り愛の カタチも変わってゆくけれど あの日感じた眩しい「愛」をもう一度 昔あの春風 まるで昨日の事の様に 忘れないよ 薄紅色 出逢い桜
23,桜,"
RUCO",河口京吾,河口京吾,僕がそばにいるよ 君を笑わせるから 桜舞う季節かぞえ 君と歩いていこう 僕がそばにいるよ 君を笑わせるから 桜舞う季節かぞえ 君と歩いていこう まぶしい朝は何故か切なくて 理由をさがすように君を見つめていた 涙の夜は月の光に震えていたよ 二人で 僕がそばにいるよ 君を笑わせるから 空のない街抜け出し 虹を探しに行こう いつもそばにいるよ 君を笑わせるから やわらかな風に吹かれ 君と歩いていこう 君と歩いていこう 君がいる 君がいる いつもそばにいるよ
24,桜,"
RUCO",小渕健太郎・黒田俊介,小渕健太郎・黒田俊介,名もない花には名前を付けましょう この世に一つしかない 冬の寒さに打ちひしがれないように 誰かの声でまた起き上がれるように 土の中で眠る命のかたまり アスファルト押しのけて 会うたびにいつも 会えない時の寂しさ 分けあう二人 太陽と月のようで 実のならない花も 蕾のまま散る花も あなたと誰かのこれからを 春の風を浴びて見てる 桜の花びら散るたびに 届かぬ思いがまた一つ 涙と笑顔に消されてく そしてまた大人になった 追いかけるだけの悲しみは 強く清らかな悲しみは いつまでも変わることの無い 無くさないで 君の中に 咲く Love… 街の中見かけた君は寂しげに 人ごみに紛れてた あの頃の 澄んだ瞳の奥の輝き 時の速さに汚されてしまわぬように 何も話さないで 言葉にならないはずさ 流した涙は雨となり 僕の心の傷いやす 人はみな 心の岸辺に 手放したくない花がある それはたくましい花じゃなく 儚く揺れる 一輪花 花びらの数と同じだけ 生きていく強さを感じる 嵐 吹く 風に打たれても やまない雨は無いはずと 桜の花びら散るたびに 届かぬ思いがまた一つ 涙と笑顔に消されてく そしてまた大人になった 追いかけるだけの悲しみは 強く清らかな悲しみは いつまでも変わることの無い 君の中に 僕の中に 咲く Love… 名もない花には名前を付けましょう この世に一つしかない 冬の寒さに打ちひしがれないように 誰かの声でまた起き上がれるように
