,Song,Artist,Lyricist,Composer,Lyric
46,桜才学園校歌『桜の空』,"
杉並児童合唱団",もりちよこ,森悠也,桜の木の下には 笑顔があつまる きょうも朝日輝く 私たちの学園 志は気高く 強く 美しく 花咲き匂い立つように いつもすがすがしく (いつでも) 桜の空を見上げよう 心に広がる空 才女の誇りと (さぁ) 純潔を 共に讃え合い (共に) 希望という名の明日へ (今こそ、さぁ) 今こそ歩きだそう (みんなで) 歌おう (いっしょに) 遥かな (この) 夢 季節がめぐるたびに 出会いと別れが 歴史のペイジ綴る 私たちの学園 涙に暮れる時も ほほえみの時も 世のため友のためなら 手と手つなぎながら (手と手を) 桜の空を見上げよう 心に春を描き 才知の力と (さぁ) 青春を 共に分かち合い (共に) 光という名の未来を (めざして、さぁ) めざして歩き出そう (みんなで) 歌おう (いっしょに) 清らな (この) 愛 桜の空を見上げよう 心に広がる空 (みんなで) 歌おう (いっしょに) 桜の、この空 hum… あぁ…
47,桜樹のささやき,"
八重花桜梨(村井かずさ)",永森羽純,メタルユーキ,まだ深い眠りの森で待つ 桜の蕾 凍えてる 誰にも知られず 過ぎゆく春を見てる まだ青い月光の森の中 水面に映る 影一人 漂う花びら ためいき沈むばかり やるせない思い 抱きしめて 立ち止まる足音 聞こえたの 桜の蕾 見上げてる あなたのまなざし 心に春を告げる 閉ざされた迷路の片隅で 消えそうな私 連れだした あなたの優しさ 生まれ変われる予感 今 あなただけを信じたい まだ霞む景色に包まれて 震える蕾 触れたから 心の扉は はじめて春を招く 笑いあう二人を追いかけて 風に花びら舞いあがる 小さなよろこび 降り積もる春の恋 ずっと 信じていて いいですか
48,桜扇の舞,"
高橋キヨ子",志賀大介,新倉武,朝は朝つゆ 夕べは夜つゆ 濡れて色増す 花もよう 風の無情に 泣く日もあるが おんな夢見る 晴れ舞台 今宵も咲きます 桜扇の舞 星も凍てつく 月日もあるが 冬はかならず 春になる 足袋のこはぜは 五弁の桜 所作がいのちの 裾さばき 涙じゃ舞えない 桜扇の舞 負けず嫌いは 性分だけど 指の先まで おんなです 髪にいちりん 花かんざしが 舞えば揺れます 春の風 門出の舞です 桜扇の舞
49,桜桃忌,"
川中美幸",水木かおる,弦哲也,死ぬことばかりを 思いつめ なんで生きよと しないのですか 玉川上水 梅雨(つゆ)にごり 繁みの道を さまよえば ふたつのいのち 呑みこんだ 水に無情の 風が吹く お金も出世も 縁ないが 守り通すよ この家だけは 人間失格 云いながら こころはいつも 燃えていた 斜陽のひとの 悲しさを 水に蛍の 灯(ひ)がうつす 別れて悔いない ひとだけど どうぞ死んでも 一緒にいたい 一蓮托生 桜桃(おうとう)の つながるいのち しのばせて かばいあうよに かさなって 水にさくらの 花がゆく
50,桜桃忌～おもいみだれて～,"
永井龍雲",永井龍雲,永井龍雲,襟元に吹く風が 心地よく肌に馴染む 衣更えが恋しく思える 今年も夏が来た 帰らない青春と ともに戻らぬ人 いつもならば 忘れているのに 思い出す 桜桃忌 若さは 時として残酷で 小さな生命(いのち)さえも奪って行く 貴方は他の誰よりも素直に生きていたわ ただ ほんの少し先を 急ぎすぎただけのこと 本棚の片隅に 貴方から借りた太宰 徒らに頁を捲(めく)れば 拙い走り書き 傾いた青春に 眩しい夏日差し 思いきり 駆け出したいけど 頼りなく 後ずさり 若さは 時として残酷で 小さな過(あやま)ちさえも引き摺って行く 貴方は他の誰よりも私を愛してくれた ただ ゆくと知っていたなら あんなまでに 溺れなかった 貴方は他の誰よりも素直に生きていたわ ただ ほんの少し先を 急ぎすぎただけのこと
51,桜露来歌(おうろうらいか),"
CLOVERS",重信ヒサオ,重信ヒサオ,ぼんやりと春の日差しに 照らされながらただ笑ってた いつもの仲間といつまでも くだらない話ばかりしてたね 何も怖くはなかったし こうしてこのまま居れると思った でも時は残酷なもので 突然君は出発を告げた 桜咲く春には またここに帰るからと 桜吹雪の中を 君が去ってゆく 咲き乱れる花の下で 記念写真を撮っただろう 夕日が街を赤く染めて 黙ったままそれを眺めてたね 桜咲く春には またここに帰るからと 桜吹雪の中を 君が去ってゆく 桜咲く春には またここに帰るからと 桜吹雪の中を 君が去ってゆく
52,おおやま桜,"
葉月みなみ",早川たけお,あべとみお,雪が消えずに 残っていても 今年(ことし)も咲いたよ きれいに咲いた 薄紅色(うすべにいろ)の つぼみが開き 大枝いっぱい 咲き誇(ほこ)る そんなお前が 自慢(じまん)の宝 周囲(まわり)を見守る おおやま桜 香(かお)りほのかな 辛夷(こぶし)やすみれ 桜を囲(かこ)んで やさしく開く 春の息吹(いぶ)きを 手招(てまね)きながら まわりの山にも 悠々(ゆうゆう)と 幸(しあわ)せの花 分け合うように 今日(きょう)も見守る おおやま桜 昔(むかし)むかしの その昔から みんなの暮らしを 眺(なが)めていたね 強く大地(だいち)に 根をのばし 空に向って 伸(の)びてゆく 元気(げんき)出せよと 言ってるような 明日(あす)を見守る おおやま桜
53,おかえり桜,"
SHARE LOCK HOMES",SHARE LOCK HOMES,Naoki Itai,あの日の僕の誓った未来は 青く儚い不確かな期待さ 挫けそうな時はここへいつでも おかえり <ヒラリひとひらヒラリラ…> 開いた改札 見上げる空 ようこそ 見下すでかい桜 だんだんと都会に憧れ 上京して一歩大人へ 浮かれ遊んで金がなくなって 夢は追う時間すらなくなって バイトばっかなんのために 別々の場所歩くはめに たまには精一杯最高のおしゃれしてぇ iPhoneで自撮り加工。報告は見栄も全部隠そう そんな自分がどうしようも情けなくて 真っ暗夜空散ってる桜お前はいつだって変わらねーな あの日の僕の誓った未来は 青く儚い不確かな期待さ でもまだ今も追いかけてる 想いを乗せて 花びらひらりひらり風に舞って 駆け抜けてきた夢を見せるよ 挫けそうな時はここへいつでも おかえり <ヒラリひとひらヒラリラ…> 雨が降る日に出会った 幕開けのイベハーメイトだったなたしか 右左わかんない事ばっかの中いったん酩酊 遊んで日に日にわかってく中身It's so cool 気づけば居候してた東京 『ついて来いや』でかい背中達 5人で間取りは2DK 皆それぞれバラバラな個性で 喧嘩っ早い奴もいれば チームでいざこざ はいはい仲裁 まぜるな危険にならないように 調合 4人の化学反応 でどんどん開花 桜前線 侵略する探偵海賊船 まだまだ やれる事はあるってぇ 金がなけりゃハンドメイド Do it yourself 俺らのMind 困った時は皆支え合ってぇ 切磋琢磨してた毎日 共に泣き笑いあったFamily あの日の僕の誓った未来は 青く儚い不確かな期待さ でもまだ今も追いかけてる 想いを乗せて 花びらひらりひらり風に舞って 駆け抜けてきた夢を見せるよ 挫けそうな時はここへいつでも 掴み 殴り 仲裁 振り切って止まらない謗り 痛み 焦り 後悔 ぐちゃぐちゃになってさ 落涙 間違ってなんかいなかった 意味があってのケンカだった そう思えるようになった だって今流すのは嬉し涙 あの日の僕へ誓った未来は… あの日の僕の誓った未来は 触れた指先確かな期待さ でもまだ今も追いかけてる 想いを乗せて 花びらひらりひらり風に舞って 駆け抜けてきた今を見せるよ 会いたいその時はここへいつでも おかえり <ヒラリひとひらヒラリラ…>
54,(男・桜井が歌う) BABY BABY BABY,"
真心ブラザーズ",倉持陽一,倉持陽一,どこへ行くにもせわしなく動いていたけど 今はゆったりと落ち着いていられるのさ そうさ僕は今は気分がいい あとどれだけ気持ちよく生きていけるのか ポケットに何でも入れて手ブラで行くのさ そうさBABY身軽になるのさ 楽しい日々も愛しい人々も いつかは消える そんな日がきっと来るのさ だからBABY BABY BABY… 君に会いに行くよ 今すぐBABY BABY BABY… 君を抱きしめに行くよ 君を確かめに 僕を確かめに 君を確かめに 僕を確かめに行くよ 遊んで暮らすわがままになるのさ 時間と金を楽しく使おう そうさBABYたっぷり味わうのさ 優しい声も柔らかい時間も いつかは消える そんな日がきっと来るのさ だからBABY BABY BABY… 君に会いに行くよ もうすぐBABY BABY BABY… 君を抱きしめに行くよ 君を確かめに 僕を確かめに 君を確かめに 僕を確かめに行くよ 体を動かし心を遠くからひきよせ 僕らは進む 少しずつよりよくなるのさ だからBABY BABY BABY… 君に会いに行くよ 今すぐBABY BABY BABY… 君を抱きしめに行くよ 君を確かめに 僕を確かめに 君を確かめに 僕を確かめに 君を確かめに 僕を確かめに 君を確かめに 僕を確かめに行くよ
55,おとめ桜,"
ソルティ",兼島あい、ジタン・ヨシナガ、ソルティ,兼島あい,美しい人がいた 優しい眼差しは 今も時を越えて 見つめていると ささやく水の音 かすかに春の唄 そして君に寄り添う おとめ桜 誰もが君を想い 静かに涙を流している ひとつ ひとつの心 抱きしめて 夢にみる 季節は巡る 絶えることなく 祈りを紡ぐ おとめ桜 君の左の空を 包む色は何を教えてる 私の右の花は 何を見つめ咲いてる 生命(いのち)の声に 尊くあれと 祈りを紡ぐ おとめ桜 また風は 春を呼ぶ 瑠璃の空に 美しい人よ 輝く おとめ桜 永遠(とわ)に花咲き誇る
56,乙女桜,"
花少年バディーズ",Akinori Minemura,Akinori Minemura,自分らしさをズルくしてしまうほど キミが好きです 「また始まったか」って友達は言うけど 全っ然違うよ！ ほら… お花が咲いたよ ポッカポカの頭の中に “これまで”の全部 上書きをして “これから”をインストールした そうです これこそが “初恋”って事にしてしまおう 素直さなんて何がそうであるか？ 分からないんです 過去の汚点とか 気に病む事もないよね 全く別モノだし 乙女ゴコロだね 何もかもが気まずく思えて 桜吹雪のような 確信をした 神懸かりな導きだよね？ 運命の順序は それほど大事じゃないだろう？ 自己最速の桜前線が迫ってます 強風 ハロー！ 盲目 注意報発令 前髪 押さえて 照れ隠し こわばらずにね 比較するのはあの日の自分じゃなく 明日の進歩です 「もうこれ以上の恋なんてない」 あれ？いつか… どこかで聞いたセリフだけどね お花が咲いたよ ポッカポカの頭の中に グズグズした記録-DATE- 削除-Delete-をして ポジティブをPasteだ お花が咲いたよ ポッカポカの頭の中に “これまで”の全部 上書きをして “これから”をインストールした そうです これこそが“初恋”って事にしてしまおう 自分らしさをズルくしてしまうほど キミが好きだから そうです これこそが“初恋”って事にしてしまおう そうです キミこそが“初恋の相手”なんです
57,踊り子桜,"
せきぐちゆき",関口由紀,関口由紀,桜降りしきる夜は まぼろし日和 月が酔い潰れる頃 宴は始まる 盃はひとつでいい 老いも若きも 罪びとも聖人君子も ひとえに染まる 憎む人 愛す人 笑う人 怒る人 風吹けばみんな散るがまま 呑めや歌えや 舞い舞い舞い踊るあなたと 舞い舞い落ちる私と 際限ない夢を語りましょう 夜はまだまだこれから 不安な気持ちひたすら 隠したいあなたは 簡単なこと いつも 難しく言うの 魅力のない前置きは要らないわ 欲しいのは 根拠のない悦楽と おやすみのくちづけ 舞い舞い舞い踊るあなたと 何百回でも転びましょう 甲斐性無い もののけたちが ここぞと吠える月夜舞台 奪うなら与えないでと 嘆いても もう遅い 憎んでも 愛しても 笑っても 呪っても 風吹けばみんな散るがまま 呑めや歌えや 舞い舞い舞い踊るあなたと 舞い舞い落ちる私と 際限ない夢を語りましょう 夜はまだまだ終わらない 舞い舞い舞い踊るあなたと 何百回でも転びましょう 際限ない夢を語りましょう 陽が昇ればまぼろし
58,鬼と桜,"
PIERROT",キリト,キリト,輪廻を終えた魂には どれだけの記憶が残っているのだろう 高ぶる気持を抑えきれず 闇夜を跳ねる蝶を口に含む 浄化の果てに辿りついて見たものは 虫ケラの様に交わう姿 暖かな景色に溶け込む様に ただ君の事だけを想いたいよ おもむろに置いた視線の先に 鎌を持つ使者が手を招く 禁区を越えた 俺の身体が 形を変えて 生まれ変わる 水面に映る 鬼の形相 君を忘れる 桜が舞う 懐かしい景色に溶け込む様に ただ君の事だけを想いたいよ おもむろに置いた視線の先に 鎌を持つ使者が手を招く 禁区を越えた 俺の身体が 形を変えて 生まれ変わる 水面に映る 鬼の形相 君を忘れる 桜が舞う 花びらの様に 俺の身体が 形を変えて 剥がれ落ちる 水面に映る 鬼の形相 君を忘れる 桜が舞う
59,隠桜,"
浅葱",浅葱,浅葱,此処や何処(いどこ) 我は誰(た)そ 寒しや 雨もよに佇み歩(あり)く 為(せ)む方無し 何も思ひ出でず ただ咲き出たる花 懐かし 然れど心に背き 血はこの身に染み着く 太刀を抜きて打ちければ 折々に消え入る 我が空蝉の性はよもや返るまい 落ち失する勢をも逃すべき様無し 誰(たれ)も止(とど)みかねつも 隠桜(おぬざくら) 花笑みの至りて狂(きょう)せるか 笑はば笑へ いで 恋衣(こいごろも) 魂(たま)合ふべきことの限りある世ならねば 我 望みて鬼となるらむ 雨も涙も血も降り濡(そぼ)つ 如何でも生きたし 逢はむ日を今日と知らず 待ち嘆かるるに君 花に思ひ言寄せて 消え失せど妙(たへ)なる妖となりてまた此方(こなた)へ現る 恋ひ恋ひて出で逢ふ 花は移ろへど 心のみ常世なり 隠桜 花笑みの至りて狂せるか 笑はば笑へ いで 恋衣 魂合ふべきことの限りある世ならねば 我 望みて鬼となるらむ 今は如何で我らは人に非ず 巡らひなむ 死をも恐れず 何時と無し
60,おぼろ桜,"
シキドロップ",平牧仁,平牧仁,せめて許すものか これは僕らの罪 ズルイなあ 「ごめんね」さえ今じゃ 君にはきっと届かない まるでおぼろ桜 育てた未来はもう 笑えるほどに綺麗だ 風が揺らす 夢から醒ますように 春が来たなら 花は散るだけ 一人迎える 花吹雪 泣くなんて可笑しいや 季節が過ぎるだけ サヨナラ サヨナラ 過ぎるだけ 同じ冬に吹かれ 同じ夢で温まる 無邪気過ぎた熱が いつの間にか 火傷をさせてたね 春が来たのに 花は散るだけ 映す面影 花吹雪 憎むのは可笑しいや 思い出はこんなにも 優しく 優しく 肩を抱く お別れも可笑しいや 季節は巡るだけ なのに なのに 胸が痛むのは サヨナラ無しじゃ 終われやしない どこで見てるの この花吹雪 何もかも可笑しいや 君を信じただけ 君との明日を夢見ただけ どうしてこんな「さようなら」 いつか許せるかな きっと僕らの罪 夢を咲かすはずの蕾 奪った爪痕 撫でている
61,女の桜島,"
大川ゆり",さくらちさと,岡千秋,切子のグラスに 紅つけて あなたに差し出す 火のお酒 呑み干して 忘れる恋ですか 女ごころは 桜島 火傷(やけど)しますよ 本気でなけりゃ ねぇ あなた 暖簾の向こうに あのひとを 待つのが癖に なりました 運命(さだめ)だと この恋信じたい どこか影ある 男(ひと)だから 放っておけない 尽くしてみたい ねぇ あなた 最終「さくら」で 発(た)つという あなたの言葉が 胸を刺す お荷物に ならない女です 雨に濡れてる 桜島 ついて行きたい 一緒にいたい ねぇ あなた ねぇ あなた
62,桜景(オーケー),"
森公美子",麻生香太郎,小六禮次郎,春の兆し スピカ 胸に 突き刺さる いつから やさしさを忘れたのでしょう 花 さくら やまと 夢のまほろば 清くたおやかに けがれ知らず… それがあなたの故郷 わたしの国 夏の名残り デネブ 空に わすれもの 恥じらい つつましさ 人のゆかしさ 花 さくら やまと 夢のあとさき 豊かになるほど なぜむなしい… まだ間に合う 今なら 我が古里 秋のゆらぎ 北斗 変わらないものは 迷わぬ慈しみ 肌理(きめ)こまやかさ 花 さくら やまと もののあはれよ はかなき命を 惜しむ情け… 忘れかけた あの日に さあ帰ろう 冬の和み リゲル 心あたためる 歴史を超えてゆく 折り目正しさ 花 さくら やまと 永遠(とわ)のまなざし 愛しあう限り 滅びはしない… それがあなたの故郷 わたしの国
63,霞桜,"
RYTHEM",RYTHEM,RYTHEM,もう会えないのかな?おぼつかない指で想いを馳せては どうしようもないくらい泣いてた 何もかも愛しくて 電車のフレームに並ぶ景色は 優しいまま何も変わらない 変われないのは私だけ 桜色の影 あなたの面影 誰かの背中に重ねてしまうよ 桜舞い散っても いないと知っても 私の目の前で今も笑ってる 何を間違ったのかな?計り知れない愛で包んでいたのに きっとそれが駄目だったの 気付いてももう遅い 改札を出ていつものあの場所にむかう 何も変わらない 今のあなたは誰と笑うの? 桜の花びら欲しいと言ったら 少し高いところでつかまえてくれた 熱くなった胸が震える体が あなたを知ってる 今も覚えてる あなたの癖も仕草も いつか忘れるの 今の私のままじゃいられなくなるの 桜よ桜よ あの日と同じに そんなに綺麗に咲かないで 桜色の影 あなたの面影 誰かの背中に重ねてしまうよ 桜舞い散ってもいないと知っても 私の目の前で今も笑ってる 好き 好き 好き…
64,花鳥風月・桜吹雪,"
ダウト",幸樹,ひヵる,花鳥風月 雪解け時 門出の風薫る 薄紅色の淡い記憶 あゝ桜吹雪 やいやい これはお天道様 待ちに待った春到来ですが 大切だった夢追い人まで奪った春 あんまりじゃないかと切り出し たんまり弱音をこぼしながら 背中合わせた2番線のホーム お別れです もうこれっきりですか ガラス越しがあまりにも遠い 鞄一つ 夢追い人が去る 花鳥風月 定時通り 最終ベルが鳴る 振り返らずに お行きなさい あゝ桜吹雪 やいやい どうしたお月様 よりによって素敵な満月で 流行りの歌で気を紛らわした 帰り道 もうこれっきりですか 思い立ったが吉日ですね 鞄一つ 夢追い人が去る 手紙書きます 口約束 薄々気付いてた 泣くのはよしな またよしなに どこかで会いませう 月日は流れこの辺りも随分変わりました もしもあの時 引き止めたら 伸びた影二つ? 花鳥風月 雪解け時 門出の風薫る 薄紅色の淡い記憶 舞い戻る季節 伸びた影一つ あゝ桜吹雪
65,かっぱ黄桜,"
楠トシエ",田中正史,田中正史,かっぱっぱ ルンパッパ かっぱ黄桜 かっぱっぱ ボンピリピン のんじゃった ちょっと いい気持 飲める 飲める 飲める 飲める いける ける ける ケロップ 黄桜 黄桜 ソフトなお酒 古いのれんの モダンなあじ かっぱっぱ ルンパッパ 黄桜
66,鎌足桜,"
小桜舞子",紺野あずさ,岡千秋,きれいに咲いて 誰を呼ぶ 問えばはじらう 紅ほのか 咲くまで待とう 咲いたら逢える 今は昔の 春よ恋 さくらよさくら くらくらさくら 君来ませと 誘うのか 鎌足桜 鎌足公(さん)の 置き土産 杖に芽生えた 花の縁(えん) 歳月重ね 憶いを重ね 八重に匂えよ 咲き誇れ 観音さまの 姿を抱いて 春惜しむや 二度咲きの 鎌足桜 桜の花の その下で 人は誰かを 恋しがる 咲くまで焦れて 咲いたら浮かれ 散ればまた来る 春を待つ さくらよさくら くらくらさくら 君去らずや 木更津の 鎌足桜
67,川沿いの桜,"
柴崎万葉(大西沙織)",山本メーコ,fu_mou,山、風、川、花 あたたかい におい 気配 ここから 未来が生まれた 小さな 鼓動は 大きな 夢見た 口にするだけなのに 両手が震えたんだ どうして ダメって言うの？ ムリと 誰が決めたの？ “わたしのため”って言うならほっといて あぁ 川沿いの桜が あぁ 空を白く染めた日 何もない 町を飛び出したんだ あぁ ただ聞いてほしくて あぁ 知っていてほしくて 魂が震えるくらいの 大切なものを見つけたの -かすかに 聞こえる- 暗い狭い部屋に響く 声 ふたりが “未来”に 優しい祈りを 始まりは いつもそう 泣きたくなるの あぁ 川沿いの桜が あぁ 空を白く染めた日決めたの 夢とは言わせないわ わたしの一部にする あぁ 片付かないまま あぁ 星も見えないけど いつかきっと 何もないあの街へ届け あぁ ただ聞いてほしくて あぁ 知っていてほしくて 魂が震えるくらいの 大切なものを見つけたの
68,寒桜,"
立樹みか",麻こよみ,君塚昭次,北風(かぜ)に震えて 咲いている 桜の花の いじらしさ 今がどんなに つらくても きっと笑顔を 忘れない この世に生まれて 来たからは 幸せ夢みる 寒桜 人の心の 移り気は 桜の花の 儚(はかな)さか つらい別れの 傷跡は いつか時間が 消して行く うしろは見ません もう二度と 明日を信じる 寒桜 巡る季節に 咲き誇る 桜の花の 美しさ 生きる苦労に 泣いたって きっと待ちます 来る春を 女に生まれて 来たからは 幸せ咲かせる 寒桜
69,寒桜,"
西方裕之",たかたかし,岡千秋,逢えるだけでも うれしい人に 逢えば抱かれて 女にもどる 人目忍んで ただ一夜 咲いて短かい 命なら 明日は散れちれ あなたひとりの 寒桜 いつか愛して 泣く日がきても いいのそれでも 悔いないわたし 何もいらない あなただけ 燃えて一途に 身をなげる 明日は散れちれ あなたひとりの 寒桜 宿の時計を 遅らせたって つらい別れが 二人を離す せめてこのまま もう少し そばにいさせて 腕の中 明日は散れちれ あなたひとりの 寒桜
70,寒緋桜,"
水城なつみ",志賀大介,宮下健治,寒緋桜は 春告げ花です 花びら広げず 咲いている あの人しあわせと うわさを聞きました 思い出を 思い出を 優しく包んで いるような わたしに似合いの こころ花 どんな時でも 明日を信じて 真っ直ぐ生きてく つもりです この夢叶います うれしい花ことば 寂(さみ)しさに 寂しさに 出会った時には 迷わずに あなたの笑顔に 逢いに来る 春は名のみの 冷たい風にも 負けずに肩寄せ 咲いている 泣くだけ泣いたから 涙はもう終わり ここからは ここからは この道ひとすじ どこまでも 歩いて行きます いのち花
71,ガチ桜,"
湘南乃風",湘南乃風,Masakatsu“Mar-D”Motohara・湘南乃風,無限の空 風に吹かれ 俺らは行く 誰も知らねぇ 青く輝いた空の果て 強く生きると誓った 春に抱かれた心に咲いた でっかい夢が繋いだ Oh Brandnew Way 夢への第一歩 新たなスタート 選んだ都内のボロアパート 半年経って 最後の段ボール荷解きしてた仕事の後 見つけたアルバムを開いたら 学生服の俺が笑ってた ヘアースタイルやばすぎるメチャ 気付けば 時間を忘れ眺めてた 未来に描いてた自分とは だいぶ違う現実 今を生きる為に 作り笑いで大人を演じる マジでこのままで良いの 俺には何が出来るの 今でも俺はちゃんと歩いてるの あの夢の続きを いつか描いた明日 今は遠い空 現実に追われて 枯れそうにもなるけど ギラギラ 輝く為の大事な時間 ひっそりとでも 我慢強く春を待つ蕾のように 無限の空 風に吹かれ 俺らは行く 誰も知らねぇ 青く輝いた空の果て 強く生きると誓った 春に抱かれた心に咲いた でっかい夢が繋いだ Oh Brandnew Way 桜並木がアーチ状に 綺麗に咲く都会の川沿いに たたずむ豪邸を見て「チクショウ!」 いつか住んでやる 俺もそこに 目の前の高い壁の向こうに建ってるならば 越える絶対に! やる気と期待の夢物語 現実はバイトを掛持ってばかり 下積み時代と思い 睡眠時間すら削り 暗闇でも 歯くいしばり 疲れた時は 桜の木の下で眠る熱き心に 炊き付ける俺の男気 「待ってろ チャンスが来るまで！」 Shout するあの花のように いつか見上げた桜 彩る青い空 雨風に打たれて 折れそうにもなるけど ヒラヒラ 懸命に頑張る姿 誰かが見てるよ 咲き誇れ 心奪われる桜のように 無限の空 風に吹かれ 俺らは行く 誰も知らねぇ 青く輝いた空の果て 強く生きると誓った 春に抱かれた心に咲いた でっかい夢が繋いだ Oh Brandnew Way 振り返ってみた青い轍 前しか向けなかった俺達 何が正しい？ 何が過ち？ マジわかんねぇ 未来 この先 でも信じてやる 自分の物差し 信じてくれる家族 友達 恋人 全てが俺の魂 大切なもの守る愛を 俺らは行く 風に吹かれ 俺らは行く 誰も知らねぇ 俺らは行く 無限の果てに何を見る 想いの赴くまま進め 夢と希望とお前乗せて 何百年後の明日の為 繋げる道 Brandnew Way あの日見てた夢 見てた夕暮れ 背中に背負い また切り開く 俺の Brandnew Way の上 でかい夢描くのさ 届くまで 熱く…
72,がまん桜,"
青山新",麻こよみ,水森英夫,雪の礫(つぶて)を 北風を 耐えて堪(こら)えて 春を待つ 一度心に 決めたなら 口にゃ出さない 泣き事は いつの日か いつの日か がまん桜よ 花と咲け 汗の滴(しずく)が 沁み込んで 天に向かって 伸びる枝 人の情けの あたたかさ 流す涙の 嬉し泣き あざやかに あざやかに がまん桜よ 凜と咲け たとえ三日で 散ろうとも 巡る月日の 春を待つ 熱い思いを 胸に抱き 急くな焦るな じっくりと いつの日か いつの日か がまん桜よ きっと咲け
73,がんばれ！桜、アディオス,"
Jin-Machine",featuring16,マジョリカ・マジョルカ・マジカル☆ひもり,さくら咲く、この道 僕はあの日、君と出会い さくら舞い散る今日 旅立ちの時 sakura sakura いろはにほへと sakura sakura ちりぬるをわか sakura sakura いろはにほへと sakura sakura 旅立ちの春 喜びの春 誰も帰ってこなかった遠足 世界記録を超えた運動会 300万儲かった文化祭 僕たち 私たちは 卒業します さくらが告げる さよなら… みんなで歌おうぜ！せーの！！ さくら さくら よし！頑張ろう！ さびしいけど未来へ頑張ろう！ お前は俺のBest Frendo(フレンド) さくらさくら よし！頑張ろう！ NICE GAY(ガイ)未来へ頑張ろう！ 涙は お前に似合わない さくらアディオス ががが頑張れ ががが頑張る オレもオマエも さくら さくら アディオス 皆さん、ご卒業おめでとう。 卒業していくことを嬉しく思います。 入学式で暴れた君たちを、不思議なパワーで鎮めた頃が懐かしい。 それからも、窓ガラスを壊したり、お腹を壊したり、太って膝を壊したり、 大変でした。 そんな君たちも… 突然ですが校長先生は宇宙人でした 最後に皆さんに私の星のこの言葉を贈ります 以上、校長先生のご挨拶でした。 さくら さくら よし！頑張ろう！ さびしいけど未来へ頑張ろう！ キミはオレの初めての大好きな人 さくら さくら よし！頑張ろう！ MY HONEY未来へ頑張ろう！ MY LUV伝えられずに さくらアディオス ががが頑張れ ががが頑張る キミもオマエも さくら さくら アディオス 続きましてPTA会長のご挨拶です 卒業おめでとう！コングラッチレイション、グラデュエーション 俺はPTA会長スピーチも快調 最高の舞台、最強に君は輝いてる！ 俺は会長！PTA！俺は会長！PTA！俺は会長！PTA！俺は会長！ PTA PTA P・T・A！ PTA PTA P・T・A！ PTA PTA P・T・A！ PTA PTA P・T・A！ PTA PTA P・T・A！ PTA PTA P・T・A！ PTA PTA P・T・A！ PTA PTA wow 旅立ちの日よ…、笑顔で… 最後に歌おうぜ！せーの！！ さくら さくら よし！頑張ろう！ さびしいけど未来へ頑張ろう！ 桜吹雪の中を共に行こうゼ さくら さくら よし！頑張ろう！ オレたちは今、旅立ちの時 仲間たちよ頑張ろう！ さくらアディオス ささささくらの ききき季節に 同じ桜は二度と咲かない ががが頑張れ ががが頑張る キミもオマエも さくら さくら
74,北の秋桜,"
キム・ヨンジャ",池田充男,徳久広司,愛を失くした 旅のおんなは 花が咲く駅がすき 迷い子みたいに 遠いめをして 海沿いの町を往く 革の服着た あのひとの影が恋しい 風の中ひとり震えてるわたし 北の秋桜 噂だけでも おしえておくれ 恋がこわれて ひとりぼっちで 淋しさに気がついた ばかなわたしね ごめんなさいと 泣きながらすがりたい ここは知床 あのひとの胸が恋しい 最果ての空に名前呼ぶばかり 北の秋桜 おんなごころに どこかが似てる 秋が冬へと 季節かわれば 流氷がくるという  花にじゃれてる 猫よさよなら ゆうぐれのオホーツク 夜のざわめき 札幌の街が恋しい 夢だけをつなぎこの汽車に乗るわ 北の秋桜 枯れてくれるな わたしの花よ
75,希望の桜,"
DEEP",Shogo Kashida,Luz,あの日 君の 笑顔みてた あの日 君の 涙みてた 時の流れ 感じながら あっそ… やっぱ… 君が好きだ 君のために 生きてみたい 君の指が 僕にふれた 心揺れて 風が吹いた AH… 僕 君が好きだ 空の向こう 別れの時がきて 思いだす 二人で あの日 ホラ 歩いた あの道 桜が咲いていました 希望の花びらの中 未来の季節信じて いついつまでも 歩いたね もう一度だけ 二人 歩けるのなら その手握り 君を愛する いつか 君と 笑えるなら 今の君と すごせるなら それは 多分 奇跡の時間(とき) あっそ… まだ 君が好きだ 街の景色 かわりだした 君の隣 見知らぬ人 桜並木 僕を見てる AH… ずっと 君が好きだ 逢いたくて せつなくて逢いたくて がむしゃらに 愛することだけは 誰にも負けない 桜が咲いていました こぼれるほどの花びら 全てがあの日のままで 隣に君 いてほしい 世界一の 小さな ひとつの夢 もらえるなら あの日 あの場所 桜が待って舞っていました あの時 二人見ていた 希望の道にもう一度 今なら言える 愛してる 桜が咲いていました 希望の花びらの中 未来の季節信じて いついつまでも 歩いたね もう一度だけ 二人 歩けるのなら その手握り 君を愛する
