,Song,Artist,Lyricist,Composer,Lyric
10,Clear color,"
iri",iri,iri・Yaffle,魅惑の party girl 君が舞う 今日は specially 怪しげな 光も放つよ 夢みたいに ため息交じりの フロアでダンスを 底知れぬ この身を 揺らすの ラスト5秒の 虚しげな フラストレイション 無駄に彷徨う darkness night 優越や理想なんてない 昔話も 伏せるように 頼りがいのない oh my mind 指先でこする 合成画 明らかに I can't believe it Clear color Clear color Clear color 消える you and me 艶やかに染まる街 だれかと同じ道 歪んだ人混みも It's over こんな夜の終わりに 君に触れるたびに 無性に 振れる脳波 It's over 疑惑の ハンディキャップ 君はまだ 遠い history こじつけの ガイドライン じゃ舞い出ない 修行みたいで 足止め間際の フロアでダンスを こと知れず この身を 揺らすの ラスト5秒の 儚げな イマジネーション 無駄にはびこる darkness night 優劣や競いなんてない 飾り話を 纏うよに 劣悪で無垢なの my mind 行き先はいつも 行程外 明け方に I want to delete it いっそ Press out モダニズムヘイター 見ない間に 黄ばむ 例のステッカー いつか また あの子と 踊りたいな with the pressure またぐずる アイディア ひたむき にひたる くらいビギナー with the pressure 泡と化す dreamer 消える you and me 艶やかに染まる街 だれかと同じ道 歪んだ人混みも It's over こんな夜の終わりに 君に触れるたびに 無性に 振れる脳波 It's over
11,cake,"
iri",iri,iri,目くらませる sweeter 程よい くらいに make up 君の好きな フレイバー 身にまとい change up 甘く溶け出す ほどに 踊り出す you're my baby girl 目と目が合うたび魔法 二度と溶けないでと I thought 不意に手を伸ばす 午前0時 愛想つかれようが 今宵はきっと 振り返る間もない 僕らの旅 君にずっと かけがえないエンド 届けたい だけなのに 愛想つかれようが 今宵はきっと 振り返る間もない 僕らの旅 君とずっと かけがえない絵を 描きたい だけなのに 浄化したはずなのに ふとした瞬間 不安に 踊らされる 自問自答に 取り返しつかないよ なんてやわだよ 途切れそうな二人の night dream 目と目が合うたび魔法 二度と溶けないでと I thought 不意に手を伸ばす 午前0時 愛想つかれようが 今宵はきっと 振り返る間もない 僕らの旅 君にずっと かけがえないエンド 届けたい だけなのに 愛想つかれようが 今宵はきっと 振り返る間もない 僕らの旅 君とずっと かけがえない絵を 描きたい だけなのに
12,Coaster,"
iri",iri,iri,臆っ病な 足取りで 街はまだ夜明けを知らずに 遊戯な遊戯な friday 優雅な優雅な舞で 大それた 話で 呼吸を乱して 君の元へ いたずらに 回る Coaster Coaster 夢の中で味わう Slow dance Slow dance 注ぎ込まれる 光の雨に 包まれて行くのさ とろけた夜を drive 病み上がりの smile すり抜ける my flight 君のままで try 自分のエリアくらい せめて鮮やかに 尖る言葉なら 自由自在に 丸め込んで ベタな愛で 包み込める余裕 を得るかも自由 天か地かなんて 価値観の比べあい なんてもう疲れた 元々の型を崩すより いくら残ってるのかな ヒューマンネイチャー We gonna be a better 夢のような 話だって 悪くはない 君の目が輝く 夜を 振りかざして 泣いてたって いたずらに 回る Coaster Coaster 夢の中で味わう Slow dance Slow dance 注ぎ込まれる 光の雨に 包まれて行くのさ とろけた夜を drive 病み上がりの smile すり抜ける my flight 君のままで try 丸ごし で世の中を 何度だって繰り返して行く 憂鬱な憂鬱な friday Blue tonight Blue tonight 泣いて それは映画のような 物語の始まりで もしもあなたがここに いないとしたら 僕らは いたずらに 回る Coaster Coaster 夢の中で味わう Slow dance Slow dance 注ぎ込まれる 光の雨に 包まれて行くのさ とろけた夜を drive 病み上がりの smile すり抜ける my flight 君のままで try
13,Corner,"
iri",iri,iri・OBKR・Yaffle,ドロドロのメイク 指でなぞりながら お決まりの train I don't lose my door Anytime I'll be walking out I don't wanna know Take me away from the hole 見えるかそこの corner side 曲がるなら今じゃない 死角なんて見てやしない Let's go now That's corner I gotta feeling and I don't know what I'm feeling 行けるどこまでも また立ち上がって歩くわ 不確実な dream でもすかして I wanna drink だなんて尽きた頃に 築く family 季節の始まり 惑うほどに falling 隠せない 気持ち 振り向けば you call me くだらない 情とフリ 切り捨てて また クリア 伏せないで 咲いて flare 止まらない Don't tell me why ドロドロのメイク 指でなぞりながら お決まりの train 見えるかそこの corner side 曲がるなら今じゃない 死角なんて見てやしない Let's go now That's corner
14,SUMMER END,"
iri",iri,iri,甘い言葉だけで 何処までも 夢を見せて 本当の意味も 全て 今はいらないから ここに僕らがいて 綺麗なこころでみて なんだって許しあえて なのに 何が誰が何か 馴れ合いが 君だけ運んでく 揺れる向日葵が 脳裏に浮かんで 不時着とため息が漏れる 街に埋もれていく微笑で 二度目の夏に 胸が騒いでる 自問繰り返し またみんな 弱ってる 夏のおわり とけ出す アイスのように 儚くていいから 僕と一緒に 踊り明かすまで 絶えぬ声を鳴らしてたい 登り果たすまで 超える先に 僕らの笑い声 甘い言葉だけで 何処までも 夢を見せて 本当の意味も 全て 今はいらないから ここに僕らがいて 綺麗なこころでみて なんだって許しあえて なのに 何が誰が何か 夕暮れ 君は遅れて歩いてる 考え込んだように 目を逸らして その目は しっかり明日を 見据え わかってるんでしょう まだ曖昧な恋をしようと してる昨日 フラッシュバック してまた迷う帰路 また元どおりと 巡る sea road 踊り明かすまで 絶えぬ声を睛らしてたい 歪む表情 窓にすける 君の目を まだどこまでも 眺めていたい
15,Shade,"
iri",iri,大沢伸一・iri,打ちあげられるだけの 僕では よく見る痛い系の ドラマ 移りゆく 思想や またとない 昨日が あか抜けない 音が いつかは愛おしい 程遠い あの子が ここにくる方が 夢やなんだろうか 今は答えだろうな 本当の幸せの chooser 狂わせんなよ gotta future 思ったような商談で 吐かれんなら もう show down 憂いて 僕らは 震えて いつだって 果たしたい 夢から 夢なら 綺麗な夜を見てた 戻れたら Tell me 身を潜めて なにに怯えてるんだろう 誰と 知らず 慰めてくれるでしょう 大きな車線に 横たわり 何度も 使い捨てて 濁る汗と 共に寄り添い 浮かない表情での peace sign いつのまにか who will destroy 僕らまた変わってしまうかな 永遠を 僕らは 数えて いるだけ 叶えたい 夢から 夢なら 綺麗な夜を見てた 思うまま Tell me 何もかも 燃やしてしまえば きっと あの日夢見てきた明日をじっと 明け方の空 僕は 君と 見てるかな 見れるかな 憂いて 僕らは 震えて いつだって 果たしたい 夢から 夢なら 綺麗な夜を見てた 戻れたら Tell me…
16,Sway,"
iri",iri,iri・Shingo.S,It's like a fantasy 乗りこなし切るよ bring me up 夜を飛ばし過ぎて塞いでたってどうせ down もどかしくて歪む one night baby 君の姿見つめて dive 寄せてるつもりなんてない 君のタイプ 溢れてく feel your love いつだって未完成だって 構わない 寄り添って歌ってる それだけに意味がある また笑ってくれたら 全てが all right 溢れてく feel your love いつだって未完成だって 構わない 寄り添って歌ってる それだけに意味がある また笑ってくれたら 全てが all right ほんの数秒に 隠された idea 君には見せないよう この涙 仕切り直してしようか 今日も rain 泥だらけの あしあとはburning out 見て見ぬ振りじゃ 名案は drop out 今更戻れはしないし もう lay off もどかしくて歪む one night baby 君の姿みつめていたい 寄せてるつもりなんてない 君のタイプ 溢れてく feel your love いつだって未完成だって 構わない 寄り添って歌ってる それだけに意味がある また笑ってくれたら 全てが all right 溢れてく feel your love いつだって未完成だって 構わない 寄り添って歌ってる それだけに意味がある また笑ってくれたら 全てが all right 例えば 取り乱したとしても 言葉をなくしたとしても 僕らは わかりあい 手を取り合い 溢れてく feel your love いつだって未完成だって 構わない 寄り添って歌ってる それだけに意味がある また笑ってくれたら 全てが all right
17,stroll,"
iri",iri,iri,冷静に街灯り落とした 突き飛ばした夜 駅までぶらぶら いく先はない 求めまた fly いつも通り 目に見える 幸せを調達 みるみる間にうすまり 七変化 積み重ねてきた対話 音も立てず 声は大破 リタイア I'm tired 不吉な夢みたいだ って時よ待って まだここにいたくて 止まり切った雨の幻想 今ならまだいらないよ 謙遜 歪んだ期待 remember the night who gave me light And we were crying every night 意味などないけど 瞑想 穏やかな午後を連想 夢が見たい remember the night who gave me light And we were crying every night 皆寝静まる頃 ふと巡るめく今日 何も手つかず無職かって 底尽きるmoney でも欲尽きるまで 満たしくれよ friday 憂鬱なんてらしくない てそんなキャラは通ってない 一時的な共鳴 愛さないでそれが表面 触れたらわかるけど 与えられるなら あなたがそれでいいなら 止まり切った雨の幻想 今ならまだいらないよ 謙遜 歪んだ期待 remember the night who gave me light And we were crying every night 意味などないけど 瞑想 穏やかな午後を連想 夢が見たい remember the night who gave me light And we were cry every night
18,Sparkle,"
iri",iri,iri・Kan Sano,いつもより早く 目が覚めた朝 まだ世界は 昨日を引きずったまま 布団の中 夢の続きは 笑えてた？ どんな夜が君を 悲しませてた？ 眠ってしまえば 新しい世界が 忘れさせてく いいことさえ 歪んだ期待や 甘すぎる願いが 僕をまた 情けなく 泳がせてゆく 弾けて空に ばらまいて 風に運ばれたくらいで 泣かないって なんてそんな風に 泣いて歩いた夜もまだ 懐かしむように drive 揺れる 肝銘な未来 物静かな 早朝の街中 ブルーのフィルターが 溶けて行く中 開ける準備さえ されちゃいないのは 誰しもが抱える悩みかな 崩れてく 残像が 僕らを強く育ててくなら 何も怖くない だけど ほろ苦い この時間を かたどる 未来 見透かされて 朽ちて行く ほど甘くはない奈落 ときめきは 覚悟知らず 欲望を走らせ 巡る 娯楽 夜に乗せて 体に残る 痛みを どこまでも 腫らして 踊らせてゆく 弾けて空に ばらまいて 風に運ばれたくらいで 泣かないって なんてそんな風に 泣いて歩いた夜もまだ 懐かしむように drive 揺れる 肝銘な未来 弾けて空に ばらまいて 風に運ばれたくらいで 泣かないって なんてそんな風に 泣いて歩いた夜もまだ 懐かしむように drive What's gonna happen to us 弾けて空に ばらまいて 風に運ばれたくらいで 泣かないって なんてそんな風に 泣いて歩いた夜もまだ 懐かしむように drive 揺れる 肝銘な未来
19,Slowly Drive,"
iri",iri,iri・OBKR・Yaffle,"紛れも無い光の雨 溢れないように 急ぎ足で 昼間すぎ重ねる また寝る夢見る 思い通りにいかないですねる 今も変わってないよ mom あの 眼差しは 見てくれで 背伸び 呆れちゃうよ やだ 勘違いが生んだ なんだかんだ運があった？ 焼けそうに泣いた Night and day 繋いだ手を 離さないでいてくれよ たどり着いた迷路 名誉なら fade off 君次第で 栄光 乱したって いつの日か 降り注ぐでしょう Uh 淀みないこの未来 君と混ざり合い踊りたい 何ひとつ君を知らないまま Slowly Drive, Slowly Drive 答え合わせなんて 興味ない 君となら we can find the way ふと知らしてくれる夜風 焦らないで 嘘だらけ bad take 目をつむり 生きるなんて無理 な目論見 抜け殻ばかり眺めても こんな目に 変わってないよ dad あの 口癖は 脱ぎ捨てたTシャツとシューズは そのまま 許し合いが生んだワンダーランドは nobody knows いつのまにか 日が暮れて 弱りそう おきまりの クラブは今じゃ 音さえしない 横目で 流す 街並みも slowly down 立ち止まって いつの日か 降り注ぐでしょう Uh 淀みないこの未来 君と混ざり合い踊りたい 何ひとつ君を知らないまま Slowly Drive, Slowly Drive 答え合わせなんて 興味ない 君となら we can find the way 立ち止まって いつの日か 降り注ぐでしょう Uh 淀みないこの未来 君と混ざり合い踊りたい 何ひとつ君を知らないまま Slowly Drive"
