,Song,Artist,Lyricist,Composer,Lyric
10,桜、みんなで食べた,"
HKT48",秋元康,Ryosuke“Dr.R”Sakai,長い時間かけて 仲良くなれたのに もう別れの季節が来た わかり合うまでに クラスの誰かと 何度ケンカしただろう? (同じ) 紺の制服 帰り道に集まって (ここで) いつもの木の下 黙って青空を見ていた 桜、みんなで食べた 満開の花びら 春風に吹かれた 一枚キャッチして… 桜、みんなで食べた 掌の花びら サヨナラつぶやいて 思い出と一緒に ゆっくり飲み込んだら 涙テイスト 上手く言えないけど 今まで生きて来て 一番楽しかった日々 次の未来でも しあわせな出来事が きっと待っているだろう (そうだ) わかってるのに なぜか歩き出せない (今日は) いい天気だから 余計に切なくなるんだ 全部、食べてしまおう 悲しみの理由(リーズン) 口の中 広がる 桜の香りたち 全部、食べてしまおう 大切な記憶も… 味なんかしないのに しょっぱく感じた やがて散ってしまったら 遠い青春 いつか きっと ここの前で 今日のこと 思い出して (うるうると) 泣きたくなるね 桜、みんなで食べた 満開の花びら 春風に吹かれた 一枚キャッチして… 全部、食べてしまおう 悲しみの理由(リーズン) 口の中 広がる 桜の香りたち 全部、食べてしまおう 大切な記憶も… 誰にも言わないよ 私たちの秘密 ゆっくり飲み込んで やがて散ってしまったら 遠い青春 涙テイスト
11,桜めぐり,"
GLAY",TAKURO,TAKURO,今年も桜並木を仰ぎながら君を想えば あの頃 夢見た景色 誓い合った制服の群れ 悩み打ち明け熱い涙を分け合いすべて分かち合い道ゆかば 旅待ち顔の諸君(きみたち)を忘れない 春風の中 眩しくたおやかに 桜巡りとあなたは言ったのか？ 惜別の風に流され聞こえない 港を出る船を見て遠くの国へ思い馳せれば いつかはこの海へ出て自分の居場所探しに いつも悩んで傷つく君は誰でもない自分をさすらい 生きてたの かけがえのないあの日々を忘れない 僕らがとうに失った情熱は 桜巡りの知らせは届かない 惜別の声 昨日の事のよう 都会の暮らしで君は何を思い生きていますか？ 激しく心を揺らす怒りを秘めていますか？ 流れる景色 窓にもたれてもう一度自分を信じてみる 旅待ち顔の諸君(きみたち)を忘れない 春風の中 眩しくたおやかに 桜巡りとあなたは言ったのか？ 惜別の声に流され聞こえない
12,桜モダン,"
alan",渡辺なつみ,菊池一仁,高い空に伸びた白い雲 街は一日毎冬の色 ビルとビルの隙間流れゆく 川面に揺れてる桜の枝 ゆらりゆらり 硬き蕾は 君を想う 乙女心 春が来る頃 この恋はどんな花を咲かせて 君に舞い降りる 花咲くことは 似合いそうもない私だけれど 儚き夢見る 瞳の中風に咲き誇る 恋という名の桜よ 初めてめぐり逢う切なさは 満ちては欠けてゆく月のよう 会うたびに近づく唇を 結べば壊れてしまいそうで ゆらりゆらり 君もおんなじ 想い抱いて 歩いてるの やがて空から祝福の雪が 恋人たちを包み込むでしょう 華やかな街 輝きの中で この恋はまだ蕾のままなの 桜咲け冬の夜に 人はどうして愛を知るたびに はらはら涙 こぼれ落ちてゆく…? 春が来る頃 この恋はどんな花を咲かせて 君に舞い降りる 花咲くことは 似合いそうもない私だけれど 儚き夢見る 瞳の中風に咲き誇る 恋という名の桜よ
13,桜紅葉,"
金田たつえ",もず唄平,島田洋太郎,紅葉(もみじ)しました 我が家の桜 元気を貰った気がします 暑い夏には木蔭をつくり 秋には美しく散る支度 どこかあなたの生き様に 似ているようでとても好き 紅葉しました 我が家の桜 幸せ感じる季節です 猫の額と呼ばれるほどの 一坪少々の狭い庭 そこに苗木を植えたのは 一緒になった春でした 紅葉しました 我が家の桜 見事な命の証(あかし)です 花の盛りの派手さはないが これこそ有終の美でしょうね どこかあなたの生き様に 似ているようでとても好き
14,桜紅葉,"
さだまさし",さだまさし,さだまさし,桜は春にだけ 美しいのではない ひともまた然り 月は夜にだけ 美しいのではない ひともまた然り 秋の日の桜紅葉に春の夢 密やかに 生まれています 愛しい人を お守り下さい 晴れの日ばかりが 続くものではない ひともまた然り 雨の日ばかりが 続くものではない ひともまた然り 出会いあり 別れありまた見失い いつの日か 邂逅(めぐりあ)うのです 愛しい人を お守り下さい 生命より大切なものがあること 今更に 思い募ります 愛しい人を お守り下さい お守り下さい
15,桜紅葉,"
トワ・エ・モワ",さだまさし,さだまさし,桜は春にだけ美しいのではない ひともまた然り 月は夜にだけ美しいのではない ひともまた然り 秋の日の桜紅葉に春の夢 密やかに 生まれています 愛しい人を お守り下さい 晴れの日ばかりが続くものではない ひともまた然り 雨の日ばかりが続くものではない ひともまた然り 出会いあり 別れありまた見失い いつの日か 邂逅(めぐりあ)うのです 愛しい人を お守り下さい 生命より大切なものがあること 今更に 思い募ります 愛しい人を お守り下さい お守り下さい
16,桜雪,"
THE BACK HORN",菅波栄純,THE BACK HORN,月光がキラキラと舞う こんな夜は 罪の深さだけ深く潜れるという 海に身を投げ眠ろう そして何もない クモの糸 垂れた滴 水彩画に 塗り潰され隠された我は闇 優しさなど知らぬが故 誰もいない… 時を止めてくれ ひとすじヒダマリ揺れて 幼き我 空 泳ぐ 時空に風になる 桜雪 笑い顔 赤きポストに積もる 灰色の空の下 どうか届けと願う
17,桜夢見し,"
帝国歌劇団・花組＆エリス、ランスロット、ユイ",藤林聖子,田中公平,彼方の春 花咲きをゝる夢の中 凍えてしまった 貴方の心 解きほぐすことが出来るのなら 恐れるものなどないのです 罪におびえる 夜の孤独も 蒼穹の空に 塗り替える ただ…願ってるのです 人を信じて 愛を信じて 乙女とは 強くなるのでしょう 祈りの代わり 戦うのなら 涙は 預けておきましょう 彼方の春 花咲きをゝる 夢の中 貴方に逢い 知れども哀 咲かせしは愛 潰えてしまった 貴方の夢を 描き直すことが出来るなら 虹からインクを流し込み… 閉ざし通わぬ 青ざめた聲 生命芽吹きたる 季節へと ただ…連れてゆきたくて 人を信じて 愛を信じて わたしたち 闇に立ち向かう 世界中に 光射すまで 涙は 預けておきましょう 彼方の春 花咲きをゝる夢の中 貴方に逢い 知れども哀 咲かせしは愛 いざ行かん 痛みも恐れず 共に…永遠 たとえこの身 散ったとしても かまわない 彼方の春 花咲きをゝる夢の中 貴方に逢い 知れども哀 咲かせしは愛 咲かせしは愛
18,桜ユラユラ,"
モン吉",モン吉,モン吉・津波幸平,公園で遅くなるまで語り明かした ともに歩んで涙流した 夢を追いかけた同じ価値観 不確かな明日一緒に目指した MondayからSunday あの頃はいつもどこか不安で でもそれぞれ道を選んで 懐かしい思い出のOne day まだ間に合うかな？ また始められるかな？ ほら手を伸ばせば 今もそこにあるから 桜ユラユラ 今年もこの季節が 桜ユラユラ 君といたあの日が 桜ユラユラ 淡いベールの中 今でも蘇る あの日の君との思い出 あのころ良く待ち合わせした空地も もうすぐ大きなビルが建つよ 泣いたり笑いあったあの日を 思い出し戻りたくもなるよ いつからか少しずつ色んな 守りたいものや やりたいこと 選んで自分なりに挑んだ ちっぽけな勇気で また繋がるかな また共に行けるかな ほら手をかざせば 今もここにあるから 桜ユラユラ 今年もこの季節が 桜ユラユラ 君といたあの日が 桜ユラユラ 淡いベールの中 今でも蘇る あの日の君との思い出 みんなどんな風に過ごしてますか？ 変わらない笑顔で今も笑えていますか？ 今はあの頃のように会えはしないけど いつでも帰れる場所が胸にあるから 桜ユラユラ 今年もこの季節が 桜ユラユラ 君といたあの日が 桜ユラユラ 淡いベールの中 今でも蘇る あの日の君との思い出 桜ユラユラ 今年もこの季節が 桜ユラユラ 君といたあの日が 桜ユラユラ 淡いベールの中 今でも蘇る あの日の君との思い出 桜ユラユラ……
19,桜、ゆれる,"
9nine",Yoshiyasu Ichikawa,Yusuke Kato,耳をくすぐる 乾いた風 新しいピアス 薄紅染まる石畳を ひとり踏みしめてゆく どんな未来が 待ち受けているだろう 高鳴る想い 溢れ出しそうだよ そっと瞳(め)をとじて 仰ぐ春の空 澄みわたる 蒼の向こうに 君も手を伸ばしてるかなぁ 遠く離れた場所で 今日も同じ笑顔 咲かせながら 迷う心を映すように 降りだした夕立 改札の前 雲を見上げ ふたり途方に暮れた あの日も君は 優しくうなずいて 捩(ねじ)れる想い ほどいてくれたよね きっとまた会える 煌めきの中で いつも素直になれなくて 君を傷つけてきたかなぁ 言葉じゃ足りないから 上手く言えないけど ありがとう どんな未来が 待ち受けているだろう 彩色(いろ)鮮やかな 並木道の先に… 桜舞い上がる スタートの合図(Sign) 澄みわたる 蒼の向こうに 君も手を伸ばしてるかなぁ 遠く離れた場所で くしゃみでもしながら いつも 素直になれなくて 君を傷つけてきたかなぁ 言葉じゃ足りないから… 夢を届けるため 歩き出すよ 桜、桜、ゆれる この街で
20,桜 遊turing MaRuRi(まるりとりゅうが),"
遊助",遊助,浦島健太・ふるっぺ,桜の川沿いでそっと見上げてた 僕らのアルバムのよう ヒラリと笑う 初めて名前で呼んだ日 恥ずかしがったファーストキス あれから見つめ合って(Call my name) 初めてばかりの記念日 安らぎ温もりを重ね 右手と 左手 繋がる花 100万年先まで伝えたい 世界で1つの愛 Wanna be with you yeah 細かい話はなし さぁ 愛してる止まんない また始まる 奇跡を 歩き出そう 今 愛されたい想いが(降り積もって) わがままにならぬように 微笑んで(Be Happy) 季節を乗り越えて(強くなった) また今日もアップデート 好きになってく 初めて2人で買い出し 不安そうに出した晩飯 おかわり嬉しそうで(Love for you) 初めてばかりじゃなくていい 当たり前こそが幸せ 左手と 左手 輝くから 100万年先まで伝えたい 世界で1つの愛 Wanna be with you yeah 細かい話はなし さぁ 愛してる止まんない また始まる奇跡を 歩き出そう 今 もし生まれ変われても また君と恋に落ちるんだろう 繋いだこの手離さないよ この日々 守り抜きたいよ 夜をめくり 新しい明日を yeah 100万年先まで伝えたい 世界で1つの愛 Wanna be with you yeah 春の空に咲いた そう 彩りだすOne time また始まる奇跡を 歩き出そう 今 いつまでも 傍にいる きっと きっと 永遠はここにある
21,桜夜,"
石川さゆり",さだまさし,三木たかし,銀河を砕くように桜散る ひとひら盃に浮かばせて 映る月日を飲み干すように 不意にあなたは去ってゆく しあわせか ふしあわせか それくらいわたしが決めてもいいでしょう 花は咲き 花は散り いつもいまでもあなたが好きです 微かな恋ならば忘れましょう 夢ならいつの日か醒めましょう けれどまごころ懸けた愛ゆえ 永遠に忘れられない しあわせか ふしあわせか それくらいわたしが決めてもいいでしょう 海に向かい 風に向かい いつもいつまでもあなたの名を呼ぶ しあわせか ふしあわせか それくらいわたしが決めてもいいでしょう 花は咲き 花は散り いつもいつまでもあなたが好きです
22,桜よ薫れ愛薫れ,"
藤村伊織(花江夏樹)・橘蒼星(豊永利行)・城ヶ崎昴(畠中祐)",畑亜貴,増田武史,遙か彼方 愛よ薫れ 遙か彼方 君の元へ 人の嘆きを知る花びらは ひらりひらりと雫になって 頬を熱く濡らすのか 裏切り乗せて流れる雲が 月を隠して企む夜は 謎に満ちた綴れ織り(タペストリー) 信じたい者が 信じたい気持ち 闇に奪われたら 夜明けを待つその身 辛い辛い迷路の中 光探し彷徨いながら祈りの果てに 何があるのか？ 桜よ…散りゆく前に覚悟の花を咲かせて 示せよ 我が求める道標 桜よ…散りゆく前に覚悟の花を咲かせて 示せよ 君に繋がる道標 言葉にならぬ想い 届け君の空まで 先を急いで命燃やして きらりきらりと輝く今が 刃達と惹かれ合う 己を磨き真の決意を 月は静かに見守るばかり 青い勇気の儀式(セレモニー) 愛したい故に 愛したい気持ち 胸に封じられて 伝える術も無いまま 遠く遠く離れてゆく 呼んでみても声が霧に囚われるだけ 叶わぬ願い 誓いは…捧げる程に覚悟と犠牲の意味を 示して 我を苛む物語 誓いは…捧げる程に覚悟と犠牲の意味を 示して やがて遷ろう物語 穢れを祓う想い それは君との思い出(メモリー) 桜よ…ひらりひらりと明日を数える姿 ひらりと我を苛む物語 桜よ…きらりきらりと昔を甦らせて きらりとやがて遷ろう物語 桜よ…散りゆく前に覚悟の花を咲かせて 示せよ 我が求める道標 桜よ…散りゆく前に覚悟の花を咲かせて 示せよ 君に繋がる道標 言葉にならぬ想い 届け君の空まで 遙か彼方 愛よ薫れ 遙か彼方 君の元へ
23,桜夜風,"
スキマスイッチ",スキマスイッチ,スキマスイッチ,吹き抜ける桜夜風 春はもうそこに静かに待つ 拭えない震える日々は 何を語るのだろう 夜の声が誘う 歩き出したら道にまかせて 水溜り越えあてもなく 立ち止まらずにいつかの場所を ふとした瞬間に思い出さぬよう 吹きさらし子犬に涙 君も一緒に泣いてくれるか 行く道の果てに見える まばゆい星たちが 瞬いて手を振る 桜通りをつらつら歩く 躓きながらあてもなく 行くは荒野か楽園なのか 野良犬が駆けていく先は何処 去り行くひとよこの道のように 全て何処かに続くなら 季節と共に散った願いも いつの日にか花を咲かせるだろう 時は遥かに風が優しく 涙を美空へ拭い去る 戻らない日々と笑顔の影も 澄んだ夜に溶け 抗う時よもうさようなら 弓張り月の向こう側へ 吹き抜ける桜夜風 春はもうそこに待つ 一人静かに待つ
24,桜よ散るな,"
後上翔太(純烈)",岡田冨美子,幸耕平,"きれいな指で引き裂いておくれ 汚れた俺の魂すべて おまえに抱かれ漂っていると 生まれ変わりたくなる so bad, so sweet 桜よ散るな…… 咲き続けてる おまえ守り続けて 生きてくための春を分かち合いたい もう泣かないで 俺につかまったまま 翼広げてごらん 大空飛べるから 情熱だけがあればいいなんて 人生俺は小馬鹿にしてた 失いながら疵あとを隠し みんな夢を見ている so bad, so sweet 桜よ散るな…… 運命なんだ 過去を消したい夜は 乱れるままに愛を分かち合いたい もう泣かないで 俺を信じてほしい 翼折れても二人 大空飛べるから 咲き続けてる おまえ守り続けて 生きてくための春を分かち合いたい もう泣かないで 俺につかまったまま 翼広げてごらん 大空飛べるから 桜よ散るな……"
25,桜予報,"
工藤慎太郎",工藤慎太郎,工藤慎太郎,桜の花咲く アーチをくぐって 今君を迎えに行く 誰にだって一つは 無くせないものを 心の一番奥にしまってるものさ 僕にとって いつでも無くせないものは 君を好きだと思える 確かな想い 春になって太陽が 世界を照らすように 誰のためでもなく 花は咲き誇る 桜の花咲く アーチをくぐって 今君を迎えに行く 自転車のカゴに花びらを乗せて 今君を迎えに行く 一人ぼっちでは何も できないくせに 信じることもしないで 諦めていた 君に会って気付いた大切なこと 無邪気に笑える心 信じる気持ち 風に乗って未来が 消えてしまわぬように ありふれた毎日を メロディに変えて 桜の花咲く アーチをくぐれば また新しい君に会える 抱きしめるたびに 色は深くなる 今、一緒に歩いていこう 桜の花咲く アーチをくぐれば また新しい君に会える 抱きしめるたびに 色は深くなる 今、一緒に歩いていこう
26,桜より梅を歌え,"
所ジョージ",所ジョージ,所ジョージ,桜が咲いたり 桜が散ったり 君を想ったり ぬくもりだとか そんな歌どうでもいい 思い出キレイに入れかえたり 入れかえるほどの顔じゃない 明日を見てたり 花にたとえたり 君を見ていたり 僕がいるだとか そんな歌どうでもいい うかれた話しに うなずいたり そんなに自分を 見てくれちゃいない あなたが好きだと 恩きせがましく 君を守るなんて 根拠がなくて そこを 明らかに 年収いくらだとか 桜前線は 地図まで出されて 見りゃわかるだろに おまつり気分 梅の花 咲いたのに 名前は地味だし 背たけもたらず ウメボシだとかが 生活感出すぎて 桜が散るのは あわれに見えてと チューリップなどは 開きすぎれば すぐに片づけられて イメージはずせば なかった事に いいとこ どりだと 気づいちゃいない ネチネチもみ出す 人の気持などを 旅だとか置きかえて もり上げてんだろう そこを 明らかに 気持ち悪い奴だと 桜が咲いたり 桜が散ったり 君を想ったり ぬくもりだったり…
27,桜ラプソディ,"
斉藤和義",斉藤和義,斉藤和義,今日も世の中は三日見ぬ間の桜かな 流れるラプソディ それは言わぬが花 知らぬが仏様 溺愛自己愛 悪の華が咲く お得意の不協和音 渋滞のハイウェイ 出口はあるのに どうして? 回り回って巡り巡って振り向けば また同じ場所 ここ掘れ!あっちも掘れ!もっと掘れ!よく見れば 己の墓穴 悪の華が咲く 世界中から 渋滞のハイウェイ 僕は降りるよ きみもどう? モヤモヤお月様 ムズムズとお日様 ごめんなさいね 咲くのは悪の華 ぼくらの青い空 取り戻さなきゃ グッドモーニング また朝が来た グッドモーニング 何がホントだ? グッドモーニング ウソばっかの大本営 グッドモーニング 桜が泣いてる 渋滞のハイウェイ 流れるラプソディ それは言わぬが花 知らぬが仏様 見ざる言わざる聞かざる それじゃ奴らと同じだ 渋滞のハイウェイ そっちは危ないぜ
28,桜らららら,"
中島みゆき",中島みゆき,中島みゆき,風に呼ばれて振り向く君を 僕は少し妬ましく見守り続ける この手に摘んだら 融けてしまうね 魔法使いの夢のように 君はあどけなくて 桜 桜 ららら らら桜 桜 桜 ららら らら桜 早く僕に気づいておくれ 桜 桜 らららら 桜 桜 ららら らら桜 桜 桜 ららら らら桜 早く僕に気づいておくれ 桜 桜 らららら 桜 桜 らららら
29,桜爛漫,"
人間椅子",和嶋慎治,和嶋慎治,花咲く卯月【うづき】は 誰の気持ちもそぞろ 恋の予感に柳が揺れる 過ぎ行く季節を 惜しみほころぶ桜 もののあはれと袂が濡れる 時間は徒らだと 思いに耽る人よ 刹那に歓びを 感じ取ってくれ 悲しみは 何ではかればいいんだろ 幸せは 誰がはこんでくるんだろ はらはら散りぬる桜爛漫 星降る皐月【さつき】は 夢見心地におぼろ 凪いだ水面に羽虫がそよぐ 行き来る月日を 妙に彩る木立 野辺の千鳥もをかしと歌う 世間は偽りだと 煩い悩む人よ 心に美しさを 抱いていてくれ 悲しみは 何ではかればいいんだろ 幸せは 誰がはこんでくるんだろ はらはら散りぬる桜爛漫 今宵お花見するわいな 花としっぽりするわいな 今宵お月見するわいな 月とかっぽれするわいな 風吹く弥生は 街もしとどにおどろ 忍ぶ逢瀬が霞に煙る 立ち去る気配を そっと匂わす褥【しとね】 夢は幽玄辿れば消える この世は幻だと 悲嘆に暮れる人よ 生命【いのち】の永遠を 思い出してくれ 悲しみは 何ではかればいいんだろ 幸せは 誰がはこんでくるんだろ はらはら散りぬる桜爛漫
30,桜リフレイン,"
名古屋 CLEAR'S",Yuki kitamura,Yuki kitamura,あれから3年が経って 桜の香りが運ぶ 春の淡い恋物語 「またね」と僕ら手を振って あの時夢へ歩き出した またこの桜の樹の下で 「会おう」って まるで君に会えない長い春休みみたいだ 自分は何か変われたのかな？ 「あの時」と「今」を繋ぐ「想い」 きっと今なら伝えられる 春休み明けの登校みたいさ 桜咲く 桜リフレイン 途切れ途切れの記憶を繋ぎ合わせ 桜リフレイン 想いを乗せて 今キミに会いに行くよ oh oh oh oh oh oh 桜咲く恋よ 今ならあの時言えなかった事も 少しは 上手に 伝えられる気がする 桜トレイン 終点はないんだ 乗車券はまだ 握りしめたまま 途中下車 約束の場所で 「キミが好きでした」 桜リフレイン 何か守るものができた時 強くなれるよ 桜リフレイン 隣で一緒に 新たな目的を目指すよ oh oh oh oh oh oh 桜咲く恋よ oh oh oh oh oh oh 未来咲く メロディー 「久しぶり」だねと笑って 少し照れくさそうに僕ら あの時と同じ桜の下 「キミが好き」
31,桜流星群,"
H△G",H△G,H△G,何がいけなかったのかな、自問自答を繰り返して。 ふたり聴いてたこの歌を 君はひとりで聴いている。 あたたかい日がずっと続いてたから、 “東京の桜は散り始めてる” とニュースで言ってた。 去年と同じような桜の木の下で、 君はひとりきり涙をこらえて。 さよならの意味さえ 分からないまんまで、 季節だけがそっと過ぎた。 春めく桜公園は 家族連れで賑わっている。 穏やかな陽射しに包まれながら、 その胸の痛みは ふたり過ごした証になった。 桜の色をした大きなマフラーで、 君は顔かくして泣いていたんだね。 壊れそうな思いと小さなプライドを、 胸の中にそっとしまって。 去年と同じような桜の木の下で、 去年とは違う春風に吹かれて。 散ってもまた咲く桜の花のように、 強くありたいと願った。
