,Song,Artist,Lyricist,Composer,Lyric
10,カルト,"
Reol",Reol,Reol,さあ信仰しろ 世迷い言など捨て置け ほら執着しろ 愛しきお前にも罰を 八卦よいで見ろ かくも五月蝿き 夜泣き病のやむ気配なし 明け方の四時 浴室で吐く グラスを持て 観自在菩薩ニハ非ズ。 行深般若波羅蜜多時折、 「お前を赦してやる術が無い」 唖々羯諦羯諦、波羅僧羯諦。 さようなら 羨むことも臆することももうしないから また僕のために泣いてよ 下らないことも思い出して ねぇ さあ信仰しろ 世迷い言など捨て置け ほら執着しろ 愚かなお前に救いを 八卦よいで見ろ かくも五月蝿き 夜泣き病のやむ気配なし 明け方の四時、浴室、甘美 僕は一抜け 観自在菩薩ニハ非ズ。 行深般若波羅蜜多時折、 「お前を赦してやる術が無い」 唖々羯諦羯諦、波羅僧羯諦。 さようなら 羨むことも臆することももうしないから また僕のために泣いてよ 下らないことも思い出して 信ずれば叶わぬ欲も 潰えた今も報われる？ 倒れても崩れようとも も一度打ち立てるから、笑ってよ
11,Q?,"
Reol",Reol,Giga・Reol,"なぜ いまこの手と手握って たしかめた体温を 懐かしく思うのか なぜ 五月雨の遊ぶ深淵 微笑んだその視線に 泣きたくなる その声で僕を呼んでくれ 誰に言えぬこの弱さが 強く立つための軸だと思い知る 違うから愛おしくなる ただわかりたい 君と僕を 生きるほど傷が増えていく それでも探している僕らの理由を 重ねては美しくなる 今わかりたい 叫び出したい I'm here, I'm here You've paid for it. Try to catch me Why did it turn out like this？ I'm here, I'm here 溢れるグロウ 分かれ、断つ先に宿るは 縁に、また或いは適宜にと騙し軽んじた僕らに 時は恐ろしいほどにとても静かだ 放棄した意識 罰を受ける様 断絶 同じ色だけ許して 違を詰った昨日でまだ殺めるのか 必然 見えすぎた解像で映し出した 痛みさえ愛と背乗りしては もう君じゃないの 誰に言わぬこの意識は コンクリートの深くまで秘するのです 違うから愛おしくなる ただ求めたい この事象を 哀しみすらも金にして 筆を執る姿こそ至高であると、言って 憂いてはゆらゆらと舞う静けさに酔う 椿もやがて落ちる 憂いては罰だけが僕ら責める 白夜をただ歩くよう 生の瞬間から僕らは知っている 最善だけを願ったはずだ きっとどの過ちも 誰に言えぬその凡てが 知れば知るほどに僕らを青くして 違うこと愛おしくなる ただわかりたい 君と僕を 生きるほど傷が増えていく それを上書きするような結び目を 繋いでは美しくなれ 今わかりたい 叫び出したい"
12,金字塔,"
Reol",Reol,Giga,1.汝、胸の高鳴りだけを聞けよ、聞けよ 2.君子、愉しいことにこそ其の瞳を染めよ 夜泣きの火曜 居留守の土曜 乙女も男もそれぞれが不調 慣れっ子炎上 差し押さえ言論 マリアに祈れど平行線上 己が招いた顛末 如何せんハードモード 笑えば福来るなら高笑う 高く、高く積み上げるのさ まだ見たことないものだけが見たいよ 欲しがれ 僕に不釣り合いだから相応しいんだろう 見下したいんだあなたを 誰も奪えないから煌めきたい more 登れ 僕によく似合う高みから見ていたい 勝ち取れ want you to get High 1.汝、瞳に見えぬ痛みに慣れてはならない 2.君子、識(し)りたい欲にこそ無き手を出だせ 出し抜け 勝ち負け 数やレベル 無理矢理に推し量る 愚かしい愛達 ねぇ、頭が高いんじゃない 軽薄に貸せる耳はないの 僕だけがそう いつだってそう 僕だけはそう 僕を褒めたい 変わらず識らないことを学びたいよ 欲しがれ 僕は認めたい 例え正しくはなくても頷ける答えを 誰も挑まないなら成し遂げたい more 登れ 僕によく似合う眺めから望みたい 勝ち取れ want you to get High we want you to Aim High あゝ汝、今立ち上がるその姿 金字塔
13,GRIMOIRE,"
Reol",Reol,Giga,だといいな 指の先を一振り 君の願い alloallo ノックした 僕は目抜きな魔法使い lalalaこの声で唱えよう ママには言えないことを話して パパにも隠した傷を消せるのさ 秘密的 利己主義 僕にお任せ その目結んで開いて だといいな 君が泣いているのがかなり気に食わないんだ 叶えましょう その“いいな” あの空を飛べたら もう一度会えたら 今よりもっとだといいな six sept huitneufdix 風呂の床に流すあの日 僕の祈り alloalloalloallo？？？ 君のこと何も知らない だからそう 分かり合えると思わない？簡単にさ プログラムをヘルプ お得意の偽善で無問題(モー マンタイ) その手どうぞ差し出して だといいな 君はまた真面目な顔して傷付くんだ 信じましょう その“いいな” あの子に好かれたら 時を戻せたら 今よりきっと ずっといいな かけちがえた釦(ボタン)のまま 二十日鼠もいらない、いらない グリム童話にはのらない 演目(タイトル)のレイトショー 君とこの僕のお望みだけ だといいな 君が無理して笑うことなんかないように 唱えましょう さぁ“いいな” ひとりは怖いから 今夜目を閉じたら 一振りで だといいな だといいな 君が振り向くなら 何度だって使おう その魔法(グリモワール)
14,激白,"
Reol",Reol,Reol,揺らす本能 火をつけろ 焦燥感にハウる衝動 僕は今すべてを知りたい 間違っていても 痛い思いをしても構わないよ 不幸も君とだけ 明け方には背いて だめな遊びをもっと 冷蔵庫の中身が伽藍堂 君の吐くため息が聞きたいのさ 互い違う体を 逸る激情が わかってほしいと 不揃いな脈がもどかしいよ 疑い合う頭も 嘘をつく喉も 今はいらないよ 君が 揺らす本能 火をつけろ 焦燥感にハウる衝動 僕は今すべてを知りたい 間違っていても 痛い思いをしてもいいと言えよ 不幸も君となら 早急にひらく瞳孔 今すぐに本当を 確かめるために生き急ぐ 変わらないでいてよ このままでいようよ 確かなのは今だけでしょう どうやって示したらいい 悩ましいんだ 否応ないがリモートじゃ お決まりの疲労感さ ほらこうやって平伏せば 道化になって 全部曖昧にして終わりだ また君を押し倒した 澄まし顔で再試行中 つまらない嘘を言うなよ 騙し騙しと気付いてる 今更引き返せないよ 狡い魔法をかけて 汚されたくないのは お互い様 揺らす本能 火をつけろ 焦燥感にハウる衝動 僕は今すべてを知りたい 正しくなくても 意味などなくても構うなよ 絶望も君となら だって誰にわかるの 勝手知った仮想と 君だけに晒す本性 このまま 変わらないで言い切って 今 愛しているって 確かなのはここにいる君だけ 激白を君にだけ
15,極彩色,"
Reol",れをる,ギガ,確かなことならば両の目が映してる 唯、「今」それだけ 耳を逆撫でるつまらない戯言 興味がないのさ 君を傷つけた痛み 溢した涙はきっと君の明日を潤す 誰よりそう強く 踏みしめていけ この世を彼方まで 呼応した 思いと願いが ただ聴こえてる まだ歌える うたた心(ここ)揺らせ 今一瞬を謳歌して 誰より奏でて この命を彩る色 染める色は 極めて鮮やか 迎撃せよ 凛々しく明日を射て 僕らはそう 誰もが日和見主義だから移ろいでしまう 過ぎ去った日々や人をどう咎めても仕方がないのさ 何を信じ生きる 右も左もわからないことだらけの世界に 迷える時代に先手を打つため 得てきたものすべて 交差した 妬み羨みに耳を貸すな そう君だけは君自身の味方であれ 今一瞬駆け抜けて 追い風にのって 思うよりもずっと短く儚い「生」 臆することなく 逆襲せよ この世に灯せ 命の熱で伝える 心(ここ)にある激情を 今一瞬を謳歌して 誰より奏でて この命を彩る色 染める色は 極めて鮮やか 今一瞬駆け抜けて 追い風にのって この命に息づくもの 愛しいもの すべて抱きしめて 迎撃せよ 眩しい明日へ射て
16,サイサキ,"
Reol",Reol,Reol,未だ見ない幸先へと 僕は只今あるき出したところ 至るまでの途上 超高層ビル 見上げすぎて首が痛いな 見ず知らずの他人同士だから あなたと関わり合いたい 毎晩とる食事のようにただただ 変わることなく続くと思ってた ぐるぐる貼られる口にガムテープ ダブるフレーズ トばす癖 僕はいつでも本当しか言えないし とてもエゴイスティック 知ってるだろ 終わるには早すぎるから 荷物まとめて此処を出る 会いたい 期待したいまだ ああ 僕の血を通ってる 泣いても変えられないとしても それでも変えたいと願うのは 虚脱を壊す 今終わらす 薄志弱行な僕は 誰より誠実な味方はいつも 過去の自分と知ってるから この身くたばる前に穿つ 怖いことなどない また実らすため花ゆり落ちて 裏返るあの日の約束を果たそう 漂う煙草の煙に巻かれた 君の諦めすら蹴り上げる 何度殴られ罵られたって 君の言葉の掛目には満たない ガソリンを撒け さあ今すぐに 本能に跨っていけよ 引き返せないところまで来たみたい 諸行無常 愛すべき東京 見知らぬ昨日、人、思想、時代 乱雑無章 出会いたい表情 覆したい予想通りの先 たった一世紀無い命で できること 守れるもの あと幾つあるんだろう 泣いても変えられないとしても それでも変えたいと願うなら 何が変わる？何か変わる？ 手を下すのはいつも 誰でもない逃げられない 今此処にいる自分と知ってるから この身くたばる前に繋ぐ 急行の田都で丸ノ内乗って なんて身勝手な生活 君だってそうでしょう 手放しでハッピーエンド 何年使ってもなりきれない理想 不安定な明日を見越して とりあえず今日をキスで凌ごう 先天性のズレ およそ1.3億息づいた劣等感を どうか抱きしめて終わりたい ハイトーン レスポール ベッドに君が好き また会える 巡り会える そんな幸先なら 泣いても変えられないとしても それでも変えたいと願うから どうか 足掻いても伝わらないよそれでも 僕らには言葉しかないから 歌い続けるよ 泣いても変えられないとしても それでも変えたいと願うのは 虚脱を壊す 今終わらす 薄志弱行な僕は 誰より誠実な味方はいつも 過去の自分と知ってるから この身くたばる前に穿つ 怖いことなどない 何一つないよ
17,SAIREN,"
Reol",Reol,Reol,触れ合ってすべてが分かり合えるなら 言葉や態度なんて面倒な合図もいらないのに 凡庸な人間です これぐらいのことすらもうまくできずに 必殺技を使えない僕が手に入れた痛み 試されて気遣って泣き疲れて 浪費する喜怒哀楽 うんざりだよもう見飽きたエラー 絶望希望交互に味わって裏表 天才にはなれそうにないから ない才能を作れ ありきたりな感性揺らして飛ばして もうあとひけないぐらいに 散々な明日でも君がいるならまだ戦えるよ ねぇ愛しているさ いつだって変わらないのは僕の方だそうだろ フェンス越し見ていた二死満塁 隣り合う夏の青さが欲しくて 同じ武器を選んで愛すだけで 思い知る馬鹿をみる それでもなぜもう一度を強請る 絶望希望交互に味わって裏返す 失うもの何ひとつないから ない才能を作れ しょうのないプライド捨てて 劣等のレッテルをはがせよ 嗚呼、焦燥かっ喰らって 散々な明日なら終わらせたいから警める 遠く遠くでサイレンが鳴っている 今すぐ決めろこの身を投じろ ない才能を作れ ありきたりな感性揺らして飛ばして もうあとひけないぐらいに 散々な明日でも君がいるならまだ戦えるから ない才能を作れ何もない蹴り飛ばしてよ 無常や矛盾が降りかかれども一度立てるように 散々な明日でも変えられるからまだ戦えるよ いつか笑えるまで
18,失楽園,"
Reol",Reol,Reol,あたしノーベンバーならさわって 用無し、足す センテンス 繋いで したくなっちゃうこと大体が 悪いことなんだよ ごめんね 握ったら終わる洋洋な関係 別に 本性 願望 そうじゃない 馬鹿げてんの アイノウ、ラララ 清く正しく生きて死ね 都合がいいと不都合ですか？ 執着と情 差はどこですか？ 賢く老いて 子どもを持てば 床上手ですから愛され給うて 中途半端 立ち入りは禁止 侵しちゃだめ わかってる倫理 あたし間違えてました さあ、ご教授ください 強引な手付きでさわってよ 未練なく捨て去ってよ これ以上もうだめだよ どうしたって報われないんだよ わかってるから終わらせてよ 失楽園 今日会えますかフライデー それとなく偶然を仕込んだら 今更待ったはなしです あーあ また破綻しちゃった その気になってく次第に もう天国なんかには行けず仕舞い 最高 ライドオン ダダダ あたし悪くない 多分 強引な手付きでさわっても 未練だけが残るでしょう これ以上もうだめだと そう言ったってやめられないんだよ ああどうやって終わらせるの なんでもいいから言い訳を頂戴な 墜落してく果実 似合った赤 背中に回した爪で痕を残して 簡単な一言で片付けないで 強引な手付きでさわってよ 未練なく捨て去ってよ これ以上立ち入らないで どうすべきかはわかっているんだよ わかったから一思いに終わらせてよ なんでもいいから言い訳を頂戴な 墜落してく果実 似合った赤 背中に回した爪で痕を残して 簡単な一言でハッピーエンドね 不完全同士で愛し合った交配が 産み落とした四苦八苦 祝ったエゴ あなたに出逢った一致を問い正して わかんないな 指さして 幸せってどれだった？ 誰にも占えないわけは 最初から意味なんかないの 失楽園
19,Syrup,"
Reol",monaca:factory,monaca:factory,言葉をさがして旅に出ました いま君の街はどんな色をしてるの 薄紅の花が小さく咲いてました シラップの海へ虹色に光る星が「流れた。」 この小さな願いの半分を夜に隠して らんら、るるるらら クジラの夢にわたしは飲み込まれるの 素直になれない日はこっそりと逃げてもいいよ らんら、るるるらら 翅を揺らして泳ぐ 夜の隙間へと 言葉はそうしてスープになりました 長い旅の果て。ひとくち召し上がれ 水玉模様の釦を外すように心をほどいて 澄んだ後味になるまで mm… 本当の気持ちの半分を声に溶かして らんら、るるるらら 君の隣でわたしは大人になるの ひとりで翔べない日は翅を休めてもいいよ らんら、るるるらら 街の香りと混ざる 夜が明けるから
