,Song,Artist,Lyricist,Composer,Lyric
10,Good at Love,"
TWICE",Mayu Wakisaka,DEEZ・YUNSU・SAAY,"Tell me baby “Am I good at love？” I've been thinking thinking love's so great What'd you do to me？ 考え堂々巡りで 眠れない午前2時は Is it your fault Or is it my thoughts？ いつもすれ違いとか ありがちな言葉使えば ラクになれるかな？ I'm a fool 気づけばこのパターン ハマってしまうってこと I know ドキドキは不安に Change again 結局 伝えられず “におわせ” これって私のせい？ Am I good at love？ Or am I bad at love？ この流れアウト？ (Save me now save me) 今は消せないdoubt (Good at love or bad at love？) 抜けだせないループ ベールの中のtruth I'm addicted to love So baby tell me Am I good at love？ Oh my 指がスクロール Up and down Babe what you're doing now Ah 読めないココロ 本音は信じてたい 絶対 安心したい ほんの一言でいいの Something to show me that you love me 見つけたい Ohhh Need a proof 駆け巡るアドレナリン 突然泣きそうになっても Oh no 正直になれずに Faking smiles oh no 恋の 本音よりもタテマエ これって私のせい？ Am I good at love？ Or am I bad at love？ なるようになる？ (Tell me now tell me) これはただのリバウンド？ (Good at love or bad at love？) 全てがblack or white ってわけにはいかない I'm addicted to love So baby tell me Am I good at love Tell me right now Yes or no oh oh Am I good at love Tell me right now Yes or no oh oh Am I good at love 駆け引きより、さりげに送った Sign 気づかない君 しょうがない すれ違い 大切な君に ただ向き合うってことが Hard Wake up Gotta wake up (I'm good at Love) When you say you love me ふいに不安になるのは if you mean it Yeah You know what I mean 本当は I just really wanna love ya でもワガママって言わないで (Is it alright) 思考フリーズしたなら Just breathe in 糸、絡まってほぐすように Take it easy Let it go And, say “I love you” Am I good at love？ Or am I bad at love？ この流れアウト？ (Save me now save me) 今は消せないdoubt (Good at love or bad at love？) 抜けだせないループ ベールの中のtruth I'm addicted to love So baby tell me Am I good at love？ Tell me right now Yes or no oh oh Am I good at love Tell me right now Yes or no oh oh Am I good at love"
11,"Thank you, Family","
TWICE",Jam9,B-Rock・J-Lin,"幼い頃には気づけなかった こんなにもそうひとりが味気ないこと 今ならばわかるの 恵まれてたこと I love you, Fam 絆が私の誇りよ ありがとう ぶつかることもあったね でも最後にはいつでも守ってくれた ありがとう 怖くて立ち止まる時でも あなたがくれた言葉が光に変わる ただいま たまには理由もなく 会いたくなる アルバム眺めながら 同じポーズで 同じ場所で あの頃のように撮ろうよ 幸せが溢れるよ 少し照れるけど Always thank you thank you, Fam (Thank you, Fam) そう言葉では (言葉では) きっと Not enough (Not enough) With all my love ありがとう あなたに似てるところが 私にとって何より誇りなんだよ ありがとう いつかはあなたを守れるよう 私も強くなるから元気でいてね 私が生まれたその日のことを (Remember) 話してくれたね ありがとう 私が一番私で いられる場所が ここだと感じてるから ありがとう 私に人生をくれたね 奇跡のような 毎日はあなたのギフト Thank you thank you, Fam (Thank you, Fam) そう言葉では (言葉では) きっと Not enough (Not enough) With all my love"
12,The Best Thing I Ever Did -Japanese ver.-,"
TWICE",J.Y. Park“The Asiansoul”・Park Ji Min・Jinli (Full8loom)・Natsumi Watanabe,J.Y. Park“The Asiansoul”・Park Ji Min・Jinli (Full8loom)・Glory faces (Full8loom)・Sophia Pae・Woo Min Lee “collapsedone”・Justin Reinstein,The best thing I ever did December 1年終わり 君と I remember 思い出 雪のよう 積もり 残した多くの言葉が離れない ドキドキ いつも寂しいだけ だったはずの 12月 もう寂しくない Uh 今年の一番は 出会った事 出会った事 出会った事 今年のしない 良い事 一番は 別れなかった事 一緒な事 All I wanna do  All I wanna do 永遠に 永遠に 永遠に 永遠に 君と二人 All I wanna do  All I wanna do 永遠に 永遠に 永遠に 永遠に 同じ二人 分からないけど バレバレなのか 友達たち からかって 笑ってたって ひとりでいても 後ろに君がいるようで Oh 耳が赤くなってどうしよう 想うの 君ずっと いつも寂しいだけ だったはずの 12月 もう寂しくない Uh 今年の一番は 出会った事 出会った事 出会った事 今年のしない 良い事 一番は 別れなかった事 一緒な事 今年 little by little 過ごして多くの事を 意味を 思い浮かべるけど なんで君と一緒の瞬間だけなの？ 恋したみたい！ 今年の一番は 出会った事 出会った事 出会った事 今年のしない 良い事 一番は 別れなかった事 一緒な事 All I wanna do  All I wanna do 永遠に 永遠に 永遠に 永遠に 君と二人 All I wanna do  All I wanna do 永遠に 永遠に 永遠に 永遠に 同じ二人
13,The Reason Why,"
TWICE",Natsumi Watanabe,ERIK LIDBOM・FAST LANE,"どんな時も 一番そばにいるよ 悲しみも一緒に越えるの There's the reason why あなたと歩いてゆきたい I know ずっと好きだよ Please もし願いが 今 叶うなら 笑顔を残らず あげたい So, you are the only one, it's you 誰よりも 大切な存在だから 挫けた日も 嬉しいことも ありのまま with you 気持ち伝えた どんな時も 一番そばにいるよ 悲しみも一緒に越えるの There's the reason why あなたと歩いてゆきたい I know ずっと好きだよ Cry もしも二人 Someday すれ違い 言葉を失くしてしまっても You, you are my everything, believe 忘れない 離れたら意味がないから 言わなくても分かり合える ごめんねって True heart 聴こえて来るの 果てしない未来は どんな夢が その胸に住んでいるだろう？ There's the reason why その日もそばにいる きっと I do そばにいるから 愛する人がひとりいれば Can live 怖くない あなたがいるから 星は輝くの どんな時も 一番そばにいるよ 悲しみも一緒に越えるの There's the reason why あなたと歩いてゆきたい I know ずっと好きだよ"
14,SIGNAL -Japanese ver.-,"
TWICE",J.Y. Park“The Asiansoul”・Yu Shimoji・Samuelle Soung,J.Y. Park“The Asiansoul”・KAIROS,Trying to let you know Sign感じて！ Signal見て！ I must let you know Sign感じて！ Signal見て！ Sign感じて！ Signal見て！ Sign感じて！ Signal見て！ Sign感じて！ Signal見て！ I must let you know Sign感じて！ Signal見て！ でも全然通じない！ 目を合わせ 素振り見せても 全然反応ない！ もどかしくて crazy マジ やけになるよ dizzy マジ もう一度ほら fighting Sign感じて！ Signal見て！ どうにもこうにも お手上げよ 恋のアピール 気づいてないね？ 空気も表情も読めないの？ 何をしても 上の空ね いつから君のことを こんなに好きになって 欲張りになったのかな いつまで楽な関係？ 私にとって君は 友達なんかじゃないよ Signal OK？ Signal OK？ チリ チリ チリ チリ 大好きよ 大好きよ なんで届かない？ 君を見て 君に会って チリ チリ チリ チリ なのに なんで知らんぷり？ ほんと好きなのに... Trying to let you know Sign感じて！ Signal見て！ I must let you know Sign感じて！ Signal見て！ 何度も笑顔 振りまけば もう今日こそは 勘付くかな ねぇ なんかちょっとは感じるでしょ？ ずっとそばに 居るんだから いつでも 君のことを 考えて 悩んで 胸は苦しくなるのに いつまで 待てばいいの？ はちきれそうな想い 今すぐ気づいて 受け止めて Signal OK？ Signal OK？ チリ チリ チリ チリ 終わらせて 終わらせて この片想い 君と居て 君を知って チリ チリ チリ チリ 加速する恋心 もう止まらない チリ チリ チリ チリ なんで届かない？ チリ チリ チリ チリ ほんと好きなのに... Sign感じて！ Signal見て！ でも全然通じない！ 目を合わせ 素振り見せても 全然反応ない！ もどかしくて crazy マジ やけになるよ dizzy マジ もう一度ほら fighting Sign感じて！ Signal見て！
15,SWING,"
TWICE",Yuka Matsumoto,Woo Min Lee “collapsedone”・Justin Reinstein,"C'mon I wanna say I like you I like you I wish power 朝いちばん キミに会えて I feel fine それだけで今日も頑張れそう ズルイな その笑顔 勘違いしちゃいそう Oh please 勝手にほら HeartがButterflies Oh oh oh oh oh 綺麗でいたい 私を見て欲しい Oh oh oh oh oh Passwordは秘密 “Like you” キミは Just friends 今のところ 壊したい衝動 No no no 抑えてもダメかも 舞い上がって Swing Swing Swing (Oh oh) Swing Swing Swing (Oh oh) ゆらゆらと (My heart) 揺れながら (To heart) Swing Swing Swing (Oh oh) Swing Swing Swing (Oh oh) 近づいて (もっと) すれ違う (やだ) 空中でブランコ 手を離せば落下 Hey you ちゃんと掴んでね 夢ではスルーしない Happy end ネコにもジェラシー 甘えられていいな Oh please, I wanna be ネコになりたい Oh oh oh oh oh 優しいよね 誰にでもそうなの Oh oh oh oh oh 期待しちゃう 少しだけ キミは Just friends せつないけど 守れるかな No no no 別れない友達 それでいいの？ Swing Swing Swing (Oh oh) Swing Swing Swing (Oh oh) その心 (Your heart) 触れてみたい (My hand) Swing Swing Swing (Oh oh) Swing Swing Swing (Oh oh) 届けたい (もっと) 届かない (やだ) 飛び込むのは とっても怖い 傷つくのなんてムリ でも もしかしたら Everything will be all right 明日がきっと変わる キミのとなりで Keep on smile I really like you キミは Just friends 今のところ 壊したい衝動 No no no 抑えてもダメかも 舞い上がって Swing Swing Swing (Oh oh) Swing Swing Swing (Oh oh) ゆらゆらと (My heart) 揺れながら (To heart) Swing Swing Swing (Oh oh) Swing Swing Swing (Oh oh) 近づいて (もっと) すれ違う (やだ)"
16,Scorpion,"
TWICE",KiEE,Woo Min Lee“collapsedone”・Krysta Youngs・Julia Ross,"ほら聞こえてくるの どこからか Call ねえ辿り着いたら 全て分かる 砂漠の真ん中みたい Oasisの先のYour love この旅はまだまだ遠い Oh… そう 目と目が合った 夜空の下 心強く繋いだ すれ違って 抱きしめ合って 離れて また惹かれて Wanna wanna wanna make it shine 歩いていく Every time ah… 灼熱のScorpion 願い叶えて 道を今示して Keep on looking, keep on looking hi… (I find you) ただ息も出来ないほどに 君の真実 探して 燃え上がるまま I will find you (I find you, l find you) ジンジン輝く Horoscope (Ya) 点と点つなぎ Monochrome (Ya) 小さい頃 切ないのと 夢を描いて追いかけてた 変わらないの あの日突然 愛すること知った以外は Oh… そう 運命なんて言い訳して 縛ったりはしないで 未来なんて分からないの そうなの それでもいいの Wanna wanna wanna make it shine 歩いていく Every time ah… (I just love you) 灼熱のScorpion 願い叶えて 朝はもうそこまで Keep on looking, keep on looking hi… (I find you) もう何も見えなくていい 君の瞳だけでいい 側にいたいの I will find you (I find you, l find you) Over night Over night Over night Over night 物語は続くの Wow… Over night Over night Over night Over night きっといつかは I will find you (I find you, l find you) 甘い言葉 はぐらかす視線も 誰かにただ笑う横顔も 掴めない 蜃気楼で ほらでも多分ね だから好きなの Oh… 灼熱のScorpion 願い叶えて 道を今示して Keep on looking, keep on looking hi… (I find you) ただ息も出来ないほどに 君の真実 探して 燃え上がるまま I will find you (I find you, l find you) Over night Over night Over night Over night 物語は続くの Wow… Over night Over night Over night Over night きっといつかは I will find you (I find you, l find you)"
17,STUCK IN MY HEAD -Japanese ver.-,"
TWICE",Lee Seu-Ran・Yu-ki Kokubo・Co-sho,Matthew Tishler・Andrew Underberg・Philip Bentley,Stuck in my head like stuck in my head like stuck in my head like La la la la こっそりと狙い定めて 奪いに行くわ 注意して よそ見したら Boom boom boom 警告するわ You you you 24時間 追いまわして でも触れれない もう虜ね 落ちた瞬間 Boom boom boom 惑う五感 Boom boom boom Oh 平気なフリしても Coolなフリしても バレてるのよ Poker face Oh 息もできないほど ドキドキな駆け引き 最後に笑うのはどっち？ Stuck in my head like stuck in my head like stuck in my head like La la la la 予想と違って戸惑うEyes 愛か戦いか分からない 予告せず Boom boom boom 驚愕して You you you 酸いも甘いも そう 君のため 独り占めしたい You are my target 手のひらで Boom boom boom さぁ転がって You you you Oh 表情を隠しても 本音を隠しても おしまいだよ Poker face Oh スリルが止まらない ハラハラな綱引き 勝利を手にするのどっち？ Stuck in my head like stuck in my head like stuck in my head like La la la la ときめく甘さで溶け出す シックな魅力で驚かす 油断させないからね Stuck in my head like La la la la 鬼さん コチラ 手の鳴る方 そんな余裕ない Quest ほら急ごう 君だけ Anything 知らない マジで 緻密なTrap ほらCheck さぁおいで Stuck in my head like running through my mind we can go all night La la la la 知恵絞り 足掻いても無意味 決まってるの 勝者は私 Stuck in my head like No no no Stuck in my head like stuck in my head like stuck in my head like La la la la ときめく甘さで溶け出す シックな魅力で驚かす 油断させないからね Stuck in my head like La la la la
18,STAY BY MY SIDE,"
TWICE",Lauren Kaori・Fredrik “Figge” Bostrom・Malin Johansson,Atsushi Shimada・Fredrik “Figge” Bostrom・Malin Johansson,"まだ伝えてないことがあるの 隠してたけど もう待てないよ (You) 夢見てる (I) 今よりも君のそばにいさせてほしい 君がいればSmile 昼も夜も一緒にいたい 平凡な毎日が色づいた 勇気を出して 届けてみよう 君が大好きなんだよ Don't wanna Stop stop 恋するココロに 君のLove love 今 捕まえたい 優しくされるたびに 少し期待してしまう Never let me go 抱きしめて Never let me go 君じゃなきゃイヤよ Stop stop 恋は止まらない 願いはひとつだけ Stay by my side 今頃 何してるんだろうって 考えてたら 寝れなくなる (Boy) もしかして (Oh) 同じ気持ちでいるのかな？ そうならいいのに… こわがらないでTry きっとうまくいくよYou & I Oh baby 弾けそうな気持ちは抑えられない 信じられないくらい 本当に大好き Don't wanna stop stop 恋するココロに 君のLove love 今 捕まえたい 初めて出会った時 すでに始まってたのね Never let me go 永遠に Never let me go 歩んでいきたい Stop stop 恋は止まらない 願いはひとつだけStay by my side 日に日にグンと深まるFeeling そばにいたいのEvery day どこにいて 何してても I am wanting you, wanting you to know Don't wanna stop now Stop stop 恋するココロに 君のLove love 今 捕まえたい 優しくされるたびに 少し期待してしまう Never let me go 抱きしめて Never let me go 君じゃなきゃイヤよ Stop stop 恋は止まらない 願いはひとつだけ どんな時もそばにいてBy my side Stop stop, I can never stop how I feel Stop stop, baby cuz this love is for real Stay by my side"
19,Strawberry Moon,"
TWICE",Yuka Matsumoto,Trippy・CIARA,"今夜 月は赤い Ah ah 不思議な夜 会ってた時の余韻 忘れたくない Hah 急に近づいて 見つめるから 体中が熱くなってた No way ため息ばかりで 乱されてる まだ 時間戻してたい Midnight 眠れないほど 叩く鼓動 あの瞬間で時を止めてたい ふたつの影 かさなるまで Strawberry moonlight Wishing moon 叶えてよ この恋を Addicted to you 髪も指先も あなたを意識してる 心の全ては見せないわ Cuz I know that 明日また会える？って 言いかけて やめたの 追いかけたら 夢中で ただ夢中で 逃げるでしょ？ 恋はいつでも Let me know Hey, won't you let me know 帰り際したHug What are you thinking now？ 探して 見つけて 二人のHide & Seek 何度 傷ついても また恋する 綺麗な花に生まれ変わって Oh mind 冷たくされたり 優しくされたり 掴みきれないの You are... もどかしい距離 飛び越えて あの瞬間が始まりだから 愛し方を教えて 今 Strawberry moonlight Wishing moon 叶えるわ この恋を 予言なら 明日の私は あなたに会いに走る 心に火をつけてしまった You don't know me 早く見抜いてよ 危険な恋の炎 追いかけてる 夢中で ただ夢中で 気づいたら あなたしかいない You're special to me Only you are seen 出会えたことで変わるの Oh, my destiny All I need is you All I need is you そばにいて Wishing moon 叶えるわ この恋を 予言なら 明日の私は あなたに会いに走る 心に火をつけてしまった You don't know me 早く見抜いてよ 危険な恋の炎 Wishing moon 叶えるわ この恋を 予言なら 明日の私は 愛を手にしてる"
20,Stronger,"
TWICE",Eri Osanai,Masaki Iehara・SUNHEE,"Ready, ready go！ Keep it going on！ Never, never stop！ Keep it going on！ Don't let me down！×2 夢みるだけじゃ No way 「ムリ」とか「ムダ」とか 言い訳ばかり Stop 何をするかよりも やれる事をしよう 踏み出す勇気出して 願いは wish upon a star 立ち上がる Stronger Stronger 今すぐ Take a chance now もっと高く高く 上を目指すように 描く Story 乗り越え Higher Higher 悩みながら Step up きっと泣いた跡にだけ 刻まれる誇り Glory Not anyone's！×2 真似できない Live your life 「ダメ」とか「イイ」とか 決められたくはない 見ててよ Change 華麗に Change 照らす Sunshine 隠す Midnight 生まれ変わりたい？！ まわりだすよ 地球(ほし)みたいに 止まらない 止まれない So 動いちゃって 進んじゃって Gotta go Gotta go Yo 色とりどりの光灯る日まで 戦える Stronger Stronger 何度も Take a chance now もっと広い広い世界 響かせよう 繋ぐ Following 挑んで Higher Higher 迷いながら Step up きっと痛む傷にだけ ゆるがない 宿る Belief Ready, ready go！ Keep it going on！ Never, never stop！ Ready, ready go！ Keep it going on！ Never, never stop！ 立ち上がる Stronger Stronger 今すぐ Take a chance now もっと高く高く 上を目指すように 描く Story 乗り越え Higher Higher 悩みながら Step up きっと泣いた跡にだけ 刻まれる誇り Glory"
21,Say it again,"
TWICE",Min Lee “collapsedone”・Mayu Wakisaka,Min Lee “collapsedone”・Mayu Wakisaka,"君にワンチャン 会えるかもしれない 時間、だんだん 近づいてくる いつも Busy life 電話じゃ足りない スキマで Party time Let's have fun お気に入りのラブソング 君だけの着信音 いまどこ？ イマココ。 待ち合わせ場所へGo 感じちゃうね 運命論 パッとチョイ足し Make-up on 前髪もSo good 君が呼ぶ声 “Baby Baby” また聞きたくて Maybe Maybe 気づかないふり Call me baby ふり返り 照れずに 言わせたい Say Say Say it again (Come on) こっちを向いたら “Baby Baby” この瞬間を Waiting Waiting 止まらないハートビート Call me baby 理想通りなイメージ 目の前で Say Say Say it again (Come on) もっと側でSay it again ねぇ、もっかい 聴かせて One more time (Hey) 今日絶対 いいことあった Smile (I love it) 多分気分次第の性分 でも可能性はオープン 「つぎはどこに行こう？」 Wherever you go シェアしてみたいヘッドフォン ずっと聴いてたプレイリストON “スキかも, スキじゃない” “君の好みって一体？？” 胸の鼓動 重低音 聴こえたならどうしよう Volume up！ 大丈夫 今度はわたしが “Baby Baby” 呼んでみるかな Maybe Maybe でもその前に Call me baby ちょっとチラリ I'm still checkin 君の本気 Say Say Say it again (Come on) じっと見つめてて “Baby Baby” あと少しだけ Stay with me Stay with me 時間を止めて Call me baby その瞳 記憶に 焼き付けて Say Say Say it again (Come on) ずっと側でSay it again 明日はLINEだけでもFeeling fine yeah 今日の気持ち思い出してOK もしも寂しくなったら Hey baby call me up You got me fall in love 君が呼ぶ声 “Baby Baby” また聞きたくて Maybe Maybe 気づかないふり Call me baby ふり返り 照れずに 言わせたい Say Say Say it again (Come on) こっちを向いたら “Baby Baby” この瞬間を Waiting Waiting 止まらないハートビート Call me baby 理想通りなイメージ 目の前で Say Say Say it again (Come on) もっと側でSay it again Oooooh Baby say it again Oooooh Baby say it again Call me baby その瞳 記憶に 焼き付けて Say Say Say it again (Come on) ずっと側でSay it again"
22,Dance The Night Away -Japanese ver.-,"
TWICE",Wheesung (Realslow)・Eri Osanai,Anne Judith Stokke Wik・Jonatan Gusmark & Ludvig Evers a.k.a Moonshine・Moa Anna Carlebecker Forsell a.k.a Cazzi Opeia・Seung Eun Oh・Andreas Baertels,"Na na na na na na na Na na na na na na na You and me in the moonlight 花火 彩る 波のリズムに ココロ踊るよ ほらね いい感じ！ 海ではしゃぎまくろう！ ねぇ 風に乗りこっち来て！ ねぇ 月のステージ 君と私を 照らす Party all night long, yeah it's good If you wanna have some fun 髪なびかせる 幸せの風 目もつぶれない One two three, let's go 踊ろうよ 宇宙に飛ぶように Hey！ Let's dance the night away Let's dance the night away One two three, let's go 響かせよう水平線まで Let's dance the night away Dance the night away Let's dance the night away You and me in this cool night にっこり half moon light 開くの party 月のウラ側 ゆびきり約束 yeah it's good If you wanna have some fun キラメク 砂は 幸せの風 目もつぶれない One two three, let's go 踊ろうよ 宇宙に飛ぶように Hey！ Let's dance the night away Let's dance the night away One two three, let's go 響かせよう水平線まで Let's dance the night away 叫ぶ 遠くまで もっとhighに飛ばそう 高く 飛び上がり もっとhigher 飛ばそう 叫べ 最高のラストナイト 飾ろう 星のシャワーで Let's dance the night away Let's dance the night away One two three, let's go 響かせよう水平線まで Let's dance the night away"
23,CHEER UP -Japanese ver.-,"
TWICE",Sam Lewis・Yu Shimoji,Black eyed pilseung,"君から鳴る ベル ベル ごめん マジ無理 バッテリー 減るの早すぎる 着信が 止まらなくて スマホがパンっ！ 弾けそうだよ なんで？ なんで？ 私のせい？って思うだけで 胸キュンするなんて だけどね みんな カワイイねって近づくの Ah さっきの電話ごめんね 友達といて… shy shy shy まだ会えないごめんね かけ直すから later おねがい 急かさないで 前のめりな Baby もう少し ガマンしてね よそ見させないよ CHEER UP BABY CHEER UP BABY 追いかけて 胸の扉を叩いて 今よりも もっと大胆に 気がないフリして 恋してるの ホントは君が好きだよ Just get it together and then baby CHEER UP ソワソワしてる姿 浮かぶし ドキドキしてるの 伝わるけどね ダメダメ軽いと 思われるから メッセージ届いても 既読でスルー Oh oh oh 許してね boy やりすぎなのかな 胸が痛いよ Oh oh oh どうすればいいの 夢中になっちゃう 夢中になってる Ah 悩ませてごめんね 嫌いじゃないの… shy shy shy 不安にしてごめんね 打ち明けるから later こんなに 苦しいのは 君のせいよ Baby あと少し 本気見せて 奪いに来て欲しい CHEER UP BABY CHEER UP BABY 会いにきて 君の気持ちを 今すぐ ありのまま 全部届けてよ これ以上 私に近付いたら 恋してるオーラ隠せない Just get it together and then baby CHEER UP もぅ 傷つくの 怖いだけよ 臆病な心に 気づいて 君を好きな気持ちが バレちゃう前に聴かせて 迷いをとかしてよ Just get it together and then baby CHEER UP Be a man, a real man gotta see u love me like a real man Be a man, a real man gotta see u love me like a real man CHEER UP BABY CHEER UP BABY 追いかけて 胸の扉を叩いて 今よりも もっと大胆に 気がないフリして 恋してるの ホントは君が好きだよ Just get it together and then baby CHEER UP"
24,Changing!,"
TWICE",Yu Shimoji,Secret Weapon・Red Anne・Maxx Song,"これもイイね あれもイイな ステキなものを探して 私らしく輝けるように あしたに向かうトキメキと 流行りのものや 話題のこと 夢中になる日もあるけど 大切なのは 私自身が 成長できた実感なの いつでも Top rank 望んでるよ Going crazy, Don't look back 前だけを見て (Positive) So, don't stop everyday 誰も邪魔させないよ 道をあけてよ 未来へと Changing！ 生まれ変わってく 思い次第で 何度でも 迷わない Changing！ やめられないわ だってほら 一度きりじゃない！ (Life Life Life) I wanna grow up Jumping to the future Come on！ Don't worry, my baby Oh 新たな世界へ 思い切って Changing！ 次から次へ もっともっと トキメキたいの (Life Life Life) I want a glowing life Show you, show you, Everything OK 気になること Shareして 一生懸命考えて スマイルが増えたら最高だよね 夢に向かって 時を越えて Challenge するから どんな時だって まだまだ Top rank 目指してくよ Going crazy, Don't look back 上だけを見て (Positive) So, don't stop everyday 後悔なんてしたくない 諦めないよ 未来へと Changing！ 生まれ変わってく 思い次第で 何度でも 迷わない Changing！ やめられないわ だってほら 一度きりじゃない！ (Life Life Life) I wanna grow up Jumping to the future Come on！ Don't worry, my baby Oh 新たな世界へ 思い切って Changing！ 次から次へ もっともっと トキメキたいの (Life Life Life) Can you hear my beats and Can you see my eyes ドキドキしてる Can you hear my beats and Can you see my eyes 期待しているの 時に出遭うトラブルにも 立ち向かっていこう Oh 時代の波 乗りこなして 輝いていこう 未来へと Changing！ 生まれ変わってく 思い次第で 何度でも 迷わない Changing！ やめられないわ だってほら 一度きりじゃない！ (Life Life Life) I wanna grow up Jumping to the future Come on！ Don't worry, my baby Oh 新たな世界へ 思い切って Changing！ 次から次へ もっともっと トキメキたいの (Life Life Life) I want a glowing life"
25,TT -Japanese ver.-,"
TWICE",Sam Lewis・Shoko Fujibayashi,Black eyed pilseung,マジで焦っちゃって 見つめるだけで 何もできない ba-ba-ba-baby 想像して その名前 もう呼び捨て baby 知り合う前なのにね どんな服も 素敵にcoordinate 鏡の中 君と fashion show show 今度こそ talk talk わたしからnow 誓うけど 誓うだけで oh no Na-Na-Na-Na-Na-Na-Na 口ずさんでみた sweet love song ねぇどうして？ それだけで 涙が出そう I love you so much 大人ぶってみたってダメね 心のdisplay いつも 泣いてる絵文字 制御しようと思うほど あふれ出す love あふれて baby I'm like TT Just like TT 気づかない振り やめて やめて I'm like TT Just like TT Tell me that you'd be my baby 見た目は標準点 可愛いのにだって 褒めてないし ba-ba-ba-baby 落ち込んで でもなんで お腹は空くの？ 甘い刺激 addictive ダメ…！ ぬいぐるみ 怒ったりして 引きこもってたい 無意味なtime 今日は流れ お肌の調子も no good good ネガティブ 独り言 boo boo ママは心配 all the time Ye Ye Ye Ye Yeah Na-Na-Na-Na-Na-Na-Na お気に入りだった sweet love song 気分逆撫で イライラで 爆発しそう I love you so much 大人ぶってみたってダメね 君のリアクション次第で 気持ち up & down 今までない非常事態 止まらない love 止めてよ baby I'm like TT Just like TT 振り回すのは やめて やめて I'm like TT Just like TT Tell me that you'd be my baby 私を知らないまま 誰かに恋したら嫌だよ 今度こそ talk talk わたしからnow 誓うけど 誓うだけで oh no 大人ぶってみたってダメね 心のdisplay いつも 泣いてる絵文字 制御しようと思うほど あふれ出す love あふれて baby I'm like TT Just like TT 気づかない振り やめて やめて I'm like TT Just like TT Tell me that you'd be my baby
26,KNOCK KNOCK -Japanese ver.-,"
TWICE",Sim Eunjee・Min Lee “collapsedone”・Mayu Wakisaka,Min Lee “collapsedone”・Mayu Wakisaka,"Tick-tock 夜12時 急がないと タイムリミット Knock knock knock knock, knock on my door Knock knock knock knock, knock on my door 夜だけ 心の ゲートが 開くから 誰か来てほしい (Someone else！) うろうろ もじもじ こそこそ ちらり見 Knock knock knock knock, knock on my door Knock knock knock knock, Knock on my door うわさでは Play boy 見るからに Bad boy 確信犯だよね (Knock knock！) ねぇ 胸のドアたたいて カモン トン！トン！ も一度 トン！トン！ Baby, knock knock knock knock, knock on my door Knock knock knock knock knock 私に聞こえるように (Say that you're mine！) ねぇ 明日も明後日も 君を待ってるから (Knock knock) Baby, knock knock knock knock, knock on my door Knock knock knock knock knock ずっとリピート聞かせてよ Knock on my door You don't need a gold key or get lucky マジなら Everything's gonna be okay どうしょう もうドアの前だ！ もすこし待っててよ 一人の夜 君が 嵐を運ぶ予感 気づけば 君の Show time (Make it yours！) Ring Ring ベルの音 合図だよ (合図だよ) Bang Bang 眠る前に聞かせてよ Knock knock knock knock, knock on my door Knock knock knock knock, knock on my door Come in, come in, come in baby, take my hands ねぇ 胸の鼓動くらい カモン トン！トン！ も一度 トン！トン！ Baby, knock knock knock knock, knock on my door Knock knock knock knock knock 心まで届くように (Say that you're mine！) ねぇ 今夜も これからも ここで待ってるから (Knock knock) Baby, knock knock knock knock, knock on my door Knock knock knock knock knock なんどだって聞かせてよ Knock on my door Hey, hey 時計の針が 回って 心が 心が Icecream みたいに溶かされるの Come knock on my door ねぇ 胸のドアたたいて カモン トン！トン！ も一度 トン！トン！ Baby, knock knock knock knock, knock on my door Knock knock knock knock knock 私に聞こえるように (Say that you're mine！) ねぇ 明日も明後日も 君を待ってるから (Knock knock) Baby, knock knock knock knock, knock on my door Knock knock knock knock knock ずっとリピート聞かせてよ Knock on my door Knock knock knock Knock on my door I'm freakin' freakin' out, freakin' out out, knock knock Knock knock knock knock on my door Knock knock knock knock, knock on my door Knock knock knock knock, knock on my door"
27,How u doin',"
TWICE",CHAEYOUNG・Risa Horie,FRANTS・CHAEYOUNG,"君を忘れるなんて 正直ムリね 解けそうにない 宿題してるみたいで 時間の無駄づかい 君が好き とても好き 今となっては言えないな もう会わない 顔も見ない 思わず口にしちゃってた 誰だって そんな目で囁かれたら OK！ 秒で動けなくなる まるでDoll Boy Boy Boy Boy 波立つこの心 我慢の限界よ 1・2・3 Oh boy 望んでた言葉 聞けて Good bye 最高にハッピーだよね？ Say no No way (No way) No way (No way) How u doin', How u doin' I'm fine, I'm fine Don't tell (Don't tell) Don't tell (Don't tell) How u doin', How u doin' I'm fine, I'm fine How u doin' I'm fine 迷惑なアラーム ボリュームMAXで 静かな夜に鳴り響く 大丈夫涙拭いて Ya Ya 君がくれた物 全部もう要らない 孤独でも多くの人が 強く生きているんだ この広い世の中 誰だって そんな目で囁かれたら OK！ 秒で動けなくなる まるでDoll Boy Boy Boy Boy 波立つこの心 我慢の限界よ 1・2・3 Oh boy 望んでた言葉 聞けて Good bye 最高にラッキーだよね？ Say no No way (No way) No way (No way) How u doin', How u doin' I'm fine, I'm fine Don't tell (Don't tell) Don't tell (Don't tell) How u doin', How u doin' I'm fine, I'm fine Oh boy 望んでた言葉 聞けて Good bye 最高にハッピーだよね？ Say no No way (No way) No way (No way) How u doin', How u doin' I'm fine, I'm fine Don't tell (Don't tell) Don't tell (Don't tell) How u doin', How u doin' I'm fine, I'm fine"
