,Song,Artist,Lyricist,Composer,Lyric
10,CIRCUS,"
空音",空音,空音,"仲間の呼び声 「空音 起きろ」 昼まで寝て部屋に流すMellow ニューリーを急かしてトラックをゲットして きっとこんな曲こそClassic でしょ 周りは随分と大人になって 心変わっても そのままでいて 2.29 から しばらく経って 余韻が俺を離しはしなくて 角栄に呼ばれて街に向かい 朝方 白のDickies は汚くなって 「空音 アホやな」って 今更かって 皆が笑む夜は宝箱だぜ 1, 2 からStep でFlow High からLow 落ちても しょうもない事で泣き笑い 俺らは陽気にいこう 日記を書くようにSmooth この俺の手 ネガティブ 悩み事 程々にして 落ち目がないと皆 上がれないぜ そうやって俺は俺に言い聞かしてる 嫌いの裏には好きがあって 完璧な人間にも 隙があって 無理しないでって 無理させてる そんな夜にも空には月があって It's like a CIRCUS show けど 俺らには居ない団長 一人一人 Life の主人公 ya どう転んでも この夜は最高 It's midnight like a CIRCUS show 君が選んだ音を流そう けど 俺らには居ない団長 ya どう転んでも 明日の夜も最高 どの物事も善と非があって 俺の信用は 俺が失って 失った信用を取り戻せるのも 俺でしかない 俺が一番わかってる 俺の一番の幸せは 大切な人に「おはよう」って言えることだけど 君が好きで 君が違うっていうなら 今は飲み込んでおくよ 全部終わったら旅に出ようかな 誰の目にも届かない場所へさ 少し疲れたってのが本音で 好きで居続けたいってのも本音さ 今でさえ満足さ この人生 これ以上 美しくなっていいものか 誰かに羨まれ 殺されたって 俺はおかしくないと思ってる It's like a CIRCUS show けど 俺らには居ない団長 一人一人 Life の主人公 ya どう転んでも この夜は最高 It's midnight like a CIRCUS show 君が選んだ音を流そう けど 俺らには居ない団長 ya どう転んでも 明日の夜も最高 It's like a CIRCUS show けど 俺らには居ない団長 一人一人 Life の主人公 ya どう転んでも この夜は最高 It's midnight like a CIRCUS show 君が選んだ音を流そう けど 俺らには居ない団長 ya どう転んでも 明日の夜も最高"
11,Shine like you feat. NeVGrN,"
空音",空音・NeVGrN,空音・NeVGrN,燃ゆる 心臓 止まる 足が 息は 確か (待ってくれやしない) 青い 海が 黒に 染まる この目は 確か (幻想じゃない) ネットの迷路 誘惑がセット 君の好きな俺 夜いないベッド 魔法のチケット 無くたって結構 iPhone のメモ 四次元ポケット 貴方は誰の為の光になってたい？ この胸 張り裂ける程の熱をいつから抱いてない？ あれやりたいし これもやりたい 口だけ達者 お呼びじゃない 俺は自分に嘘つかない 自分にだけは 嘘つけない Ya ya ya 4畳半から One man live 駆け抜け Run run run Shine like you 言われるまで辞められない I want to be by your side Loving people are waiting for me 向かい風に負けず向かうよ この足で 誰かを傷つけてまで 歌いたい事など無いから Loving people are waiting for sing me 溺れそうな現実は 続かないから 来た道に出口はなくて 行く道はいつだって Shine like you 月に透ける 鬼灯の様な 不純さの 欠片もない横顔が 深い青に 身を委ね街を行く 遣る瀬無さに 苛まれてた 結末が残した影 幾千の感情の螺旋 今日 俺がここで息をする理由 Like 身体追いつかない自由 白繭の中で眠り起きて 全てが終わったことを知る朝 そこは地上最後の安息 Shine like you 全て抱える腕は無いと知る Loving people are waiting for me 向かい風に負けず向かうよ この足で 誰かを傷つけてまで 歌いたい事など無いから Loving people are waiting for sing me 溺れそうな現実は 続かないから 来た道に出口はなくて 行く道はいつだって Shine like you
12,水仙,"
空音",空音,空音,"君とのキスは真夜中の味がする 上手く表現 出来ない味がする Fake love が存在する街角で 季節を売る仕事の彼女が言う 「後 幾ら稼げば幸せかな」 野良猫の会釈 やがて春を待つ 「貴方が居れば 寒くもないわ」 嗄れ声の喘ぎ 水仙が咲く 仄かに香る柔軟剤と 腐る愛の収穫祭を (待ってる 待ってる) 街が君を忘れたとしても ベッド残る香り 埃が部屋を (舞ってる舞ってる) たった3秒前の涙を逆再生 君の心臓に咲く水仙 積もり山となる あの言葉 「好き」より増えた「最低」 心臓に咲く 水仙 燃ゆる夜に 今 貴方が居ない夜に 慣れてきた 自分が怖いよ 枯れた水仙は手紙に添えるよ ねぇまた この街で 二人出逢えば この街で 出逢わなければ この街で 行方を追えば この街に水仙が咲けば 数多(あまた) ある病より 重く深くて暗いのよ 貴方 待つ桜の木の 下に叶わぬ恋模様 いつだって僕ら 身勝手さ 罪ないこんな夜を叱ってさ 泣きべそ 今日(こんにち)に至っては この面下げてもまだ I say love, love, love ぶら下がる上弦の月から見える街明かりには 胸騒ぎを覚える程 眩い愛の形 誰一人傷付けずなんて そんな表現 風呂場に置き去りで 無けなしの残高 握りしめて 改札抜けたとこさ ついさっきね 心臓に咲く 水仙 燃ゆる夜に 今 貴方が居ない夜に 慣れてきた 自分が怖いよ 枯れた水仙は手紙に添えるよ ねぇまた この街で 二人出逢えば この街で 出逢わなければ この街で 行方を追えば この街に水仙が咲けば 近所に咲く 水仙 枯れる夜に 今 貴方が居ない夜に 慣れてきた 自分も居ないよ 枯れた水仙と手紙 机の上のまま この街で 二人出逢えば この街で 出逢わなければ この街で 行方を追えば また街に水仙が咲けば"
13,scrap and build,"
空音",空音,空音・yonkey,"Do my best ばかりで 目が点の Boy Your best も 誰かにとっては No Do my best を 繰り返し産む Flow Your best も 誰かの通過点かも Scrap and build, scrap and build Scrap and build You know what I mean？ Scrap and build, scrap and build Scrap and build You know what I mean？ 俺が何回 作っても 言っても HIPHOP 通らしい 難しい奴 うっさいよ 好きな物の為に 他を落として 語る だっさいよ 飯食って すぐ寝る グータラ 故に 生活習慣病 でも 週末 吸えぬ程の薄い空気の中 歌うダンスホール uh 目に物見せてやるよ Any より Many 現実離れ 一撃 席譲ろうか Baby でも おもらし厳禁 捨て駒ならポイ 俺 余裕で元気 仲間が居なきゃ怖気付くか？ 地元に根を張る circle 6 群れてるから強くなるのか？ それぞれが個々に かませばいい (uh ya) 思い出したよ (uh ya) あれはいつかの (uh ya) 身内ばかりの (uh ya) 小箱だった 最前列だけ上がる歓声が 1000万人に渡る Phrase 仲間の為 家族の為 生きてく為に稼ぐ YEN in my Zone, feel my blood, get your dreams ヘイターなんて ただのバイ菌じゃん Do my best, your best, scrap and build 口だけのやつ 見てみろ 手鏡 Do my best ばかりで 目が点の Boy Your best も 誰かにとっては No Do my best を 繰り返し産む Flow Your best も 誰かの通過点かも Scrap and build, scrap and build Scrap and build You know what I mean？ Scrap and build, scrap and build Scrap and build You know what I mean？ 黄色い声援より 尼崎の Kids の憧れ ヒーローマントより 背負う期待と夢 目移りせず 味が無くなったガム噛み続け 抱くのは 本物の愛と悔しさであれ 働かざるもの食うべからず Get busy 隣に Queen King が Freaky flow 邪気 湧き 先々で 撒き散らし 感染病 流行りのやつより 俺やべえよ Scrap and build プラスチックゴミから超合金 プラチナ ダイヤ サファイア ルビー じゃなく 無価値な石 輝かす Me All eyes on me 俺はそこらの一発屋じゃない ジャンルの檻では暴れ足りない から 空音がジャンルさ 黙りなさい in my Zone, feel my blood, get your dreams ヘイターなんて ただのバイ菌じゃん Do my best, your best, scrap and build 口だけのやつ 見てみろ 手鏡 Do my best ばかりで 目が点の Boy Your best も 誰かにとっては No Do my best を 繰り返し産む Flow Your best も 誰かの通過点かも Scrap and build, scrap and build Scrap and build You know what I mean？ Scrap and build, scrap and build Scrap and build You know what I mean？"
14,STREET GIG feat. Black petrol,"
空音",空音・Black petrol,空音・Black petrol,"Copycatが首から下げる小判 Bodyguardは必要無い It's be alright パトロールカーのライトが埋もれる都会 黒目を大きくした野良猫達 全ての始まりを奇跡と謳わない 引き寄せ手にした未来 自分にのみ与えられた仕事を 他人に任せる お前との違い Freestyleすら 今ばら撒きゃ BigなTune チャンスとピンチ紙一重 Peek-a-boo 野良猫の群れが足踏みすりゃ 聞こえる Street gig ネガのメカニズム Haterの毛皮に こぼすHard liquor 凡人は理解し難い 努力はひけらかさないし 見世物じゃないぜ Right？ “羨み恨まれるLifeであれ” 俺の中の俺がそう言うんだ OK… Hold on… Just kidding おそらく最も肯定し難いLifeにも一縷の言い分がある それぞれの期待 深い悲しみを乗せて重たい地球は回る 俺が初めてペンを握った あの日から鳴り止まねえんだ 冷たい雨 携帯の画面の青さが 道行く顔を照らした 誰もが特別になりたがる 死ぬまでの時間に何を為す ただ普通とは違う考えのお前を決して許さない街角 持っていけるのは感じた過去 生まれてきた理由なら何？ それより Runnin runnin runnin そうじゃなきゃ死んでても同じ 上手く立ち振る舞おうとするだけで世は目眩 Pray to godが人の常だが 要はお前次第 Life is one time, say love it 話のオチは C'est la vie SRNとBP 掛かってきなさい Copycatが首から下げる小判 Bodyguardは必要無い It's be alright パトロールカーのライトが埋もれる都会 交わりや変化 (We restart) めくられんカレンダー (Rebuild now) 強靭なメンタル (We need now) あんまり人間なめんな We never surrender 変わり映えない世界 同じもの追い続けてる 今もうなされるBad dream Edgar Allan Poe William Wilson ここまできたとこだけども別に ただ行く宛が無かっただけで 始めたようなもんだろ Hey listeners, hey Mr, hey sisters, resistance Hey ladies and gentlemen 漸う 全ての誠実なる変質者にsendし 送る返信不要のメッセージカード 届ける今 俺らもずいぶん遠くまで来た Copycatが首から下げる小判 Bodyguardは必要無い It's be alright パトロールカーのライトが埋もれる都会 黒目を大きくした野良猫達 上手く立ち振る舞おうとするだけで世は目眩 Pray to godが人の常だが 要はお前次第 Life is one time, say love it 話のオチは C'est la vie SRNとBP 掛かってきなさい"
15,SPLASH,"
空音",空音,空音・RhymeTube,Life is a long way 分かってはいるけど 最もらしい理由が 嫌で大人に歯向かっては All night long カッコつけて歩く街 Lonely 誰かがどう I don't know もういい 「こんなに頑張っているのに」 現実はいつも満身創痍 (毎日 右から左に) 流れる嫌なニュース それに加え 降る雨 水を差す 口をついて出たのは 「若いから」 その言い訳に泣いていたんだな いつか君に出会うはずの世界線を通り越しても 引き戻す？ なんて 愚問だしやめよう Flight-number 06(オーシックス) is called “young heart”！！ バックパックは 隙間が無いくらいパンパン Instagram のストーリーには無い 誰かに簡単に渡せる手綱じゃない 君以外に答えは無い Splash！！ We are the only one team 99％の不可能より 1％が鍵 水しぶきが反射する Big screen 口だけの約束を今 胸に 忘れないで 負け試合なんてない 身構えてる だって次は俺らの番だろう Splash！！ We are the only one team Splash！！ We are the only one team 誰かの定規の上を綺麗に綱渡り モノクロの画面には砂嵐 You are the only one 生きてるだけ 俺らピカイチ ネガティブは Smash out 爪弾き たまにすっ転んで 誘惑の声が聞こえたりするけど 自分でぶっ壊して 創造してるのさ 納得のいくよう そんな毎日だけどね 無視 周りの目 内回り 外回り 山手線 なるな マリオネット 指が鳴るほうへ 一生の宝となる仲間達 今は耐えて 耐えて 耐えて 耐えて Go！！ 枯れてたって 水をやって Bloom！！ 描いて 消して 泣いて 笑おう 来世 なんて 期待 より 今を Flight-number 06(オーシックス) is called “young heart”！！ バックパックは 隙間が無いくらいパンパン Instagram のストーリーには無い 誰かに簡単に渡せる手綱じゃない 君以外に答えは無い Splash！！ We are the only one team 99％の不可能より 1％が鍵 水しぶきが反射する Big screen 口だけの約束を今 胸に 忘れないで 負け試合なんてない 身構えてる だって次は俺らの番だろう Splash！！ We are the only one team Splash！！ We are the only one team
16,space shuttle,"
空音",空音,空音,寝間着のまま乗り込んだ space shuttle 足りてない酸素 君も居ないけど こっちはそれなりにやってけてるよ エイリアンとも今じゃBest friends (Best friends) 昨日は3つ惑星を見つけた 名前は「Soul」 「Love」 あと一つは 君に名前を付けて欲しかったけど 今はこの星より遠くにいる なんつーっか 寂しかったり 楽しかったり よく分かんなくて もちろん電波も届かないよ ここは だから歌詞を書く 相変わらずさ 無事に帰る保証なんて0でしょ 君の為にも 空を突きぬけよう 大気圏突破の3秒前 フラッ フラッシュバックする皆の声 アイデアが浮かばなくて ただ月が一つ大きく見える今日も I'll let you go もう無いTakeも もう泣いてんなよ 駆け抜けるぞ 引き返せない旅の始まり Good by earth でも True my明日 世界を自分だけの色に染めて 好きな曲 聴いてる時 強くなる魔法で 我ら ちっぽけな探検隊 でも泣かないぜ たまに帰るから その時にKissをして 俺が歌って 君が踊って ネオンが舞ってった そして夜が明け 朝が来ても 二人そのまま 好きになって 嫌いになって ってそんなもんだろ この先もきっと Stop and go それでも空高く space shuttle たまに思い出す たまに思い出すのさ 若気の至りを言い訳に モラルの範囲で暴れるぜLet me 君のスカートに隠れる秘密 皆が見たがる惑星の真実 知らなくていい事の方が多いでしょ 知らない方がワクワクすんでしょ 蹴っ飛ばしてく扉 あの子すら Fall in love 未知数の心拍数の上昇 と共に幕開ける Fantasy show 土星の輪っかは Running machine 何人が知る 最大の事実 関係者以外立ち入り禁止 賛成者多数でいっちょあがり 眠れぬ街が眠りにつく特別な日 少し顔上げてごらん ほら 流れ星が でも アイデアが浮かばなくて ただ月が一つ大きく見える今日も I'll let you go もう無いTakeも もう泣いてんなよ 駆け抜けるぞ 引き返せない旅の始まり Good by earth でも True my明日 世界を自分だけの色に染めて 好きな曲 聴いてる時 強くなる魔法で 我ら ちっぽけな探検隊 でも泣かないぜ たまに帰るから その時にKissをして 俺が歌って 君が踊って ネオンが舞ってった そして夜が明け 朝が来ても 二人そのまま 好きになって 嫌いになって ってそんなもんだろ この先もきっと Stop and go それでも空高く space shuttle
17,celebration,"
空音",空音,空音,この世に生まれて たまに生きる意味を失って そんな時 ふと浮かんでくる 愛してる人達の笑顔に 俺は何度救われたんだろう これはさぞかし恩が多いだろ 本当恥ずかしい話 何度も 枕を濡らす夜があったよ それでも ドラムの音で俺は目を覚ます この狭い部屋で変わり始めた 誰が予想出来たんだろうか Loveが溢れてる 今夜じゃなくて毎晩さ サイファーキッズから全国流通盤 最近じゃ 尼崎のHood star 有難いけど 一人じゃ無理だった 改めて 出逢えてよかった celebration！！ 本当にありがとう ただそれだけで これ以上ない幸せに出逢えて これからもそうか きっとそうなんだよな 時に争いと向き合って でももう手と手を繋いで そこの貴方に問いたい 今隣に誰がいるかい？ 好きな人でも また家族でも 親友でも 仲間でも まぁいいさ 隣にある幸せを大事にしてね 俺は失い 気付くバカ人間 だけど辛い時 泣いてもいいぜ この曲をハンカチ代わりにして 強くなった勇気に“celebration” 争い事は耐えず 今日すらも 世界はきっと変えられないけど 君の中の世界を変えていこう 出来ることから それでいいんだよ やれることから 共に見つけよう Mr.mindからBoi in luv I'm SRN This is the Fantasy club celebration！！ 本当にありがとう ただそれだけで これ以上ない幸せに出逢えて これからもそうか きっとそうなんだよな 時に争いと向き合って でももう手と手を繋いで celebration！！ 本当にありがとう ただそれだけで これ以上ない幸せに出逢えて これからもそうか きっとそうなんだよな 時に争いと向き合って でももう手と手を繋いで
18,宝箱,"
空音",空音,空音・MADLISK,「砂漠に咲かないはずの花 咲かそう」 できやしない事ばかり口にする僕にだけ 見えた魅惑の Tree と実る果実を頬張る君 Mr.planet and Mrs.wonder earth 季節外れだが絵になるプランを抱く 全て上手くいきますように なんて贅沢を想ふ今日に 3 対 1 で割る Love and Jealous の Juice グラスに付くリップが半月に見える 君の口車も弱まってる 僕らの為にある夜が待ってる 今度はどんなステップを教えてくれる 得意不得意じゃないんだぜ 特にね ほうき星は僕の宇宙探査機 君以外に見られぬように 針に糸を通す様 優しくね 宝箱の中身は繊細で 少しでも不純物が入らないように 全てを丁寧に 歌うの丁寧に 「水平線の向こう側を知ってる」 ありもしない嘘を口にする君にだけ 聞える音を送る 当日着 速達便 いつか不安で押し殺した歌を歌う 季節外れの桜 仕込んである 後は君にだけ届きゃいい 涙隠さない君が好き No doubt 揺れる秒針が 0時を指す頃に ふざけていてね ふたりでいてね 胸騒ぎを裏切らないで 針に糸を通す様 優しくね 宝箱の中身は繊細で 少しでも不純物が入らないように 全てを丁寧に 歌うの丁寧に ふざけていてね ふたりでいてね ふざけていてね ふたりでいてね 針に糸を通す様 優しくね 宝箱の中身は繊細で 少しでも不純物が入らないように 全てを丁寧に 歌うの丁寧に
19,Daddy feat. yonkey,"
空音",空音,空音,"今日も明日も明後日も毎日 誰かが生まれ その度 産声とおめでとうの声 俺の育った街にも 芽吹く命 消すロウソクの火も 年々数を増し 生まれた瞬間から俺は変わらず 今も 泣きべそ垂らし 枕濡らすんだよ 母さんは変わらず 偉大なまま だが 小さく見えてきた あの背中 俺のLife の選択 後押し 有難うね 空音って名前 宝物だぜ これ以上ない幸せに日々出会え 各地呼び声 聞こえ 乗るAirplane そんな俺も いつか父になり 愛す人との間 授かる命 これはいつかのそんな日の為の歌 ロクデナシの親父に飛ばす歌 俺がもし父親になったら 君に見せたい 大きな背中 いつか大きくなった時に 父さんみたいになりたいって 言って貰えると泣けるな “Big daddy” 胸誇れるような父 “Big daddy” 友達に誇れる父 “Big daddy” ステージで愛歌う父 “Big daddy” 何より夢見せる父 俺はステージの上 ステージの下には 愛する妻と子の姿 湧き上がる歓声と君 歌う姿 歌詞なんてうろ覚えくらいが丁度いいのさ 無理して音楽なんてしなくていい やりたい夢 自分で見つけれたらいい 俺は静かに見守る父がいい そんな父になりたいと悟る19歳(ナインティーン) 相手が悪くても最後 謝りなさい そっちの方が丸く収まるから “夢は口にして 引き付けなさい” 母さんから教わり 子にも伝う Big daddy, daddy, daddy 夢は大きくあれ 見返す為に 見返り求めんじゃねぇ 俺は息子の為に頭下げる 君が立派になれば 全て気付ける Big daddy, daddy, daddy いつか命は果てる きっと君にも大切な人が出来て その人との間に命 芽生え その時にこの歌を聴いてよね 俺がもし父親になったら 君に見せたい 大きな背中 いつか大きくなった時に 父さんみたいになりたいって 言って貰えると泣けるな “Big daddy” 胸誇れるような父 “Big daddy” 友達に誇れる父 “Big daddy” ステージで愛歌う父 “Big daddy” 何より夢見せる父 俺がもし父親になったら 君に見せる でかい背中 いつか大きくなった時に 父さんみたいになりたいって 言って貰えると泣けるな “Big daddy” 胸誇れるような父 “Big daddy” 友達に誇れる父 “Big daddy” ステージで愛歌う父 “Big daddy” 何より夢見せる父"
20,誰かの正義の歌 feat. yonkey,"
空音",空音,空音,"“俺は愛す人の為なら銃さえ持つ” 俺がもし そう発言したとする 俺に憧れ 夢持つ子供は それが正解だと思い 銃を持つのかな “戦争が無い国を作ろう” 誰かが そう発言したとして Change for me, change change for me 人は変わらない でも 君が変われば (Mmmm…) 結局 どれも タラレバ いつか 君に 話さねば Na na na na… 天の川にハンモックをかけて 皆眠るのさ この空に降るのは 核なんかじゃなくて 満天の星だけだと 僕ら 死ぬまで 死ねない理由を探す旅へ 誰かの正義の歌 言葉 金に変え 愛す人を養うが 噂 嗜むだけの奴と一緒にすんなよな この曲がレッドカードなら 俺は即退場 楽器がない世界は Guitar, Piano, Drum, Bass さえ鳴り響かず 不安が充満してる I don't hate myself, your ideal self 世界を自分だけの色に染めて 心拍数のホットプレート 君のうちなる熱にちょっと触れる これは数あるハートへの招待状 笑う門 君来たれば 超最高 いつなんどき 喧嘩したって 隠しコマンドの ごめんの一言が (Mmmm…) 言えれば タラレバ… 天の川にハンモックをかけて 君にキスするのさ あの子の過ちすら 日が昇れば 時は洗い流すのだから 僕ら 死ぬまで 死ねない理由を探す旅へ 誰かの正義の歌 誰かの正義の歌は 誰かの憎しみの歌で 僕だけの正義の歌は 3分間の賛美歌 テレビを消して向かおう 決して振り返るなよ 君だけの正義があるだろう 1, 2, 3, 4 君が歌う 正義の歌 鳴り止まぬように この空に降るのは 核なんかじゃなくて 満天の星だけだと 僕ら 死ぬまで 死ねない理由を探す旅へ 誰かの正義の歌は いつか 世界が 終わる その日まで掻き鳴らすだけさ 鳴り止まぬ僕らの歌"
21,TSUMAMI,"
空音",空音,空音,"誰かが人生の大事な時間を 無駄にし 書いてる ジェラシーや妬みも ほら サケノツマミ サケノツマミ お前が酒に飲まれてる間に 仲間と時代を飲み込んでくだけだろ サケノツマミ 舌の上でとろける Big な Ice cube お残し 許しまへんで Ma rule Champagne の Cork がまた 宙舞って Pow pow 百発百中の Gunman 目で追う弾道の先に 誰もが欲しがる様な酒のツマミ ほら あいつが手を伸ばす間に 容赦ない Lemon 付きの Tequila 飲み干したら Get drunk, drunk and drunk Don't stop で Next turn が 回ってくる (これ逃げれない) Chaser で Recover Naked king じゃ 到達できない Price 横取りばかりの商売敵 にゃ食わせない この極上のツマミ チャンスを引き寄せては掴み 物にするのみさ 次から次な 誰かが人生の大事な時間を 無駄にし 書いてるジェラシーや妬みも ほら サケノツマミ サケノツマミ お前が酒に飲まれてる間に 仲間と時代を飲み込んでくだけだろ サケノツマミ サケノツマミ 今 絶賛人生優勝中です 私 (Win) 日を跨ぎ Spend money on sake Shake up and down 今 絶賛人生優勝中です 私 (Win) 夜を明かし 向かうところ 敵無し 確定申告 ウン千万 これも Dreams come true だし 風船ガム 噛み ウイルス無視 Make する Next verse コロナ太りしてる Hater ビリーズブートキャンプ 数年前 言われた 「夢ばっか見んな」 ってお前は噂 聞かん 姿も見ねえな 俺 目の前 並んでる ショットのグラス と膨らむ財布が 夢を語ってる 積み上げる Money と信用 パンク寸前の Bank で Bounce 赤の信号 直に 君もヒビが入る ガラスの心臓 既に俺ら Night flight 飛行機雲 敵を多く作る事に得はねえ そりゃ確かに 毎日 寝耳に水より酒だし またアイツが持ってきた アガる話 で乾杯とオカワリが トマラナイ 誰かが人生の大事な時間を 無駄にし 書いてるジェラシーや妬みも ほら サケノツマミ サケノツマミ お前が酒に飲まれてる間に 仲間と時代を飲み込んでくだけだろ サケノツマミ サケノツマミ 今 絶賛人生優勝中です 私 (Win) 日を跨ぎ Spend money on sake Shake up and down 今 絶賛人生優勝中です 私 (Win) 夜を明かし 向かうところ 敵無し"
22,T.O.P,"
空音",空音,空音,"静寂を切り裂く 些細なウィスパーボイス 根暗なあの子が足運ぶ Midnight 時間差で酔いが回り 今宵が笑う ほとぼりを冷ますな Castは揃った 幾らVerseを蹴ったって ついてる差 埋まらない理由を 今一度Lecture 先天性Lyricismは ぶっつけ本番 書いた文だけ上がるのさ Stageは ブレブレのControlで的中した気？ こちらOne shot forever kill you know me？ 時空を歪ます WordのChoiceと 音楽で世界を変えるMindさ コーナーで 埋まらなかった差は 自分を恨め こりゃお前の性 本物になったつもりでいろ 俺はいつまで経っても君の横 Stay cool こそ to the Top Stay cool こそ to the Top I my me mine, 毎回Update 生きてるだけで 丸儲け てか息してるうちは 勝つAll day 今隙見せるなんて 辞めておけ 風穴から吹く風で全て変える RhymeTube 彼は別格 これが世に出る頃に 気づきゃ遅いな 常にBest塗り替えにいく We are 食らっては減るSoulで Clap your hands 結末はどうであれ いつも俺を楽しませる この人生に 最大の敬意を表す カボチャの馬車が変わる BigなFerry 全員で乗り込め 無い不安や焦り “笑う事だけが仕事だぜ” 俺の知ってる大人は皆狂ってる だがそこに惹かれたが故に此処(ここ) Golden stage 俺が向かうは常にそこ 目の前に積めよ 案件や大金 やりたい事以外 俺出来ない ワガママじゃねえよ 当たり前 現実以外全部飾りだぜ Allright Stay cool こそ to the Top Stay cool こそ to the Top I my me mine, 毎回Update 生きてるだけで 丸儲け てか息してるうちは 勝つAll day 今隙見せるなんて 辞めておけ 風穴から吹く風で全て変える"
23,どうせ、愛だ feat. クリープハイプ,"
空音",空音・尾崎世界観,空音・尾崎世界観,ぽっかり空いた 穴を塞いだ その正体は どうせ、愛だ でもやっぱり泣いた もう行き止まりだ 君だったのに 君じゃなかった 東京の街に訪れない朝 蛍光灯が月より明るい 3時半 部屋の電気は消して身支度もしたから 眺めのいい角部屋に越した時 右隣に綺麗な女の人が住んでたよ 左の壁に付けてベッド 置いてたけど 恋はやっぱり キスをしたり 濡れる夜に身体を重ねたり って恋愛映画の台本の様な そんな結末は迎えに来やしない 全部どうせ、愛のせいなんでしょ 運命様 ほんと勝手だな もう黙ってなさい てな訳で結局 ぽっかり空いた 穴を塞いだ その正体は どうせ、愛だ でもやっぱり泣いた もう行き止まりだ 君だったのに 君じゃなかった カギカッコから始まる小説 みたいにありふれてる出会いでも 僕らは違うでしょ いや、君だけでも違うと思わせてくれよ この関係は過ちなんかじゃないよ 誰かの当たり前にうんざりしてる 自分自身に恥じないよう生きてるだけ 色褪せない純白の心を僕にください 穢れを知らぬまま ありのままの君を知りたい 罪と罰が君を処すものなら言ってやるよ 「誰が誰に抱く為 愛は生まれ朽ちるの」 “僕ら”が “僕”に変わる事 君の仕草を忘れる事 それがどれだけ怖いと思う 謳い文句は“愛”だって 薄情な歌うたって 枕を濡らしたって 暖かくも何ともないのよ そんな事分かっていて 最初から分かっていて 君は僕じゃなきゃ 満たされ無いんだって 東京の街に訪れない朝 ラジオのツマミを少し緩めた 流行りの曲は朝を急かすしさ 増えた白髪と夜に白を切る 消えかけの蛍光灯と 5時半 日が昇る頃 月すら残り香 僕らの全ては ありゃしなかった ほんとにそうか 教えて四畳半 性のせいにして隔てては 他人の顔して街 出かけてた その手 強く繋げれば タラレバ 人間の服着た空っぽだ これからの僕らを満たすのは 愛か否かは 今は不確かさ 玄関が開く音がした カーテンの裏で影と化す朝 ぽっかり空いた 穴を塞いだ その正体は どうせ、愛だ でもやっぱり泣いた もう行き止まりだ 君だったのに 君じゃなかった
24,拝啓,"
空音",空音,空音,僕ら時々ね 行き場のない 怒りを抱き 目が冴える夜がある どこにもぶつけないから 神様 どうか僕らを強くして 神様 こんな時しか頼れないなんて 俺に「落ちぶれちまった」なんてさ 君はきっと そう言うんだろうけど 構わないよ これが俺の本当さ 大切な人の頬を伝う“あれ” “あれ” のせいで笑顔を汚すなよ 愛してるが 安くならないように この愛は 曲から感じて欲しい 晴れない空 恨んでもしょうがない まるで見えぬウイルスや自然災害 本当最低 こんな日 だけど 生きてりゃ笑い話になる こんな日 I can't go to back I can't go to back I can't go to back La la la la la 重い腰あげて 開ける玄関 思い残しが無いよう 切磋琢磨 目のクマが増えて 今日この頃 拝啓 同じ空の下のLovers 一生に一度だから歩こう 焦っても いい事はないだろう 2001年1月4日 傷一つ無く それは生まれた 拝啓 歌い返す 今日はまた 誰かが産声をあげる 今日さ 優しく両手で包まれ 貴方 貴方が笑い 皆が泣く 墓場 涙の海で 泳がない 魚 笑みの光で育つ そんな花 まだ名前もない そんな星にも 音楽があってくれと願うよ 自ら絶たれる そんな命 俺の声が手綱になればいい 宛先のない My song like a letter 一文字一文字 丁寧に歌う 君の街が眠りにつく頃 DJ Rin と二人 かき鳴らそう I can't go to back I can't go to back I can't go to back La la la la la 重い腰あげて 開ける玄関 思い残しが無いよう 切磋琢磨 目のクマが増えて 今日この頃 拝啓 同じ空の下のLovers 一生に一度だから歩こう 焦っても いい事はないだろう I can't go to back I can't go to back I can't go to back La la la la la 重い腰あげて 開ける玄関 思い残しが無いよう 切磋琢磨 目のクマが増えて 今日この頃 拝啓 同じ空の下のLovers 一生に一度だから歩こう 焦っても いい事はないだろう
